,ReportDateTime,Country,Indicator,FullName,Period,Value
11077,2016-08-04 19:30:00,Taiwan,CPI (YoY),CPI (YoY) (Jul),2016-07-01 00:00:00,1.23
11079,2016-08-04 20:00:00,Philippines,CPI (YoY),CPI (YoY) (Jul),2016-07-01 00:00:00,1.9
11080,2016-08-05 20:00:00,Colombia,CPI (YoY),CPI (YoY) (Jul),2016-07-01 00:00:00,8.97
11081,2016-08-08 02:15:00,Switzerland,CPI (YoY),CPI (YoY) (Jul),2016-07-01 00:00:00,-0.2
11082,2016-08-08 04:00:00,Greece,CPI (YoY),Greek CPI (YoY) (Jul),2016-07-01 00:00:00,-1.0
11083,2016-08-08 20:30:00,China,CPI (YoY),CPI (YoY) (Jul),2016-07-01 00:00:00,1.8
11084,2016-08-09 02:00:00,Czechia,CPI (YoY),CPI (YoY) (Jul),2016-07-01 00:00:00,0.5
11086,2016-08-09 02:00:00,Hungary,CPI (YoY),CPI (YoY) (Jul),2016-07-01 00:00:00,-0.3
11087,2016-08-09 08:00:00,Mexico,CPI (YoY),CPI (YoY) (Jul),2016-07-01 00:00:00,2.65
11089,2016-08-09 23:00:00,Egypt,CPI (YoY),CPI (YoY) (Jul),2016-07-01 00:00:00,14.0
11090,2016-08-10 02:00:00,Denmark,CPI (YoY),CPI (YoY) (Jul),2016-07-01 00:00:00,0.3
11091,2016-08-10 03:00:00,Norway,CPI (YoY),CPI (YoY) (Jul),2016-07-01 00:00:00,4.4
11092,2016-08-10 05:00:00,Portugal,CPI (YoY),Portuguese CPI (YoY) (Jul),2016-07-01 00:00:00,0.6
11093,2016-08-10 07:00:00,Brazil,CPI (YoY),CPI (YoY) (Jul),2016-07-01 00:00:00,8.74
11094,2016-08-11 02:30:00,Sweden,CPI (YoY),CPI (YoY) (Jul),2016-07-01 00:00:00,1.1
11095,2016-08-11 03:00:00,Italy,CPI (YoY),Italian CPI (YoY) (Jul),2016-07-01 00:00:00,-0.1
11096,2016-08-11 05:00:00,Ireland,CPI (YoY),Irish CPI (YoY) (Jul),2016-07-01 00:00:00,0.5
11097,2016-08-12 01:00:00,Germany,CPI (YoY),German CPI (YoY) (Jul),2016-07-01 00:00:00,0.4
11098,2016-08-12 02:00:00,Spain,CPI (YoY),Spanish CPI (YoY) (Jul),2016-07-01 00:00:00,-0.6
11099,2016-08-12 07:00:00,India,CPI (YoY),CPI (YoY) (Jul),2016-07-01 00:00:00,6.07
11100,2016-08-12 07:00:00,Poland,CPI (YoY),CPI (YoY) (Jul),2016-07-01 00:00:00,-0.9
11101,2016-08-15 01:00:00,Finland,CPI (YoY),Finnish CPI (YoY) (Jul),2016-07-01 00:00:00,0.5
11102,2016-08-15 10:30:00,Israel,CPI (YoY),CPI (YoY) (Jul),2016-07-01 00:00:00,-0.6
11104,2016-08-16 03:30:00,United Kingdom,CPI (YoY),CPI (YoY) (Jul),2016-07-01 00:00:00,0.6
11107,2016-08-16 07:30:00,United States,CPI (YoY),CPI (YoY) (Jul),2016-07-01 00:00:00,0.8
11109,2016-08-18 04:00:00,Eurozone,CPI (YoY),CPI (YoY) (Jul),2016-07-01 00:00:00,0.2
11111,2016-08-19 07:30:00,Canada,CPI (YoY),CPI (YoY) (Jul),2016-07-01 00:00:00,1.3
11112,2016-08-22 03:30:00,Hong Kong,CPI (YoY),CPI (YoY) (Jul),2016-07-01 00:00:00,2.3
11113,2016-08-23 00:00:00,Singapore,CPI (YoY),CPI (YoY) (Jul),2016-07-01 00:00:00,-0.7
11114,2016-08-23 23:00:00,Malaysia,CPI (YoY),CPI (YoY) (Jul),2016-07-01 00:00:00,1.1
11116,2016-08-24 03:00:00,South Africa,CPI (YoY),CPI (YoY) (Jul),2016-07-01 00:00:00,6.0
11119,2016-08-25 18:30:00,Japan,CPI (YoY),National CPI (YoY) (Jul),2016-07-01 00:00:00,-0.4
11123,2016-08-30 02:00:00,Spain,CPI (YoY),Spanish CPI (YoY) (Aug),2016-08-01 00:00:00,-0.1
11124,2016-08-30 04:30:00,Belgium,CPI (YoY),Belgium CPI (YoY) (Aug),2016-08-01 00:00:00,2.16
11125,2016-08-30 07:00:00,Germany,CPI (YoY),German CPI (YoY) (Aug),2016-08-01 00:00:00,0.4
11126,2016-08-31 04:00:00,Italy,CPI (YoY),Italian CPI (YoY) (Aug),2016-08-01 00:00:00,-0.1
11128,2016-08-31 04:00:00,Eurozone,CPI (YoY),CPI (YoY) (Aug),2016-08-01 00:00:00,0.2
11129,2016-08-31 18:00:00,Korea,CPI (YoY),CPI (YoY) (Aug),2016-08-01 00:00:00,0.4
11131,2016-08-31 22:30:00,Thailand,CPI (YoY),CPI (YoY) (Aug),2016-08-01 00:00:00,0.29
11132,2016-09-05 02:00:00,Turkiye,CPI (YoY),CPI (YoY) (Aug),2016-08-01 00:00:00,8.05
11133,2016-09-05 08:00:00,Russia,CPI (YoY),CPI (YoY),2016-08-01 00:00:00,6.9
11134,2016-09-05 19:30:00,Taiwan,CPI (YoY),CPI (YoY) (Aug),2016-08-01 00:00:00,0.57
11136,2016-09-05 20:00:00,Philippines,CPI (YoY),CPI (YoY) (Aug),2016-08-01 00:00:00,1.8
11137,2016-09-05 20:00:00,Colombia,CPI (YoY),CPI (YoY) (Aug),2016-08-01 00:00:00,8.1
11138,2016-09-06 02:15:00,Switzerland,CPI (YoY),CPI (YoY) (Aug),2016-08-01 00:00:00,-0.1
11139,2016-09-07 23:30:00,Netherlands,CPI (YoY),Dutch CPI (YoY) (Aug),2016-08-01 00:00:00,0.2
11141,2016-09-08 00:00:00,Egypt,CPI (YoY),CPI (YoY) (Aug),2016-08-01 00:00:00,15.5
11143,2016-09-08 02:00:00,Hungary,CPI (YoY),CPI (YoY) (Aug),2016-08-01 00:00:00,-0.1
11144,2016-09-08 05:00:00,Ireland,CPI (YoY),Irish CPI (YoY) (Aug),2016-08-01 00:00:00,-0.1
11145,2016-09-08 08:00:00,Mexico,CPI (YoY),CPI (YoY) (Aug),2016-08-01 00:00:00,2.73
11146,2016-09-08 20:30:00,China,CPI (YoY),CPI (YoY) (Aug),2016-08-01 00:00:00,1.3
11147,2016-09-09 02:00:00,Czechia,CPI (YoY),CPI (YoY) (Aug),2016-08-01 00:00:00,0.6
11148,2016-09-09 03:00:00,Norway,CPI (YoY),CPI (YoY) (Aug),2016-08-01 00:00:00,4.0
11149,2016-09-09 04:00:00,Greece,CPI (YoY),Greek CPI (YoY) (Aug),2016-08-01 00:00:00,-0.9
11150,2016-09-09 07:00:00,Brazil,CPI (YoY),CPI (YoY) (Aug),2016-08-01 00:00:00,8.97
11151,2016-09-12 02:00:00,Denmark,CPI (YoY),CPI (YoY) (Aug),2016-08-01 00:00:00,0.2
11152,2016-09-12 05:00:00,Portugal,CPI (YoY),Portuguese CPI (YoY) (Aug),2016-08-01 00:00:00,0.7
11153,2016-09-12 07:00:00,Poland,CPI (YoY),CPI (YoY) (Aug),2016-08-01 00:00:00,-0.8
11154,2016-09-12 07:00:00,India,CPI (YoY),CPI (YoY) (Aug),2016-08-01 00:00:00,5.05
11155,2016-09-13 01:00:00,Germany,CPI (YoY),German CPI (YoY) (Aug),2016-08-01 00:00:00,0.4
11156,2016-09-13 02:00:00,Spain,CPI (YoY),Spanish CPI (YoY) (Aug),2016-08-01 00:00:00,-0.1
11157,2016-09-13 02:30:00,Sweden,CPI (YoY),CPI (YoY) (Aug),2016-08-01 00:00:00,1.1
11159,2016-09-13 03:30:00,United Kingdom,CPI (YoY),CPI (YoY) (Aug),2016-08-01 00:00:00,0.6
11161,2016-09-14 01:00:00,Finland,CPI (YoY),Finnish CPI (YoY) (Aug),2016-08-01 00:00:00,0.4
11162,2016-09-14 03:00:00,Italy,CPI (YoY),Italian CPI (YoY) (Aug),2016-08-01 00:00:00,-0.1
11164,2016-09-15 04:00:00,Eurozone,CPI (YoY),CPI (YoY) (Aug),2016-08-01 00:00:00,0.2
11165,2016-09-15 10:30:00,Israel,CPI (YoY),CPI (YoY) (Aug),2016-08-01 00:00:00,-0.7
11167,2016-09-16 07:30:00,United States,CPI (YoY),CPI (YoY) (Aug),2016-08-01 00:00:00,1.1
11168,2016-09-20 23:00:00,Malaysia,CPI (YoY),CPI (YoY) (Aug),2016-08-01 00:00:00,1.5
11170,2016-09-21 03:00:00,South Africa,CPI (YoY),CPI (YoY) (Aug),2016-08-01 00:00:00,5.9
11171,2016-09-22 03:30:00,Hong Kong,CPI (YoY),CPI (YoY) (Aug),2016-08-01 00:00:00,4.3
11173,2016-09-23 00:00:00,Singapore,CPI (YoY),CPI (YoY) (Aug),2016-08-01 00:00:00,-0.3
11175,2016-09-23 07:30:00,Canada,CPI (YoY),CPI (YoY) (Aug),2016-08-01 00:00:00,1.1
11176,2016-09-29 02:00:00,Spain,CPI (YoY),Spanish CPI (YoY),2016-09-01 00:00:00,0.3
11177,2016-09-29 04:30:00,Belgium,CPI (YoY),Belgium CPI (YoY) (Sep),2016-09-01 00:00:00,1.87
11178,2016-09-29 07:00:00,Germany,CPI (YoY),German CPI (YoY) (Sep),2016-09-01 00:00:00,0.7
11180,2016-09-29 18:30:00,Japan,CPI (YoY),National CPI (YoY) (Aug),2016-08-01 00:00:00,-0.5
11184,2016-09-30 04:00:00,Italy,CPI (YoY),Italian CPI (YoY) (Sep),2016-09-01 00:00:00,0.1
11186,2016-09-30 04:00:00,Eurozone,CPI (YoY),CPI (YoY) (Sep),2016-09-01 00:00:00,0.4
11188,2016-10-02 23:00:00,Thailand,CPI (YoY),CPI (YoY) (Sep),2016-09-01 00:00:00,0.38
11189,2016-10-03 02:00:00,Turkiye,CPI (YoY),CPI (YoY) (Sep),2016-09-01 00:00:00,7.28
11190,2016-10-04 08:00:00,Russia,CPI (YoY),CPI (YoY) (Sep),2016-09-01 00:00:00,6.4
11191,2016-10-04 18:00:00,Korea,CPI (YoY),CPI (YoY) (Sep),2016-09-01 00:00:00,1.2
11192,2016-10-04 19:30:00,Taiwan,CPI (YoY),CPI (YoY) (Sep),2016-09-01 00:00:00,0.33
11194,2016-10-04 20:00:00,Philippines,CPI (YoY),CPI (YoY) (Sep),2016-09-01 00:00:00,2.3
11195,2016-10-05 20:00:00,Colombia,CPI (YoY),CPI (YoY) (Sep),2016-09-01 00:00:00,7.27
11196,2016-10-05 23:30:00,Netherlands,CPI (YoY),Dutch CPI (YoY) (Sep),2016-09-01 00:00:00,0.1
11197,2016-10-06 02:15:00,Switzerland,CPI (YoY),CPI (YoY) (Sep),2016-09-01 00:00:00,-0.2
11198,2016-10-07 07:00:00,Brazil,CPI (YoY),CPI (YoY) (Sep),2016-09-01 00:00:00,8.48
11199,2016-10-07 08:00:00,Mexico,CPI (YoY),CPI (YoY) (Sep),2016-09-01 00:00:00,2.97
11201,2016-10-10 00:00:00,Egypt,CPI (YoY),CPI (YoY) (Sep),2016-09-01 00:00:00,14.1
11202,2016-10-10 01:00:00,Norway,CPI (YoY),CPI (YoY) (Sep),2016-09-01 00:00:00,3.6
11203,2016-10-10 02:00:00,Denmark,CPI (YoY),CPI (YoY) (Sep),2016-09-01 00:00:00,0.0
11204,2016-10-10 02:00:00,Czechia,CPI (YoY),CPI (YoY) (Sep),2016-09-01 00:00:00,0.5
11205,2016-10-10 04:00:00,Greece,CPI (YoY),Greek CPI (YoY) (Sep),2016-09-01 00:00:00,-1.0
11207,2016-10-11 02:00:00,Hungary,CPI (YoY),CPI (YoY) (Sep),2016-09-01 00:00:00,0.6
11208,2016-10-11 02:30:00,Sweden,CPI (YoY),CPI (YoY) (Sep),2016-09-01 00:00:00,0.9
11209,2016-10-11 07:00:00,Poland,CPI (YoY),CPI (YoY) (Sep),2016-09-01 00:00:00,-0.5
11210,2016-10-12 05:00:00,Portugal,CPI (YoY),Portuguese CPI (YoY) (Sep),2016-09-01 00:00:00,0.6
11212,2016-10-13 01:00:00,Germany,CPI (YoY),German CPI (YoY) (Sep),2016-09-01 00:00:00,0.7
11213,2016-10-13 05:00:00,Ireland,CPI (YoY),Irish CPI (YoY) (Sep),2016-09-01 00:00:00,0.0
11214,2016-10-13 07:00:00,India,CPI (YoY),CPI (YoY) (Sep),2016-09-01 00:00:00,4.31
11215,2016-10-13 20:30:00,China,CPI (YoY),CPI (YoY) (Sep),2016-09-01 00:00:00,1.9
11216,2016-10-14 01:00:00,Finland,CPI (YoY),Finnish CPI (YoY) (Sep),2016-09-01 00:00:00,0.4
11217,2016-10-14 02:00:00,Spain,CPI (YoY),Spanish CPI (YoY) (Sep),2016-09-01 00:00:00,0.2
11218,2016-10-14 04:00:00,Italy,CPI (YoY),Italian CPI (YoY) (Sep),2016-09-01 00:00:00,0.1
11219,2016-10-14 06:00:00,Israel,CPI (YoY),CPI (YoY) (Sep),2016-09-01 00:00:00,-0.4
11221,2016-10-17 04:00:00,Eurozone,CPI (YoY),CPI (YoY) (Sep),2016-09-01 00:00:00,0.4
11222,2016-10-17 16:45:00,New Zealand,CPI (YoY),CPI (YoY) (Q3),2016-07-01 00:00:00,0.2
11224,2016-10-18 03:30:00,United Kingdom,CPI (YoY),CPI (YoY) (Sep),2016-09-01 00:00:00,1.0
11226,2016-10-18 07:30:00,United States,CPI (YoY),CPI (YoY) (Sep),2016-09-01 00:00:00,1.5
11228,2016-10-19 03:00:00,South Africa,CPI (YoY),CPI (YoY) (Sep),2016-09-01 00:00:00,6.1
11229,2016-10-20 03:30:00,Hong Kong,CPI (YoY),CPI (YoY) (Sep),2016-09-01 00:00:00,2.7
11230,2016-10-20 23:00:00,Malaysia,CPI (YoY),CPI (YoY) (Sep),2016-09-01 00:00:00,1.5
11233,2016-10-21 07:30:00,Canada,CPI (YoY),CPI (YoY) (Sep),2016-09-01 00:00:00,1.3
11234,2016-10-24 00:00:00,Singapore,CPI (YoY),CPI (YoY) (Sep),2016-09-01 00:00:00,-0.2
11235,2016-10-25 19:30:00,Australia,CPI (YoY),CPI (YoY) (Q3),2016-07-01 00:00:00,1.3
11238,2016-10-28 04:30:00,Belgium,CPI (YoY),Belgium CPI (YoY) (Oct),2016-10-01 00:00:00,1.81
11239,2016-10-31 08:00:00,Poland,CPI (YoY),CPI (YoY) (Oct),2016-10-01 00:00:00,-0.2
11241,2016-10-31 22:30:00,Thailand,CPI (YoY),CPI (YoY) (Oct),2016-10-01 00:00:00,0.34
11242,2016-11-03 02:00:00,Turkiye,CPI (YoY),CPI (YoY) (Oct),2016-10-01 00:00:00,7.16
11243,2016-11-03 08:00:00,Russia,CPI (YoY),CPI (YoY) (Oct),2016-10-01 00:00:00,6.1
11245,2016-11-03 20:00:00,Philippines,CPI (YoY),CPI (YoY) (Oct),2016-10-01 00:00:00,2.3
11246,2016-11-05 13:00:00,Colombia,CPI (YoY),CPI (YoY) (Oct),2016-10-01 00:00:00,6.48
11247,2016-11-07 03:15:00,Switzerland,CPI (YoY),CPI (YoY) (Oct),2016-10-01 00:00:00,-0.2
11248,2016-11-07 19:30:00,Taiwan,CPI (YoY),CPI (YoY) (Oct),2016-10-01 00:00:00,1.7
11250,2016-11-08 03:00:00,Hungary,CPI (YoY),CPI (YoY) (Oct),2016-10-01 00:00:00,1.0
11251,2016-11-08 20:30:00,China,CPI (YoY),CPI (YoY) (Oct),2016-10-01 00:00:00,2.1
11252,2016-11-09 03:00:00,Czechia,CPI (YoY),CPI (YoY) (Oct),2016-10-01 00:00:00,0.8
11253,2016-11-09 06:00:00,Brazil,CPI (YoY),CPI (YoY) (Oct),2016-10-01 00:00:00,7.87
11254,2016-11-09 09:00:00,Mexico,CPI (YoY),CPI (YoY) (Oct),2016-10-01 00:00:00,3.06
11256,2016-11-10 00:00:00,Egypt,CPI (YoY),CPI (YoY) (Oct),2016-10-01 00:00:00,13.6
11257,2016-11-10 01:30:00,Netherlands,CPI (YoY),Dutch CPI (YoY) (Oct),2016-10-01 00:00:00,0.4
11258,2016-11-10 02:00:00,Norway,CPI (YoY),CPI (YoY) (Oct),2016-10-01 00:00:00,3.7
11259,2016-11-10 03:00:00,Denmark,CPI (YoY),CPI (YoY) (Oct),2016-10-01 00:00:00,0.3
11260,2016-11-10 05:00:00,Greece,CPI (YoY),Greek CPI (YoY) (Oct),2016-10-01 00:00:00,-0.5
11261,2016-11-10 06:00:00,Portugal,CPI (YoY),Portuguese CPI (YoY) (Oct),2016-10-01 00:00:00,0.9
11262,2016-11-10 06:00:00,Ireland,CPI (YoY),Irish CPI (YoY) (Oct),2016-10-01 00:00:00,-0.3
11263,2016-11-11 02:00:00,Germany,CPI (YoY),German CPI (YoY) (Oct),2016-10-01 00:00:00,0.8
11264,2016-11-14 02:00:00,Finland,CPI (YoY),Finnish CPI (YoY) (Oct),2016-10-01 00:00:00,0.5
11265,2016-11-14 04:00:00,Italy,CPI (YoY),Italian CPI (YoY) (Oct),2016-10-01 00:00:00,-0.2
11266,2016-11-14 08:00:00,Poland,CPI (YoY),CPI (YoY) (Oct),2016-10-01 00:00:00,-0.2
11267,2016-11-15 03:00:00,Spain,CPI (YoY),Spanish CPI (YoY) (Oct),2016-10-01 00:00:00,0.7
11268,2016-11-15 03:30:00,Sweden,CPI (YoY),CPI (YoY) (Oct),2016-10-01 00:00:00,1.2
11270,2016-11-15 04:30:00,United Kingdom,CPI (YoY),CPI (YoY) (Oct),2016-10-01 00:00:00,0.9
11271,2016-11-15 07:00:00,India,CPI (YoY),CPI (YoY) (Oct),2016-10-01 00:00:00,4.2
11273,2016-11-15 11:30:00,Israel,CPI (YoY),CPI (YoY) (Oct),2016-10-01 00:00:00,-0.3
11275,2016-11-17 05:00:00,Eurozone,CPI (YoY),CPI (YoY) (Oct),2016-10-01 00:00:00,0.5
11277,2016-11-17 08:30:00,United States,CPI (YoY),CPI (YoY) (Oct),2016-10-01 00:00:00,1.6
11279,2016-11-18 08:30:00,Canada,CPI (YoY),CPI (YoY) (Oct),2016-10-01 00:00:00,1.5
11280,2016-11-21 17:00:00,Saudi Arabia,CPI (YoY),CPI (YoY) (Oct),2016-10-01 00:00:00,2.6
11281,2016-11-22 03:30:00,Hong Kong,CPI (YoY),CPI (YoY) (Oct),2016-10-01 00:00:00,1.2
11282,2016-11-23 00:00:00,Singapore,CPI (YoY),CPI (YoY) (Oct),2016-10-01 00:00:00,-0.1
11284,2016-11-23 03:00:00,South Africa,CPI (YoY),CPI (YoY) (Oct),2016-10-01 00:00:00,6.4
11286,2016-11-24 23:00:00,Malaysia,CPI (YoY),CPI (YoY) (Oct),2016-10-01 00:00:00,1.4
11287,2016-11-29 05:30:00,Belgium,CPI (YoY),Belgium CPI (YoY) (Nov),2016-11-01 00:00:00,1.77
11288,2016-11-30 03:27:00,Netherlands,CPI (YoY),Dutch CPI (YoY) (Oct),2016-10-01 00:00:00,0.0
11290,2016-11-30 23:00:00,Thailand,CPI (YoY),CPI (YoY) (Nov),2016-11-01 00:00:00,0.6
11291,2016-12-05 02:00:00,Turkiye,CPI (YoY),CPI (YoY) (Nov),2016-11-01 00:00:00,7.0
11292,2016-12-05 19:30:00,Taiwan,CPI (YoY),CPI (YoY) (Nov),2016-11-01 00:00:00,1.97
11294,2016-12-05 20:00:00,Philippines,CPI (YoY),CPI (YoY) (Nov),2016-11-01 00:00:00,2.5
11295,2016-12-05 20:00:00,Colombia,CPI (YoY),CPI (YoY) (Nov),2016-11-01 00:00:00,5.96
11296,2016-12-06 03:15:00,Switzerland,CPI (YoY),CPI (YoY) (Nov),2016-11-01 00:00:00,-0.3
11297,2016-12-06 08:00:00,Russia,CPI (YoY),CPI (YoY) (Nov),2016-11-01 00:00:00,5.8
11299,2016-12-08 00:00:00,Egypt,CPI (YoY),CPI (YoY) (Nov),2016-11-01 00:00:00,19.4
11300,2016-12-08 00:30:00,Netherlands,CPI (YoY),Dutch CPI (YoY) (Nov),2016-11-01 00:00:00,0.6
11302,2016-12-08 03:00:00,Hungary,CPI (YoY),CPI (YoY) (Nov),2016-11-01 00:00:00,1.1
11303,2016-12-08 06:00:00,Ireland,CPI (YoY),Irish CPI (YoY) (Nov),2016-11-01 00:00:00,-0.1
11304,2016-12-08 09:00:00,Mexico,CPI (YoY),CPI (YoY) (Nov),2016-11-01 00:00:00,3.31
11305,2016-12-08 20:30:00,China,CPI (YoY),CPI (YoY) (Nov),2016-11-01 00:00:00,2.3
11306,2016-12-09 02:00:00,Norway,CPI (YoY),CPI (YoY) (Nov),2016-11-01 00:00:00,3.5
11307,2016-12-09 03:00:00,Czechia,CPI (YoY),CPI (YoY) (Nov),2016-11-01 00:00:00,1.5
11308,2016-12-09 05:00:00,Greece,CPI (YoY),Greek CPI (YoY) (Nov),2016-11-01 00:00:00,-0.9
11309,2016-12-09 06:00:00,Brazil,CPI (YoY),CPI (YoY) (Nov),2016-11-01 00:00:00,6.99
11310,2016-12-12 03:00:00,Denmark,CPI (YoY),CPI (YoY) (Nov),2016-11-01 00:00:00,0.4
11311,2016-12-12 08:00:00,Poland,CPI (YoY),CPI (YoY) (Nov),2016-11-01 00:00:00,0.0
11312,2016-12-13 02:00:00,Germany,CPI (YoY),German CPI (YoY) (Nov),2016-11-01 00:00:00,0.8
11313,2016-12-13 03:00:00,Spain,CPI (YoY),Spanish CPI (YoY) (Nov),2016-11-01 00:00:00,0.7
11314,2016-12-13 03:30:00,Sweden,CPI (YoY),CPI (YoY) (Nov),2016-11-01 00:00:00,1.4
11316,2016-12-13 04:30:00,United Kingdom,CPI (YoY),CPI (YoY) (Nov),2016-11-01 00:00:00,1.2
11317,2016-12-13 06:00:00,Portugal,CPI (YoY),Portuguese CPI (YoY) (Nov),2016-11-01 00:00:00,0.6
11318,2016-12-13 07:00:00,India,CPI (YoY),CPI (YoY) (Nov),2016-11-01 00:00:00,3.63
11320,2016-12-14 02:00:00,Finland,CPI (YoY),Finnish CPI (YoY) (Nov),2016-11-01 00:00:00,0.7
11322,2016-12-14 03:00:00,South Africa,CPI (YoY),CPI (YoY) (Nov),2016-11-01 00:00:00,6.6
11323,2016-12-14 04:00:00,Italy,CPI (YoY),Italian CPI (YoY) (Dec),2016-12-01 00:00:00,0.0
11325,2016-12-15 08:30:00,United States,CPI (YoY),CPI (YoY) (Nov),2016-11-01 00:00:00,1.7
11326,2016-12-15 11:30:00,Israel,CPI (YoY),CPI (YoY) (Nov),2016-11-01 00:00:00,-0.3
11328,2016-12-16 05:00:00,Eurozone,CPI (YoY),CPI (YoY) (Nov),2016-11-01 00:00:00,0.6
11329,2016-12-16 05:00:00,Eurozone,CPI (YoY),CPI (YoY) (Nov),2016-11-01 00:00:00,0.6
11330,2016-12-19 04:00:00,Saudi Arabia,CPI (YoY),CPI (YoY),2016-11-01 00:00:00,2.3
11331,2016-12-20 03:30:00,Hong Kong,CPI (YoY),CPI (YoY) (Nov),2016-11-01 00:00:00,1.2
11332,2016-12-20 23:00:00,Malaysia,CPI (YoY),CPI (YoY) (Nov),2016-11-01 00:00:00,1.8
11335,2016-12-22 08:30:00,Canada,CPI (YoY),CPI (YoY) (Nov),2016-11-01 00:00:00,1.2
11336,2016-12-23 00:00:00,Singapore,CPI (YoY),CPI (YoY) (Nov),2016-11-01 00:00:00,0.0
11337,2016-12-23 05:30:00,Belgium,CPI (YoY),Belgium CPI (YoY) (Dec),2016-12-01 00:00:00,2.03
11338,2016-12-30 08:00:00,Poland,CPI (YoY),CPI (YoY),2016-12-01 00:00:00,0.8
11339,2017-01-03 02:00:00,Turkiye,CPI (YoY),CPI (YoY) (Dec),2016-12-01 00:00:00,8.53
11340,2017-01-03 08:00:00,Germany,CPI (YoY),German CPI (YoY) (Dec),2016-12-01 00:00:00,1.7
11342,2017-01-03 23:00:00,Thailand,CPI (YoY),CPI (YoY) (Dec),2016-12-01 00:00:00,1.13
11343,2017-01-04 05:00:00,Italy,CPI (YoY),Italian CPI (YoY) (Dec),2016-12-01 00:00:00,0.5
11345,2017-01-04 05:00:00,Eurozone,CPI (YoY),CPI (YoY) (Dec),2016-12-01 00:00:00,1.1
11346,2017-01-04 19:30:00,Taiwan,CPI (YoY),CPI (YoY) (Dec),2016-12-01 00:00:00,1.7
11348,2017-01-04 20:00:00,Philippines,CPI (YoY),CPI (YoY) (Dec),2016-12-01 00:00:00,2.6
11349,2017-01-05 00:30:00,Netherlands,CPI (YoY),Dutch CPI (YoY) (Dec),2016-12-01 00:00:00,1.0
11350,2017-01-05 03:15:00,Switzerland,CPI (YoY),CPI (YoY) (Dec),2016-12-01 00:00:00,0.0
11351,2017-01-05 20:00:00,Colombia,CPI (YoY),CPI (YoY) (Dec),2016-12-01 00:00:00,5.75
11352,2017-01-09 09:00:00,Mexico,CPI (YoY),CPI (YoY) (Dec),2016-12-01 00:00:00,3.36
11353,2017-01-09 20:30:00,China,CPI (YoY),CPI (YoY) (Dec),2016-12-01 00:00:00,2.1
11354,2017-01-10 01:00:00,Egypt,CPI (YoY),CPI (YoY) (Dec),2016-12-01 00:00:00,23.3
11355,2017-01-10 02:00:00,Norway,CPI (YoY),CPI (YoY) (Dec),2016-12-01 00:00:00,3.5
11356,2017-01-10 03:00:00,Denmark,CPI (YoY),CPI (YoY) (Dec),2016-12-01 00:00:00,0.5
11357,2017-01-10 03:00:00,Czechia,CPI (YoY),CPI (YoY) (Dec),2016-12-01 00:00:00,2.0
11359,2017-01-11 05:00:00,Greece,CPI (YoY),Greek CPI (YoY) (Dec),2016-12-01 00:00:00,0.0
11360,2017-01-11 06:00:00,Portugal,CPI (YoY),Portuguese CPI (YoY) (Dec),2016-12-01 00:00:00,0.9
11361,2017-01-11 06:00:00,Brazil,CPI (YoY),CPI (YoY) (Dec),2016-12-01 00:00:00,6.29
11362,2017-01-12 03:30:00,Sweden,CPI (YoY),CPI (YoY) (Dec),2016-12-01 00:00:00,1.7
11363,2017-01-12 07:00:00,India,CPI (YoY),CPI (YoY) (Dec),2016-12-01 00:00:00,3.41
11364,2017-01-13 02:00:00,Finland,CPI (YoY),Finnish CPI (YoY) (Dec),2016-12-01 00:00:00,1.0
11366,2017-01-13 03:00:00,Hungary,CPI (YoY),CPI (YoY) (Dec),2016-12-01 00:00:00,1.8
11367,2017-01-13 03:00:00,Spain,CPI (YoY),Spanish CPI (YoY) (Dec),2016-12-01 00:00:00,1.6
11368,2017-01-13 08:00:00,Poland,CPI (YoY),CPI (YoY) (Dec),2016-12-01 00:00:00,0.8
11369,2017-01-15 12:00:00,Israel,CPI (YoY),CPI (YoY) (Dec),2016-12-01 00:00:00,-0.2
11370,2017-01-16 04:00:00,Italy,CPI (YoY),Italian CPI (YoY) (Dec),2016-12-01 00:00:00,0.5
11373,2017-01-17 04:30:00,United Kingdom,CPI (YoY),CPI (YoY) (Dec),2016-12-01 00:00:00,1.6
11374,2017-01-17 23:00:00,Malaysia,CPI (YoY),CPI (YoY) (Dec),2016-12-01 00:00:00,1.8
11375,2017-01-18 02:00:00,Germany,CPI (YoY),German CPI (YoY) (Dec),2016-12-01 00:00:00,1.7
11377,2017-01-18 03:00:00,South Africa,CPI (YoY),CPI (YoY) (Dec),2016-12-01 00:00:00,6.8
11379,2017-01-18 05:00:00,Eurozone,CPI (YoY),CPI (YoY) (Dec),2016-12-01 00:00:00,1.1
11381,2017-01-18 08:30:00,United States,CPI (YoY),CPI (YoY) (Dec),2016-12-01 00:00:00,2.1
11383,2017-01-19 06:00:00,Ireland,CPI (YoY),Irish CPI (YoY) (Dec),2016-12-01 00:00:00,0.0
11385,2017-01-20 08:30:00,Canada,CPI (YoY),CPI (YoY) (Dec),2016-12-01 00:00:00,1.5
11386,2017-01-23 00:00:00,Singapore,CPI (YoY),CPI (YoY) (Dec),2016-12-01 00:00:00,0.2
11387,2017-01-23 03:30:00,Hong Kong,CPI (YoY),CPI (YoY) (Dec),2016-12-01 00:00:00,1.2
