,ReportDateTime,Country,Indicator,FullName,Period,Value
4350,2018-08-09 18:50:00,Japan,PPI (YoY),PPI (YoY) (Jul),2018-07-01 00:00:00,3.1
4351,2018-08-10 01:00:00,Norway,PPI (YoY),PPI (YoY) (Jul),2018-07-01 00:00:00,22.6
4352,2018-08-14 02:15:00,Switzerland,PPI (YoY),PPI (YoY) (Jul),2018-07-01 00:00:00,3.6
4353,2018-08-14 02:15:00,Switzerland,PPI (YoY),PPI (YoY) (Jul),2018-07-01 00:00:00,3.6
4354,2018-08-16 02:00:00,Czechia,PPI (YoY),PPI (YoY) (Jul),2018-07-01 00:00:00,3.4
4355,2018-08-17 08:00:00,Russia,PPI (YoY),PPI (YoY),2018-07-01 00:00:00,16.6
4356,2018-08-20 01:00:00,Germany,PPI (YoY),German PPI (YoY) (Jul),2018-07-01 00:00:00,3.0
4357,2018-08-20 03:00:00,Poland,PPI (YoY),PPI (YoY) (Jul),2018-07-01 00:00:00,3.4
4358,2018-08-20 16:00:00,Korea,PPI (YoY),PPI (YoY) (Jul),2018-07-01 00:00:00,2.9
4359,2018-08-24 01:00:00,Finland,PPI (YoY),Finnish PPI (YoY) (Jul),2018-07-01 00:00:00,6.1
4360,2018-08-24 02:00:00,Spain,PPI (YoY),Spanish PPI (YoY),2018-07-01 00:00:00,4.6
4361,2018-08-24 02:30:00,Sweden,PPI (YoY),PPI (YoY) (Jul),2018-07-01 00:00:00,8.4
4362,2018-08-28 04:00:00,Italy,PPI (YoY),Italian PPI (YoY) (Jul),2018-07-01 00:00:00,3.2
4363,2018-08-30 02:00:00,Austria,PPI (YoY),Austrian PPI (YoY) (Jul),2018-07-01 00:00:00,3.4
4364,2018-08-30 04:00:00,Greece,PPI (YoY),Greek PPI (YoY) (Jul),2018-07-01 00:00:00,8.2
4365,2018-08-30 04:30:00,South Africa,PPI (YoY),PPI (YoY) (Jul),2018-07-01 00:00:00,6.1
4366,2018-08-31 02:00:00,Hungary,PPI (YoY),PPI (YoY) (Jul),2018-07-01 00:00:00,8.4
4368,2018-09-03 02:00:00,Turkiye,PPI (YoY),PPI (YoY) (Aug),2018-08-01 00:00:00,32.13
4369,2018-09-04 04:00:00,Eurozone,PPI (YoY),PPI (YoY) (Jul),2018-07-01 00:00:00,4.0
4370,2018-09-09 20:30:00,China,PPI (YoY),PPI (YoY) (Aug),2018-08-01 00:00:00,4.1
4371,2018-09-10 01:00:00,Norway,PPI (YoY),PPI (YoY) (Aug),2018-08-01 00:00:00,22.8
4373,2018-09-12 07:30:00,United States,PPI (YoY),PPI (YoY) (Aug),2018-08-01 00:00:00,2.8
4374,2018-09-12 18:50:00,Japan,PPI (YoY),PPI (YoY) (Aug),2018-08-01 00:00:00,3.0
4375,2018-09-13 02:15:00,Switzerland,PPI (YoY),PPI (YoY) (Aug),2018-08-01 00:00:00,3.4
4376,2018-09-13 02:15:00,Switzerland,PPI (YoY),PPI (YoY) (Aug),2018-08-01 00:00:00,3.4
4377,2018-09-17 02:00:00,Czechia,PPI (YoY),PPI (YoY) (Aug),2018-08-01 00:00:00,3.3
4378,2018-09-18 08:00:00,Russia,PPI (YoY),PPI (YoY),2018-08-01 00:00:00,15.3
4379,2018-09-19 03:00:00,Poland,PPI (YoY),PPI (YoY) (Aug),2018-08-01 00:00:00,3.0
4380,2018-09-20 16:00:00,Korea,PPI (YoY),PPI (YoY) (Aug),2018-08-01 00:00:00,3.0
4381,2018-09-24 01:00:00,Finland,PPI (YoY),Finnish PPI (YoY) (Aug),2018-08-01 00:00:00,6.2
4382,2018-09-25 02:00:00,Spain,PPI (YoY),Spanish PPI (YoY),2018-09-01 00:00:00,5.2
4383,2018-09-25 02:30:00,Sweden,PPI (YoY),PPI (YoY) (Aug),2018-08-01 00:00:00,9.3
4384,2018-09-27 04:00:00,Italy,PPI (YoY),Italian PPI (YoY) (Aug),2018-08-01 00:00:00,4.4
4385,2018-09-27 04:30:00,South Africa,PPI (YoY),PPI (YoY) (Aug),2018-08-01 00:00:00,6.3
4386,2018-09-28 02:00:00,Austria,PPI (YoY),Austrian PPI (YoY) (Aug),2018-08-01 00:00:00,3.4
4387,2018-09-28 02:00:00,Hungary,PPI (YoY),PPI (YoY) (Aug),2018-08-01 00:00:00,8.1
4388,2018-09-28 04:00:00,Greece,PPI (YoY),Greek PPI (YoY) (Aug),2018-08-01 00:00:00,7.4
4390,2018-10-02 04:00:00,Eurozone,PPI (YoY),PPI (YoY) (Aug),2018-08-01 00:00:00,4.2
4391,2018-10-03 02:00:00,Turkiye,PPI (YoY),PPI (YoY) (Sep),2018-09-01 00:00:00,46.15
4392,2018-10-05 01:00:00,Germany,PPI (YoY),German PPI (YoY) (Aug),2018-08-01 00:00:00,3.1
4393,2018-10-10 01:00:00,Norway,PPI (YoY),PPI (YoY) (Sep),2018-09-01 00:00:00,21.1
4395,2018-10-10 07:30:00,United States,PPI (YoY),PPI (YoY) (Sep),2018-09-01 00:00:00,2.6
4396,2018-10-10 18:50:00,Japan,PPI (YoY),PPI (YoY) (Sep),2018-09-01 00:00:00,3.0
4397,2018-10-15 02:15:00,Switzerland,PPI (YoY),PPI (YoY) (Sep),2018-09-01 00:00:00,2.6
4398,2018-10-15 02:15:00,Switzerland,PPI (YoY),PPI (YoY) (Sep),2018-09-01 00:00:00,2.6
4399,2018-10-15 20:30:00,China,PPI (YoY),PPI (YoY) (Sep),2018-09-01 00:00:00,3.6
4400,2018-10-16 02:00:00,Czechia,PPI (YoY),PPI (YoY) (Sep),2018-09-01 00:00:00,3.2
4401,2018-10-17 03:00:00,Poland,PPI (YoY),PPI (YoY) (Sep),2018-09-01 00:00:00,2.9
4402,2018-10-17 08:00:00,Russia,PPI (YoY),PPI (YoY),2018-09-01 00:00:00,14.4
4403,2018-10-22 16:00:00,Korea,PPI (YoY),PPI (YoY) (Sep),2018-09-01 00:00:00,2.7
4404,2018-10-23 01:00:00,Germany,PPI (YoY),German PPI (YoY) (Sep),2018-09-01 00:00:00,3.2
4405,2018-10-24 01:00:00,Finland,PPI (YoY),Finnish PPI (YoY) (Sep),2018-09-01 00:00:00,5.9
4406,2018-10-25 02:00:00,Spain,PPI (YoY),Spanish PPI (YoY),2018-10-01 00:00:00,5.2
4407,2018-10-25 02:30:00,Sweden,PPI (YoY),PPI (YoY) (Sep),2018-09-01 00:00:00,10.1
4408,2018-10-25 04:30:00,South Africa,PPI (YoY),PPI (YoY) (Sep),2018-09-01 00:00:00,6.2
4409,2018-10-29 04:00:00,Italy,PPI (YoY),Italian PPI (YoY) (Sep),2018-09-01 00:00:00,4.7
4410,2018-10-30 03:00:00,Austria,PPI (YoY),Austrian PPI (YoY) (Sep),2018-09-01 00:00:00,3.3
4411,2018-10-30 05:00:00,Greece,PPI (YoY),Greek PPI (YoY) (Sep),2018-09-01 00:00:00,6.8
4412,2018-10-31 03:00:00,Hungary,PPI (YoY),PPI (YoY) (Sep),2018-09-01 00:00:00,6.7
4414,2018-11-01 19:30:00,Australia,PPI (YoY),PPI (YoY) (Q3),2018-07-01 00:00:00,2.1
4415,2018-11-05 02:00:00,Turkiye,PPI (YoY),PPI (YoY) (Oct),2018-10-01 00:00:00,45.01
4416,2018-11-06 05:00:00,Eurozone,PPI (YoY),PPI (YoY) (Sep),2018-09-01 00:00:00,4.5
4417,2018-11-08 20:30:00,China,PPI (YoY),PPI (YoY) (Oct),2018-10-01 00:00:00,3.3
4418,2018-11-09 02:00:00,Norway,PPI (YoY),PPI (YoY) (Oct),2018-10-01 00:00:00,22.5
4420,2018-11-09 08:30:00,United States,PPI (YoY),PPI (YoY) (Oct),2018-10-01 00:00:00,2.9
4421,2018-11-11 18:50:00,Japan,PPI (YoY),PPI (YoY) (Oct),2018-10-01 00:00:00,2.9
4422,2018-11-13 03:15:00,Switzerland,PPI (YoY),PPI (YoY) (Oct),2018-10-01 00:00:00,2.3
4423,2018-11-13 03:15:00,Switzerland,PPI (YoY),PPI (YoY) (Oct),2018-10-01 00:00:00,2.3
4424,2018-11-16 03:00:00,Czechia,PPI (YoY),PPI (YoY) (Oct),2018-10-01 00:00:00,3.9
4425,2018-11-19 16:00:00,Korea,PPI (YoY),PPI (YoY) (Oct),2018-10-01 00:00:00,2.2
4426,2018-11-20 02:00:00,Germany,PPI (YoY),German PPI (YoY) (Oct),2018-10-01 00:00:00,3.3
4427,2018-11-20 04:00:00,Poland,PPI (YoY),PPI (YoY) (Oct),2018-10-01 00:00:00,3.2
4428,2018-11-20 08:00:00,Russia,PPI (YoY),PPI (YoY),2018-10-01 00:00:00,16.9
4429,2018-11-23 03:00:00,Spain,PPI (YoY),Spanish PPI (YoY),2018-10-01 00:00:00,4.5
4430,2018-11-26 02:00:00,Finland,PPI (YoY),Finnish PPI (YoY) (Oct),2018-10-01 00:00:00,5.8
4431,2018-11-27 03:30:00,Sweden,PPI (YoY),PPI (YoY) (Oct),2018-10-01 00:00:00,9.5
4432,2018-11-28 04:00:00,Italy,PPI (YoY),Italian PPI (YoY) (Oct),2018-10-01 00:00:00,5.8
4433,2018-11-29 04:30:00,South Africa,PPI (YoY),PPI (YoY) (Oct),2018-10-01 00:00:00,6.9
4434,2018-11-30 03:00:00,Austria,PPI (YoY),Austrian PPI (YoY) (Oct),2018-10-01 00:00:00,3.4
4435,2018-11-30 03:00:00,Hungary,PPI (YoY),PPI (YoY) (Oct),2018-10-01 00:00:00,6.4
4436,2018-11-30 05:00:00,Greece,PPI (YoY),Greek PPI (YoY) (Oct),2018-10-01 00:00:00,7.7
4438,2018-12-03 02:00:00,Turkiye,PPI (YoY),PPI (YoY) (Nov),2018-11-01 00:00:00,38.54
4439,2018-12-04 05:00:00,Eurozone,PPI (YoY),PPI (YoY) (Oct),2018-10-01 00:00:00,4.9
4440,2018-12-08 20:30:00,China,PPI (YoY),PPI (YoY) (Nov),2018-11-01 00:00:00,2.7
4441,2018-12-10 02:00:00,Norway,PPI (YoY),PPI (YoY) (Nov),2018-11-01 00:00:00,14.9
4443,2018-12-11 08:30:00,United States,PPI (YoY),PPI (YoY) (Nov),2018-11-01 00:00:00,2.5
4444,2018-12-11 18:50:00,Japan,PPI (YoY),PPI (YoY) (Nov),2018-11-01 00:00:00,2.3
4445,2018-12-13 03:15:00,Switzerland,PPI (YoY),PPI (YoY) (Nov),2018-11-01 00:00:00,1.4
4446,2018-12-13 03:15:00,Switzerland,PPI (YoY),PPI (YoY) (Nov),2018-11-01 00:00:00,1.4
4447,2018-12-13 04:30:00,South Africa,PPI (YoY),PPI (YoY) (Nov),2018-11-01 00:00:00,6.8
4448,2018-12-17 03:00:00,Czechia,PPI (YoY),PPI (YoY) (Nov),2018-11-01 00:00:00,3.9
4449,2018-12-18 08:00:00,Russia,PPI (YoY),PPI (YoY),2018-11-01 00:00:00,16.8
4450,2018-12-19 02:00:00,Germany,PPI (YoY),German PPI (YoY) (Nov),2018-11-01 00:00:00,3.3
4451,2018-12-19 04:00:00,Poland,PPI (YoY),PPI (YoY) (Nov),2018-11-01 00:00:00,2.7
4452,2018-12-20 04:00:00,Italy,PPI (YoY),Italian PPI (YoY) (Nov),2018-11-01 00:00:00,4.5
4453,2018-12-20 16:00:00,Korea,PPI (YoY),PPI (YoY) (Nov),2018-11-01 00:00:00,1.6
4454,2018-12-21 02:00:00,Finland,PPI (YoY),Finnish PPI (YoY) (Nov),2018-11-01 00:00:00,4.7
4455,2018-12-21 03:30:00,Sweden,PPI (YoY),PPI (YoY) (Nov),2018-11-01 00:00:00,7.9
4456,2018-12-26 03:00:00,Spain,PPI (YoY),Spanish PPI (YoY),2018-12-01 00:00:00,3.0
4457,2018-12-28 03:00:00,Austria,PPI (YoY),Austrian PPI (YoY) (Nov),2018-11-01 00:00:00,2.5
4458,2018-12-28 05:00:00,Greece,PPI (YoY),Greek PPI (YoY) (Nov),2018-11-01 00:00:00,2.9
4459,2019-01-03 02:00:00,Turkiye,PPI (YoY),PPI (YoY) (Dec),2018-12-01 00:00:00,33.64
4460,2019-01-04 03:00:00,Hungary,PPI (YoY),PPI (YoY) (Nov),2018-11-01 00:00:00,5.1
4461,2019-01-04 05:00:00,Eurozone,PPI (YoY),PPI (YoY) (Nov),2018-11-01 00:00:00,4.0
4463,2019-01-09 20:30:00,China,PPI (YoY),PPI (YoY) (Dec),2018-12-01 00:00:00,0.9
4464,2019-01-10 02:00:00,Norway,PPI (YoY),PPI (YoY) (Dec),2018-12-01 00:00:00,7.8
4466,2019-01-15 08:30:00,United States,PPI (YoY),PPI (YoY) (Dec),2018-12-01 00:00:00,2.5
4467,2019-01-15 18:50:00,Japan,PPI (YoY),PPI (YoY) (Dec),2018-12-01 00:00:00,1.5
4468,2019-01-16 03:00:00,Czechia,PPI (YoY),PPI (YoY) (Dec),2018-12-01 00:00:00,2.4
4469,2019-01-18 02:30:00,Switzerland,PPI (YoY),PPI (YoY) (Dec),2018-12-01 00:00:00,0.6
4470,2019-01-18 02:30:00,Switzerland,PPI (YoY),PPI (YoY) (Dec),2018-12-01 00:00:00,0.6
4471,2019-01-18 04:00:00,Poland,PPI (YoY),PPI (YoY) (Dec),2018-12-01 00:00:00,2.2
4472,2019-01-21 02:00:00,Germany,PPI (YoY),German PPI (YoY) (Dec),2018-12-01 00:00:00,2.7
4473,2019-01-21 16:00:00,Korea,PPI (YoY),PPI (YoY) (Dec),2018-12-01 00:00:00,1.0
4474,2019-01-24 02:00:00,Finland,PPI (YoY),Finnish PPI (YoY) (Dec),2018-12-01 00:00:00,3.8
4475,2019-01-24 08:00:00,Russia,PPI (YoY),PPI (YoY),2018-12-01 00:00:00,11.7
4476,2019-01-25 03:00:00,Spain,PPI (YoY),Spanish PPI (YoY),2019-01-01 00:00:00,1.6
4477,2019-01-25 03:30:00,Sweden,PPI (YoY),PPI (YoY) (Dec),2018-12-01 00:00:00,5.6
4478,2019-01-29 21:00:00,Philippines,PPI (YoY),Philippines PPI (YoY),2019-01-01 00:00:00,0.8
4479,2019-01-30 03:00:00,Austria,PPI (YoY),Austrian PPI (YoY) (Dec),2018-12-01 00:00:00,1.9
4480,2019-01-30 05:00:00,Greece,PPI (YoY),Greek PPI (YoY) (Dec),2018-12-01 00:00:00,-0.1
4481,2019-01-31 03:00:00,Hungary,PPI (YoY),PPI (YoY) (Dec),2018-12-01 00:00:00,4.7
4482,2019-01-31 04:30:00,South Africa,PPI (YoY),PPI (YoY) (Dec),2018-12-01 00:00:00,5.2
4484,2019-01-31 19:30:00,Australia,PPI (YoY),PPI (YoY) (Q4),2018-10-01 00:00:00,2.0
4485,2019-02-04 02:00:00,Turkiye,PPI (YoY),PPI (YoY) (Jan),2019-01-01 00:00:00,32.93
4486,2019-02-04 05:00:00,Eurozone,PPI (YoY),PPI (YoY) (Dec),2018-12-01 00:00:00,3.0
4487,2019-02-11 02:00:00,Norway,PPI (YoY),PPI (YoY) (Jan),2019-01-01 00:00:00,4.9
4488,2019-02-12 18:50:00,Japan,PPI (YoY),PPI (YoY) (Jan),2019-01-01 00:00:00,0.6
4489,2019-02-14 02:30:00,Switzerland,PPI (YoY),PPI (YoY) (Jan),2019-01-01 00:00:00,-0.5
4490,2019-02-14 02:30:00,Switzerland,PPI (YoY),PPI (YoY) (Jan),2019-01-01 00:00:00,-0.5
4492,2019-02-14 08:30:00,United States,PPI (YoY),PPI (YoY) (Jan),2019-01-01 00:00:00,2.0
4493,2019-02-14 20:30:00,China,PPI (YoY),PPI (YoY) (Jan),2019-01-01 00:00:00,0.1
4494,2019-02-18 08:00:00,Russia,PPI (YoY),PPI (YoY),2019-01-01 00:00:00,9.5
4495,2019-02-20 02:00:00,Germany,PPI (YoY),German PPI (YoY) (Jan),2019-01-01 00:00:00,2.6
4496,2019-02-20 04:00:00,Poland,PPI (YoY),PPI (YoY) (Jan),2019-01-01 00:00:00,2.2
4497,2019-02-21 16:00:00,Korea,PPI (YoY),PPI (YoY) (Jan),2019-01-01 00:00:00,0.2
4498,2019-02-25 02:00:00,Finland,PPI (YoY),Finnish PPI (YoY) (Jan),2019-01-01 00:00:00,3.2
4499,2019-02-25 03:00:00,Czechia,PPI (YoY),PPI (YoY) (Jan),2019-01-01 00:00:00,2.9
4500,2019-02-25 03:00:00,Spain,PPI (YoY),Spanish PPI (YoY),2019-02-01 00:00:00,1.8
4501,2019-02-28 03:00:00,Hungary,PPI (YoY),PPI (YoY) (Jan),2019-01-01 00:00:00,3.8
4502,2019-02-28 03:30:00,Sweden,PPI (YoY),PPI (YoY) (Jan),2019-01-01 00:00:00,5.6
4503,2019-02-28 04:30:00,South Africa,PPI (YoY),PPI (YoY) (Jan),2019-01-01 00:00:00,4.1
4504,2019-02-28 05:00:00,Greece,PPI (YoY),Greek PPI (YoY) (Jan),2019-01-01 00:00:00,0.0
4506,2019-02-28 21:00:00,Philippines,PPI (YoY),Philippines PPI (YoY),2019-02-01 00:00:00,4.3
4507,2019-03-01 03:00:00,Austria,PPI (YoY),Austrian PPI (YoY) (Jan),2019-01-01 00:00:00,1.6
4508,2019-03-04 02:00:00,Turkiye,PPI (YoY),PPI (YoY) (Feb),2019-02-01 00:00:00,29.59
4509,2019-03-04 05:00:00,Eurozone,PPI (YoY),PPI (YoY) (Jan),2019-01-01 00:00:00,3.0
4510,2019-03-08 05:00:00,Italy,PPI (YoY),Italian PPI (YoY) (Jan),2019-01-01 00:00:00,3.4
4511,2019-03-08 20:30:00,China,PPI (YoY),PPI (YoY) (Feb),2019-02-01 00:00:00,0.1
4512,2019-03-11 02:00:00,Norway,PPI (YoY),PPI (YoY) (Feb),2019-02-01 00:00:00,8.0
4513,2019-03-12 18:50:00,Japan,PPI (YoY),PPI (YoY) (Feb),2019-02-01 00:00:00,0.8
4515,2019-03-13 07:30:00,United States,PPI (YoY),PPI (YoY) (Feb),2019-02-01 00:00:00,1.9
4516,2019-03-14 02:30:00,Switzerland,PPI (YoY),PPI (YoY) (Feb),2019-02-01 00:00:00,-0.7
4517,2019-03-14 02:30:00,Switzerland,PPI (YoY),PPI (YoY) (Feb),2019-02-01 00:00:00,-0.7
4518,2019-03-18 03:00:00,Czechia,PPI (YoY),PPI (YoY) (Feb),2019-02-01 00:00:00,3.6
4519,2019-03-19 08:00:00,Russia,PPI (YoY),PPI (YoY),2019-02-01 00:00:00,9.0
4520,2019-03-19 16:00:00,Korea,PPI (YoY),PPI (YoY) (Feb),2019-02-01 00:00:00,-0.2
4521,2019-03-20 02:00:00,Germany,PPI (YoY),German PPI (YoY) (Feb),2019-02-01 00:00:00,2.6
4522,2019-03-20 04:00:00,Poland,PPI (YoY),PPI (YoY) (Feb),2019-02-01 00:00:00,2.9
4523,2019-03-25 02:00:00,Finland,PPI (YoY),Finnish PPI (YoY) (Feb),2019-02-01 00:00:00,3.0
4524,2019-03-25 03:00:00,Spain,PPI (YoY),Spanish PPI (YoY),2019-03-01 00:00:00,1.9
4525,2019-03-26 03:30:00,Sweden,PPI (YoY),PPI (YoY) (Feb),2019-02-01 00:00:00,6.3
4526,2019-03-28 04:30:00,South Africa,PPI (YoY),PPI (YoY) (Feb),2019-02-01 00:00:00,4.7
4527,2019-03-28 21:00:00,Philippines,PPI (YoY),Philippines PPI (YoY),2019-03-01 00:00:00,3.6
4528,2019-03-29 03:00:00,Hungary,PPI (YoY),PPI (YoY) (Feb),2019-02-01 00:00:00,2.7
4529,2019-03-29 03:00:00,Austria,PPI (YoY),Austrian PPI (YoY) (Feb),2019-02-01 00:00:00,1.6
4530,2019-03-29 05:00:00,Greece,PPI (YoY),Greek PPI (YoY) (Feb),2019-02-01 00:00:00,3.1
4531,2019-03-29 06:00:00,Italy,PPI (YoY),Italian PPI (YoY) (Feb),2019-02-01 00:00:00,3.1
4533,2019-04-02 04:00:00,Eurozone,PPI (YoY),PPI (YoY) (Feb),2019-02-01 00:00:00,3.0
4534,2019-04-03 02:00:00,Turkiye,PPI (YoY),PPI (YoY) (Mar),2019-03-01 00:00:00,29.64
4535,2019-04-09 18:50:00,Japan,PPI (YoY),PPI (YoY) (Mar),2019-03-01 00:00:00,1.3
4536,2019-04-10 01:00:00,Norway,PPI (YoY),PPI (YoY) (Mar),2019-03-01 00:00:00,5.2
4537,2019-04-10 20:30:00,China,PPI (YoY),PPI (YoY) (Mar),2019-03-01 00:00:00,0.4
4539,2019-04-11 07:30:00,United States,PPI (YoY),PPI (YoY) (Mar),2019-03-01 00:00:00,2.2
4540,2019-04-15 01:30:00,Switzerland,PPI (YoY),PPI (YoY) (Mar),2019-03-01 00:00:00,-0.2
4541,2019-04-15 01:30:00,Switzerland,PPI (YoY),PPI (YoY) (Mar),2019-03-01 00:00:00,-0.2
4542,2019-04-16 02:00:00,Czechia,PPI (YoY),PPI (YoY) (Mar),2019-03-01 00:00:00,3.8
4543,2019-04-16 08:00:00,Russia,PPI (YoY),PPI (YoY),2019-03-01 00:00:00,10.9
4544,2019-04-18 01:00:00,Germany,PPI (YoY),German PPI (YoY) (Mar),2019-03-01 00:00:00,2.4
4545,2019-04-18 03:00:00,Poland,PPI (YoY),PPI (YoY) (Mar),2019-03-01 00:00:00,2.5
4546,2019-04-18 16:00:00,Korea,PPI (YoY),PPI (YoY) (Mar),2019-03-01 00:00:00,0.1
4547,2019-04-24 01:00:00,Finland,PPI (YoY),Finnish PPI (YoY) (Mar),2019-03-01 00:00:00,2.3
4548,2019-04-25 02:00:00,Spain,PPI (YoY),Spanish PPI (YoY),2019-04-01 00:00:00,2.4
4549,2019-04-25 04:00:00,Greece,PPI (YoY),Greek PPI (YoY) (Mar),2019-03-01 00:00:00,4.4
4550,2019-04-25 04:30:00,South Africa,PPI (YoY),PPI (YoY) (Mar),2019-03-01 00:00:00,6.2
4551,2019-04-25 20:30:00,Australia,PPI (YoY),PPI (YoY) (Q1),2019-01-01 00:00:00,1.9
4552,2019-04-26 02:30:00,Sweden,PPI (YoY),PPI (YoY) (Mar),2019-03-01 00:00:00,6.3
4553,2019-04-29 03:00:00,Italy,PPI (YoY),Italian PPI (YoY) (Mar),2019-03-01 00:00:00,2.9
4554,2019-04-29 21:00:00,Philippines,PPI (YoY),Philippines PPI (YoY),2019-04-01 00:00:00,3.6
4555,2019-04-30 02:00:00,Hungary,PPI (YoY),PPI (YoY) (Mar),2019-03-01 00:00:00,2.7
4556,2019-04-30 02:00:00,Austria,PPI (YoY),Austrian PPI (YoY) (Mar),2019-03-01 00:00:00,1.5
4558,2019-05-03 02:00:00,Turkiye,PPI (YoY),PPI (YoY) (Apr),2019-04-01 00:00:00,30.12
4559,2019-05-03 04:00:00,Eurozone,PPI (YoY),PPI (YoY) (Mar),2019-03-01 00:00:00,2.9
4560,2019-05-08 20:30:00,China,PPI (YoY),PPI (YoY) (Apr),2019-04-01 00:00:00,0.9
4562,2019-05-09 07:30:00,United States,PPI (YoY),PPI (YoY) (Apr),2019-04-01 00:00:00,2.2
4563,2019-05-10 01:00:00,Norway,PPI (YoY),PPI (YoY) (Apr),2019-04-01 00:00:00,2.6
4564,2019-05-14 01:30:00,Switzerland,PPI (YoY),PPI (YoY) (Apr),2019-04-01 00:00:00,-0.6
4565,2019-05-14 01:30:00,Switzerland,PPI (YoY),PPI (YoY) (Apr),2019-04-01 00:00:00,-0.6
4566,2019-05-15 18:50:00,Japan,PPI (YoY),PPI (YoY) (Apr),2019-04-01 00:00:00,1.2
4567,2019-05-20 01:00:00,Germany,PPI (YoY),German PPI (YoY) (Apr),2019-04-01 00:00:00,2.5
4568,2019-05-20 02:00:00,Czechia,PPI (YoY),PPI (YoY) (Apr),2019-04-01 00:00:00,4.3
4569,2019-05-20 16:00:00,Korea,PPI (YoY),PPI (YoY) (Apr),2019-04-01 00:00:00,0.6
4570,2019-05-22 03:00:00,Poland,PPI (YoY),PPI (YoY) (Apr),2019-04-01 00:00:00,2.6
4571,2019-05-23 08:00:00,Russia,PPI (YoY),PPI (YoY),2019-04-01 00:00:00,10.7
4572,2019-05-24 00:00:00,Finland,PPI (YoY),Finnish PPI (YoY) (Apr),2019-04-01 00:00:00,2.0
4573,2019-05-24 02:00:00,Spain,PPI (YoY),Spanish PPI (YoY),2019-04-01 00:00:00,2.3
4574,2019-05-24 02:30:00,Sweden,PPI (YoY),PPI (YoY) (Apr),2019-04-01 00:00:00,4.9
4575,2019-05-29 02:00:00,Austria,PPI (YoY),Austrian PPI (YoY) (Apr),2019-04-01 00:00:00,1.4
4576,2019-05-29 21:00:00,Philippines,PPI (YoY),Philippines PPI (YoY),2019-05-01 00:00:00,3.8
4577,2019-05-30 04:00:00,Greece,PPI (YoY),Greek PPI (YoY) (Apr),2019-04-01 00:00:00,3.6
4578,2019-05-30 04:30:00,South Africa,PPI (YoY),PPI (YoY) (Apr),2019-04-01 00:00:00,6.5
4579,2019-05-31 05:00:00,Italy,PPI (YoY),Italian PPI (YoY) (Apr),2019-04-01 00:00:00,2.1
4581,2019-06-03 02:00:00,Hungary,PPI (YoY),PPI (YoY) (Apr),2019-04-01 00:00:00,4.1
4582,2019-06-03 02:00:00,Turkiye,PPI (YoY),PPI (YoY) (May),2019-05-01 00:00:00,28.71
4583,2019-06-05 04:00:00,Eurozone,PPI (YoY),PPI (YoY) (Apr),2019-04-01 00:00:00,2.6
4584,2019-06-11 01:00:00,Norway,PPI (YoY),PPI (YoY) (May),2019-05-01 00:00:00,0.4
4586,2019-06-11 07:30:00,United States,PPI (YoY),PPI (YoY) (May),2019-05-01 00:00:00,1.8
4587,2019-06-11 18:50:00,Japan,PPI (YoY),PPI (YoY) (May),2019-05-01 00:00:00,0.7
4588,2019-06-11 20:30:00,China,PPI (YoY),PPI (YoY) (May),2019-05-01 00:00:00,0.6
4589,2019-06-13 01:30:00,Switzerland,PPI (YoY),PPI (YoY) (May),2019-05-01 00:00:00,-0.8
4590,2019-06-13 01:30:00,Switzerland,PPI (YoY),PPI (YoY) (May),2019-05-01 00:00:00,-0.8
4591,2019-06-17 02:00:00,Czechia,PPI (YoY),PPI (YoY) (May),2019-05-01 00:00:00,3.8
4592,2019-06-18 08:00:00,Russia,PPI (YoY),PPI (YoY),2019-05-01 00:00:00,8.6
4593,2019-06-19 01:00:00,Germany,PPI (YoY),German PPI (YoY) (May),2019-05-01 00:00:00,1.9
4594,2019-06-19 16:00:00,Korea,PPI (YoY),PPI (YoY) (May),2019-05-01 00:00:00,0.4
4595,2019-06-21 03:00:00,Poland,PPI (YoY),PPI (YoY) (May),2019-05-01 00:00:00,1.4
4596,2019-06-24 00:00:00,Finland,PPI (YoY),Finnish PPI (YoY) (May),2019-05-01 00:00:00,0.9
4597,2019-06-25 02:00:00,Spain,PPI (YoY),Spanish PPI (YoY),2019-06-01 00:00:00,1.1
4598,2019-06-25 02:30:00,Sweden,PPI (YoY),PPI (YoY) (May),2019-05-01 00:00:00,3.5
4599,2019-06-27 04:30:00,South Africa,PPI (YoY),PPI (YoY) (May),2019-05-01 00:00:00,6.4
4600,2019-06-28 02:00:00,Austria,PPI (YoY),Austrian PPI (YoY) (May),2019-05-01 00:00:00,0.8
4601,2019-06-28 02:00:00,Hungary,PPI (YoY),PPI (YoY) (May),2019-05-01 00:00:00,2.7
4602,2019-06-28 04:00:00,Greece,PPI (YoY),Greek PPI (YoY) (May),2019-05-01 00:00:00,0.1
4603,2019-06-28 05:00:00,Italy,PPI (YoY),Italian PPI (YoY) (May),2019-05-01 00:00:00,1.5
4605,2019-07-01 20:00:00,Philippines,PPI (YoY),Philippines PPI (YoY),2019-06-01 00:00:00,2.7
4606,2019-07-02 04:00:00,Eurozone,PPI (YoY),PPI (YoY) (May),2019-05-01 00:00:00,1.6
4607,2019-07-03 02:00:00,Turkiye,PPI (YoY),PPI (YoY) (Jun),2019-06-01 00:00:00,25.04
