,ReportDateTime,Country,Indicator,FullName,Period,Value
3788,2018-01-02 03:50:00,France,Manufacturing PMI,HCOB France Manufacturing PMI (Dec),2017-12-01,58.8
3789,2018-01-02 03:55:00,Germany,Manufacturing PMI,HCOB Germany Manufacturing PMI (Dec),2017-12-01,63.3
3790,2018-01-02 04:00:00,Eurozone,Manufacturing PMI,HCOB Eurozone Manufacturing PMI (Dec),2017-12-01,60.6
3791,2018-01-02 04:00:00,Greece,Manufacturing PMI,S&P Global Greece Manufacturing PMI (Dec),2017-12-01,53.1
3792,2018-01-02 04:30:00,United Kingdom,Manufacturing PMI,S&P Global/CIPS UK Manufacturing PMI (Dec),2017-12-01,56.3
3793,2018-01-02 07:00:00,Brazil,Manufacturing PMI,S&P Global Manufacturing PMI (Dec),2017-12-01,52.4
3794,2018-01-02 09:45:00,United States,Manufacturing PMI,S&P Global US Manufacturing PMI (Dec),2017-12-01,55.1
3795,2018-01-02 10:30:00,Mexico,Manufacturing PMI,S&P Global Mexico Manufacturing PMI (Dec),2017-12-01,51.7
3796,2018-01-03 03:30:00,Switzerland,Manufacturing PMI,procure.ch PMI (Dec),2017-12-01,65.2
3798,2018-01-03 19:30:00,Japan,Manufacturing PMI,au Jibun Bank Japan Manufacturing PMI (Dec),2017-12-01,54.0
3799,2018-01-03 19:30:00,Hong Kong,Manufacturing PMI,S&P Global Hong Kong Manufacturing PMI (Dec),2017-12-01,51.5
3801,2018-01-12 04:00:00,South Africa,Manufacturing PMI,Manufacturing PMI,2018-01-01,44.9
3802,2018-01-23 19:30:00,Japan,Manufacturing PMI,au Jibun Bank Japan Manufacturing PMI (Jan),2018-01-01,54.4
3803,2018-01-24 03:00:00,France,Manufacturing PMI,HCOB France Manufacturing PMI (Jan),2018-01-01,58.1
3804,2018-01-24 03:30:00,Germany,Manufacturing PMI,HCOB Germany Manufacturing PMI (Jan),2018-01-01,61.2
3805,2018-01-24 04:00:00,Eurozone,Manufacturing PMI,HCOB Eurozone Manufacturing PMI (Jan),2018-01-01,59.6
3806,2018-01-24 09:45:00,United States,Manufacturing PMI,S&P Global US Manufacturing PMI (Jan),2018-01-01,55.5
3807,2018-01-29 04:00:00,Austria,Manufacturing PMI,Unicredit Bank Austria Manufacturing PMI (Jan),2018-01-01,61.3
3808,2018-01-30 20:00:00,China,Manufacturing PMI,Manufacturing PMI (Jan),2018-01-01,51.3
3810,2018-01-31 19:30:00,Korea,Manufacturing PMI,S&P Global South Korea Manufacturing PMI (Jan),2018-01-01,50.7
3811,2018-01-31 19:30:00,Japan,Manufacturing PMI,au Jibun Bank Japan Manufacturing PMI (Jan),2018-01-01,54.8
3812,2018-01-31 19:30:00,Taiwan,Manufacturing PMI,S&P Global Taiwan Manufacturing PMI (Jan),2018-01-01,56.9
3813,2018-01-31 19:30:00,Indonesia,Manufacturing PMI,Nikkei Manufacturing PMI (Jan),2018-01-01,49.9
3815,2018-02-01 00:00:00,India,Manufacturing PMI,S&P Global India Manufacturing PMI (Jan),2018-01-01,52.4
3816,2018-02-01 01:00:00,Russia,Manufacturing PMI,Russian S&P Global Manufacturing PMI (Jan),2018-01-01,52.1
3817,2018-02-01 01:00:00,Ireland,Manufacturing PMI,AIB Ireland Manufacturing PMI (Jan),2018-01-01,57.6
3818,2018-02-01 02:00:00,Turkiye,Manufacturing PMI,Istanbul Chamber of Industry Turkey Manufacturing PMI (Jan),2018-01-01,55.7
3819,2018-02-01 02:30:00,Sweden,Manufacturing PMI,Manufacturing PMI (Jan),2018-01-01,57.0
3820,2018-02-01 03:00:00,Poland,Manufacturing PMI,S&P Global Poland Manufacturing PMI (Jan),2018-01-01,54.6
