,United States,Japan,United Kingdom,Canada,France,Switzerland,Germany,Australia,Netherlands,Sweden,Hong Kong,Spain,Italy,Singapore,Denmark,Finland,Belgium,Norway,China,Taiwan,India,Korea,Brazil,Russia,South Africa,Mexico,Malaysia
2003-04-01,0.98,4.74,-2.1,-1.42,-1.49,-1.02,0.38,1.42,-2.86,4.6,2.18,1.8,3.1,-3.9,-0.78,2.59,2.53,-7.91,14.9,4.3,4.78,2.4,-3.89,10.2,-1.01,-1.51,11.3
2003-05-01,0.53,2.03,-3.6,-1.29,-2.99,-2.0,0.51,0.45,-4.46,2.1,0.74,0.9,-4.2,-8.7,-0.88,-1.29,-2.24,-6.56,13.7,0.9,6.76,-0.2,-0.87,10.4,-2.79,0.45,14.4
2003-06-01,-0.17,2.36,2.1,-1.05,-3.08,-1.84,-2.72,-1.05,-5.32,4.2,2.88,1.7,-2.1,-6.1,0.71,-2.62,1.34,-6.37,16.9,5.82,6.19,9.1,-1.55,9.1,-2.0,1.77,9.1
2003-07-01,0.38,2.03,0.0,-1.0,-0.33,-0.49,1.51,0.29,-3.99,4.9,2.55,1.8,0.2,-6.3,-0.53,0.2,4.99,-1.84,16.5,8.68,6.31,1.3,-2.4,8.0,0.6,0.87,5.2
2003-08-01,0.26,0.61,-0.5,-2.12,-2.6,-0.46,-3.32,-1.43,-3.36,3.9,1.32,0.9,-0.7,10.8,2.21,0.1,0.4,-3.09,17.1,7.06,6.14,2.0,-2.39,5.7,-1.14,-1.01,5.6
2003-09-01,0.82,3.0,-0.9,0.74,-1.71,-0.87,-2.24,1.7,-2.87,4.5,3.96,-0.3,-2.7,5.9,2.81,0.69,0.8,2.41,16.3,10.9,7.17,7.3,4.38,9.1,0.03,0.69,7.2
2003-10-01,1.21,4.19,0.6,0.63,1.48,1.18,1.51,1.19,-0.2,2.7,5.57,1.1,0.2,19.0,-2.38,-1.07,0.0,0.97,17.2,12.62,5.64,8.3,0.9,7.9,0.14,0.62,6.8
2003-11-01,1.35,4.52,0.1,1.35,-1.45,0.04,0.74,0.58,-0.1,1.3,5.47,0.9,-0.6,8.2,-1.23,-0.77,-1.68,0.29,17.9,11.74,8.91,5.3,0.83,9.0,-0.57,0.5,8.1
2003-12-01,1.97,4.31,0.5,2.7,1.54,1.65,3.02,1.63,-0.85,2.5,7.12,0.7,0.2,0.7,-1.33,1.3,6.8,2.28,18.1,18.72,7.18,11.2,4.42,13.6,1.04,3.7,18.8
2004-01-01,1.31,4.71,1.5,1.17,0.11,1.08,1.37,0.23,0.81,3.0,2.65,-0.6,-0.9,6.4,-2.11,2.0,1.18,-1.07,7.2,-0.94,8.12,5.1,3.78,7.6,0.16,3.54,11.7
2004-02-01,1.79,4.83,0.1,0.66,0.21,1.56,1.87,0.71,0.4,5.7,15.62,-0.1,0.9,28.4,-3.62,1.17,2.63,-1.07,23.2,28.04,5.09,18.0,3.06,10.7,0.66,3.59,18.2
2004-03-01,1.68,3.52,2.7,2.27,0.7,1.22,1.5,1.13,3.44,3.9,6.4,2.7,-1.5,0.5,0.27,4.54,4.8,0.39,19.4,15.9,7.34,12.4,12.27,7.5,1.11,6.69,13.5
2004-04-01,2.74,6.81,2.4,2.45,0.67,1.69,3.26,1.46,3.58,3.6,10.55,1.0,-0.1,21.6,-0.26,1.55,4.55,0.8,19.1,13.56,12.29,11.6,7.45,6.7,1.93,5.09,11.8
2004-05-01,3.51,5.55,2.3,1.94,2.55,3.77,5.31,3.06,5.62,5.5,11.41,2.8,2.7,19.7,1.15,7.86,6.74,2.11,17.5,14.28,9.88,14.0,8.28,7.7,3.38,3.71,11.3
2004-06-01,2.59,6.78,1.7,3.92,3.8,2.92,5.08,4.17,7.67,5.3,11.2,3.3,0.7,19.0,0.7,8.08,6.75,8.11,16.2,14.51,9.75,13.1,12.84,10.4,3.97,4.75,10.9
2004-07-01,2.82,7.82,-0.3,2.1,2.41,1.57,3.85,2.05,8.73,-0.5,12.43,2.2,-0.1,18.1,-1.41,3.44,6.17,-2.27,15.5,7.65,11.79,13.1,10.82,7.4,2.35,2.78,11.8
