Days to rebalance,United States,Japan,United Kingdom,Canada,France,Switzerland,Germany,Australia,Netherlands,Sweden,Hong Kong,Spain,Italy,Singapore,Denmark,Finland,Belgium,Norway,China,Taiwan,India,Korea,Brazil,Russia,South Africa,Mexico,Malaysia
2001-04-04,-0.12604872421712443,0.01542846171563772,-0.10057480359067128,-0.12816690193246694,-0.10089613735680558,-0.12942489623177345,-0.1651479759816077,-0.06669432907065076,-0.13061717882167212,-0.3045341827327148,-0.16932519060172657,-0.08312032448527784,-0.0724382250655653,-0.21882408252712104,-0.14354791722443583,-0.1759868892117633,-0.10318215494199845,-0.12469166273553478,-0.21360908865902228,-0.11332135193944737,-0.14142791110040087,-0.24024517359968822,-0.16082354941646626,-0.10277522991038102,-0.17102997971769573,-0.09066189355223031,-0.2264323806079367
2001-05-04,0.13868223649384248,0.09400539864240454,0.06494446163502188,0.10582494704437084,0.05981756728997967,0.05310596002159551,0.08881371046021602,0.09635322781806499,0.05724354140509913,0.15599676994119727,0.05998740390563562,0.025538558537062883,0.048047733475187204,0.0808046411078518,0.04625921302578506,0.3201540143829682,-0.026440680986615117,0.052773440084089795,0.23435899169550378,0.01353697395314013,0.004409262746209119,0.2753412859996991,0.06669040133085535,0.14444041238513994,0.12735380952025022,0.13308091262762511,0.0
2001-06-05,0.011399825121333862,-0.0582861123044105,-0.0018176940951688536,0.028868840934019868,-0.025668718992302608,-0.013186242787230018,-0.02698920783738812,0.005198982977815625,-0.014253313615271157,-0.043403606146593,0.015594993072701291,-0.0403102591472404,-0.08768134756909873,-0.025592131754272884,0.010009305312089545,-0.07408946117671222,-0.00895901477276384,0.002709266832914725,0.03380237794610297,-0.041190984001558295,-0.022458509575993046,0.002751623227378097,-0.03611942695706927,0.17967265270602706,0.04342823997082457,0.05349024451778206,-0.0482014831110924
2001-07-05,-0.05402673066392616,-0.09383488737266354,-0.06765141246038286,-0.08038210224909159,-0.08431308737353627,-0.08835604956949039,-0.0649275608166433,-0.013579581357711756,-0.05076878352988956,-0.1110726067439265,-0.10344815170306876,-0.09640307098362433,-0.041275170829817576,-0.02628591317616147,-0.012939824942917344,-0.3235765842040599,-0.004518992939295918,-0.042908140456885846,-0.026683173790569725,-0.07872133002584603,-0.0548859402980566,-0.029304302476049315,-0.13976852586792843,0.015388923270883259,-0.07911992176850191,0.032184417478307026,0.10535525663794965
2001-08-06,-0.011405163847042488,-0.02776373559577383,0.0051704027544383635,0.01661191426387365,0.03388998721291969,0.021900222503945077,0.009890085685289485,0.011508758501304728,-0.005222446468980291,0.06066587168753479,-0.04646190766663971,0.0359651486935153,0.03042992663929356,0.0057034170552716645,0.03241005382378459,0.0356219544171279,0.06567823118118787,-0.005396537414489533,-0.17701411922991417,-0.08986673966149139,0.008253198377836668,-0.029469693571624767,0.019806915894429844,-0.12151292362640564,-0.03144852023036515,-0.057324416138491596,0.04773554764424914
2001-09-05,-0.056425653578820345,-0.08710777396728853,-0.006727489472573289,-0.07999348596504108,-0.07380836570736271,-0.051213097321970213,-0.09893355350239563,-0.018495024869540355,-0.052828883484119515,-0.14727888356230623,-0.04072629018831275,-0.057833030425386234,-0.0715943412404405,0.013556928440476845,-0.09810576438150509,-0.3113432670060168,-0.019200060647453387,-0.009501067326445511,-0.22977783560099674,-0.020105829749444748,-0.02444155777456447,-0.013066354805835179,-0.1418176282242536,-0.005263651008758696,-0.0038749175142900327,-0.07695327937560581,0.07550372371325564
2001-10-04,-0.052885265652997226,-0.02185326292289025,-0.0480009864199018,-0.05637974921037747,-0.0683086768515162,-0.03873758981384956,-0.10116558621945515,-0.10474441219550767,-0.09947143008682557,-0.0753869807103047,-0.10772807085817915,-0.07522243611733659,-0.07415254777786728,-0.17150626968783977,-0.039494231188101914,0.09550728481240034,-0.029500453913963165,-0.1755324046380371,0.03339282895160567,-0.25730189596213515,-0.15379717513963986,-0.13534343180092323,-0.21493272232107574,-0.20372132477669824,-0.1480395790285276,-0.12660530285026317,-0.1133331486064082
2001-11-06,0.045131827968849514,0.008107265040644407,0.03604686206870644,0.00994319093577678,0.049336145147276245,0.02759864537959622,0.04968650240046646,0.08288375171621754,0.027471570681790514,0.09440241050286557,0.02224936258965604,0.07472844025895764,-0.002569638253489437,-0.04555823554998795,0.00803152194709078,0.2608974191476552,-0.024814805270276796,0.03538637120152743,0.0006418554120162234,0.18475495963407074,0.09821652187409646,0.15524605000026925,0.1870626663155064,0.16630726509428406,-0.00963731854694938,0.049364241373103024,-0.04546128419948281
2001-12-04,0.025385168759743948,-0.05208439757632899,-0.027774826999443114,0.05677381915953683,-0.0010950939004459315,0.014307058601625844,0.048031718962270986,0.02618723912262122,-0.0024175628228095825,0.11441837805510957,0.112063734711918,0.037513296119722206,0.022886200506953447,0.134983672992409,-0.005273890370801837,0.04332910526829581,-0.03984439990456323,0.03930507081906476,0.08920661511440153,0.16209111174161128,0.08832982237684495,0.1980086100224181,0.10968038741646491,0.12565091673509676,0.00659303575303305,0.028071509584649768,0.12036452493767502
2002-01-04,0.023442316741858704,-0.01963133016187557,0.03369916945695817,0.06083434546378763,0.044982630630566955,0.012175405485286728,0.06346708801417211,0.05778586655052331,0.02864169314989251,0.0664066603409903,0.05354249513967346,0.008570328722925957,0.022374120058422875,0.09393023478313722,0.0215423938583017,0.08836767006395574,0.047460526633273936,0.0679343953243019,0.009956722692068265,0.14838584428908597,0.019066987929625245,0.158591153718743,0.1079755364545627,0.14289726057808094,-0.006500037368812883,0.12110390252358183,0.06227304615583207
2002-02-05,-0.07455215665621395,-0.1786121620424379,-0.06117691413384607,-0.08644977864482972,-0.11061177263224797,-0.07111350457134646,-0.09641187923498906,-0.03109253675072199,-0.037124373629593865,-0.16457611504497138,-0.08596975657391082,-0.09806382957500537,-0.07131998474711398,0.03850023027785787,-0.057866755879478315,-0.14671236403103682,-0.014038636821277706,-0.06709718736378578,-0.13720026699266397,-0.019769973537791863,-0.01994144272214715,-0.03854677412793306,-0.13537256457028923,-0.016851241660114535,0.03466032774708028,0.03597961618758694,0.049434596433314715
2002-03-05,0.055324667970600316,0.1823247756746209,0.033835726951101375,0.05511929922107961,0.06891083256414365,0.03456950806910175,0.05072747430952784,0.010480966996752272,0.054606900240467215,0.09376825438713499,0.024699247702825167,0.060376401460635165,0.05458960328200879,0.0422584208425969,0.04059639253400116,0.04254414202541357,0.01773332417295137,0.06157618236394535,0.05018624875224331,0.04610457119072864,0.08942612948256512,0.14370004510306433,0.15860503017663863,0.06786817843916304,0.08180571679119186,0.022296835177327612,0.04887225515653615
2002-04-04,-0.02090704513051911,0.006153223773845529,0.0055283678339019815,0.0,-0.007114508871048031,0.08673731678602348,0.011448959363312916,0.006220147957903599,0.0335222739351817,-0.04578546891115809,-0.005568535864984847,-0.0024633896573487135,0.04282070312917474,-0.04046823420525669,0.016647342125612585,-0.08864176587101014,0.045269093866336485,0.07015472010829904,0.020143964097008915,0.02143714326107915,-0.03227336706194217,0.06887245246810236,-0.007447015151195835,0.05706090279021869,0.016581371269902334,0.039156317802603535,0.033024331374370774
2002-05-06,-0.06603706932267261,0.034963898074107824,0.021812819348842716,0.008147226832966759,0.016895454195683612,0.026363621766807288,-0.014170967925233313,0.011317350208702281,-0.010671551906652255,-0.07825714002525408,0.11270160073455338,0.03158048904879296,-0.009023192324481677,-0.019932056893693595,-0.012359067359132947,-0.1970359365629415,0.046677823162639465,0.011604034642523686,0.06920131683740793,-0.1312294368828315,-0.03603535312782813,-0.10159950522434125,-0.10203531343820194,0.14929239489380075,0.06009951439535488,-0.017345807682614733,0.05810146665513871
2002-06-04,-0.007995783950748958,0.057554783714850455,-0.04341345654995976,0.009868414342849796,-0.019097680092357017,-0.01675948692128859,-0.018508858224418834,0.07965676220957785,-0.022850722028529447,-0.002491886789688813,-0.05529686125085975,-0.019798779397147914,-0.019529244274369528,-0.009206214812151448,-0.013978486218999553,-0.09118565798573641,-0.01190279800152072,-0.02750148710348288,-0.020567959025759475,0.03980864790946104,-0.06929740808848517,0.10759020369192385,-0.03877179167101774,-0.0468627190541433,0.07290257841936931,-0.07631069102367016,-0.06152301375539748
2002-07-05,-0.048689983530457503,-0.028363379854833948,-0.029298655438298127,-0.07313494039689616,-0.028502172743533283,-0.025299145768744147,-0.002079083728788955,-0.0583860689783644,-0.018654445253078578,-0.030430045853745646,-0.016968777173174354,-0.10536166327528651,0.014073575236653646,0.014685456521609241,0.0015344558018703935,0.07911676677615853,0.0,-0.007789626994335386,-0.011337213958478198,-0.06033275138952732,0.03998817132446719,-0.0038482230899359315,-0.24947600316331342,-0.03708706866233591,-0.12106575914644147,-0.10542420033450561,0.027073411435448502
2002-08-06,-0.1370623730771614,-0.12225131203815165,-0.08391084893949907,-0.11599438201418244,-0.16814532227658363,-0.17766471086589908,-0.2482473502665019,-0.14647630331301476,-0.2448576069939956,-0.23068749903163033,-0.1661905344868677,-0.08715640470426278,-0.12471610705183034,-0.11779323021962296,-0.15912878358517935,-0.2602576088832307,-0.2030445838173136,-0.16804473215422577,-0.1361111849324308,-0.18607820934354447,-0.09689293772546015,-0.18592553468125494,-0.165035782216999,-0.15978511928958317,-0.2131532983122133,-0.11081934187646425,-0.04962797931801477
2002-09-04,0.033500683195306635,-0.030369118846952148,-0.025567836899363705,0.0032305089221378314,-0.005370339244138211,-0.018166801328804105,0.01148899918847146,0.07052184870287759,0.04124083274046342,0.020342592302580176,-0.00380197554020123,0.02048639941809638,0.019761630528086105,-0.024896780600706547,0.04492714215083771,0.0834650424193506,0.05600156230751274,0.0011735415337350563,0.022445678084181964,-0.03140726773157132,0.04725114643512862,0.07119504101312923,0.0103552808585885,0.053666203086543574,0.04635879223746464,0.044322246925084574,0.005244606971222421
2002-10-04,-0.09823527507810015,-0.06364419168526814,-0.06345684948425623,-0.09703340283107575,-0.12864041045603036,-0.04403003760025581,-0.2368533375451316,-0.0521316906201863,-0.11050963070537234,-0.1768413618576461,-0.12847304782573987,-0.11728019952743818,-0.1418525255406422,-0.09930649042555029,-0.1346350664064928,0.0008975392046401964,-0.17719844840453636,-0.07148772806297155,-0.06315290548037789,-0.1506770798942556,-0.06310533150015218,-0.16413382034829826,-0.17849106323019925,0.06078136990179006,0.022078078787043598,-0.05927863543336365,-0.1362716436478424
2002-11-05,0.12817993087409496,0.02817255825659748,0.09531363392241055,0.08731039791606476,0.16114769191325484,0.08003948764755076,0.22447947095766407,0.06289437641501916,0.12412539629357955,0.24935807131025167,0.11955301027684362,0.17250053505958718,0.12552863713003193,0.07162462941804248,0.07635391846490558,0.251476227488443,0.16223547713988418,0.04862720799820086,0.0191602718119519,0.2044263911255313,0.025838302540460045,0.10371526544402654,0.1105823100888137,0.0037928415761943057,0.055304413979011535,0.03123597079964968,0.06015352809337049
2002-12-04,0.006511113549638736,-0.04255981122516017,-0.01341380162944672,0.056983673256092215,-0.02111664885026565,0.012301821176083028,-0.024323941623602074,-0.007516111434658912,-0.0035688747803765963,0.025288191705488572,0.02028287198522083,0.024912014360479073,0.04688826396839829,-0.05552288136259498,-0.017263170427009644,0.046655541887447693,-0.026475576838838277,0.05593967980216674,0.0379280345850046,-0.022342043499704367,0.07720050642537069,0.023209649745957073,0.015053651435506632,0.01120474103316127,0.06940403355325975,0.042144265490061894,-0.056165125416887784
2003-01-06,0.010402209023057551,0.04255981122516017,0.004043938519728396,0.02345930110353378,0.05189103677838558,0.02765476981705417,0.009058666162881535,0.0621553466473197,0.02127071339921205,-0.002184148362485816,-0.02479659211805152,0.0005546594363554647,0.042349512865329064,0.020639627877749422,0.06617754876943827,-0.0625550775280157,0.06223278944126509,0.0017771245906330613,-0.008843068768071838,0.018845057316784875,0.04740837591585789,0.006961802346462598,0.1880731332862644,0.029202147075694462,0.03761987693341862,0.011367036190594426,0.022309850944383758
2003-02-04,-0.08505615431453073,-0.04691950921257426,-0.07653680841319632,-0.020312442727517643,-0.08975033690397938,-0.07515187721506988,-0.1411343951749655,-0.03497691460101948,-0.1396669631769707,-0.1025593077172946,-0.048330771837940656,-0.02125014201303088,-0.07203001700903355,-0.056226683956527745,-0.10905775615973523,-0.14819106594353793,-0.08496268584695321,-0.09567607052649407,0.006129576777661239,0.04227313850529635,-0.022776387144603394,-0.1338867175364462,-0.14565421531511524,-0.02598064075350015,-0.04047584764392287,-0.10451489084124699,0.05593800602086607
2003-03-04,-0.031287115636160934,-0.004374023414263739,-0.049269243067075585,0.015276583042471925,-0.07946964859695438,-0.09027445069457385,-0.06186190523435786,0.012860871093918869,-0.10798968324063218,0.007544909536431943,0.01367753701032215,-0.00607559233201016,0.02052954183977551,-0.012122652355106789,-0.026633385352492933,-0.05954764609341989,-0.09049573094257313,-0.08102852296778851,-0.02541754973995758,-0.14802174348711672,-0.006406379612456492,-0.04992294426610577,-0.023990997938081016,0.1239370553873278,-0.01667094289782156,-0.04913170051811955,-0.05198513640548286
2003-04-04,0.06803289756660202,-0.05098413262842261,0.06832045630458694,0.005035859685045718,0.04742235190094757,0.0661033553711079,0.03950894699898444,0.038652663356189,0.026991111889209662,0.041963368727702566,-0.04439714994984345,0.07057871190201093,-0.04149623012403625,0.014529647023615588,0.10407259817764825,0.07126358917102449,0.02993647945561495,0.018512512619579757,-0.027517842090354794,0.041917044360749944,-0.024021161363915633,-0.0683559350638463,0.20435540883989134,-0.04323158737979238,-0.03732197919936997,0.07732234597498788,-0.019950137599119788
2003-05-06,0.06250378939858248,0.03625786704965961,0.07355123950029752,0.08474887002565801,0.1514624208129609,0.09162049700888586,0.2099309220888379,0.0711703636915415,0.13675267664867152,0.16800451488628854,0.009871395951451145,0.09920111094928474,0.15172331739605394,0.06514596632111802,0.10078927491970102,0.13009954754886266,0.16976359289865717,0.1346357079661078,-0.007900650947184396,-0.02647370406073124,-0.07080101517736948,0.13009875684821193,0.09939803441190742,0.14227222790707295,0.06321967634121117,0.11860406538697399,-0.0020212375189416765
