,ReportDateTime,Country,Indicator,FullName,Period,Value
2045,2007-09-01 04:00:00,Germany,Retail Sales (YoY),German Retail Sales (YoY) (Aug),2007-08-01 00:00:00,-0.8
2046,2007-09-01 04:00:00,Netherlands,Retail Sales (YoY),Dutch Retail Sales (YoY) (Aug),2007-08-01 00:00:00,2.01
2047,2007-09-01 04:00:00,Spain,Retail Sales (YoY),Spanish Retail Sales (YoY) (Aug),2007-08-01 00:00:00,4.9
2048,2007-09-01 04:00:00,Brazil,Retail Sales (YoY),Retail Sales (YoY) (Aug),2007-08-01 00:00:00,10.24
2049,2007-09-01 04:00:00,Ireland,Retail Sales (YoY),Irish Retail Sales (YoY) (Aug),2007-08-01 00:00:00,5.3
2050,2007-09-01 04:00:00,Japan,Retail Sales (YoY),Retail Sales (YoY) (Aug),2007-08-01 00:00:00,1.2
2051,2007-09-01 04:00:00,Singapore,Retail Sales (YoY),Retail Sales (YoY) (Aug),2007-08-01 00:00:00,7.1
2052,2007-09-01 04:00:00,China,Retail Sales (YoY),Retail Sales (YoY) (Aug),2007-08-01 00:00:00,17.1
2053,2007-09-01 04:00:00,Hong Kong,Retail Sales (YoY),Retail Sales (YoY) (Aug),2007-08-01 00:00:00,15.2
2054,2007-09-01 04:00:00,New Zealand,Retail Sales (YoY),Electronic Card Retail Sales (YoY) (Aug),2007-08-01 00:00:00,8.2
2055,2007-09-01 04:00:00,Indonesia,Retail Sales (YoY),Retail Sales (YoY) (Aug),2007-08-01 00:00:00,8.6
2056,2007-09-01 04:00:00,Poland,Retail Sales (YoY),Retail Sales (YoY) (Aug),2007-08-01 00:00:00,17.4
2057,2007-09-01 04:00:00,Eurozone,Retail Sales (YoY),Retail Sales (YoY) (Aug),2007-08-01 00:00:00,1.8
2058,2007-09-01 04:00:00,South Africa,Retail Sales (YoY),Retail Sales (YoY) (Aug),2007-08-01 00:00:00,6.6
2059,2007-09-01 04:00:00,Denmark,Retail Sales (YoY),Retail Sales (YoY) (Aug),2007-08-01 00:00:00,2.6
2060,2007-09-01 04:00:00,Greece,Retail Sales (YoY),Greek Retail Sales (YoY) (Aug),2007-08-01 00:00:00,1.0
2061,2007-09-01 04:00:00,Czechia,Retail Sales (YoY),Retail Sales (YoY) (Aug),2007-08-01 00:00:00,8.8
2062,2007-09-01 04:00:00,Hungary,Retail Sales (YoY),Retail Sales (YoY) (Aug),2007-08-01 00:00:00,-3.5
2063,2007-09-01 04:00:00,Colombia,Retail Sales (YoY),Retail Sales (YoY) (Aug),2007-08-01 00:00:00,6.1
2064,2007-10-01 04:00:00,Denmark,Retail Sales (YoY),Retail Sales (YoY) (Sep),2007-09-01 00:00:00,1.1
2065,2007-10-01 04:00:00,Greece,Retail Sales (YoY),Greek Retail Sales (YoY) (Sep),2007-09-01 00:00:00,-3.4
2066,2007-10-01 04:00:00,Czechia,Retail Sales (YoY),Retail Sales (YoY) (Sep),2007-09-01 00:00:00,5.1
2067,2007-10-01 04:00:00,Hungary,Retail Sales (YoY),Retail Sales (YoY) (Sep),2007-09-01 00:00:00,-4.8
2068,2007-10-01 04:00:00,Colombia,Retail Sales (YoY),Retail Sales (YoY) (Sep),2007-09-01 00:00:00,7.3
2070,2007-10-01 04:00:00,United Kingdom,Retail Sales (YoY),Retail Sales (YoY) (Sep),2007-09-01 00:00:00,4.1
2071,2007-10-01 04:00:00,Sweden,Retail Sales (YoY),Retail Sales (YoY) (Sep),2007-09-01 00:00:00,7.7
2072,2007-10-01 04:00:00,Italy,Retail Sales (YoY),Italian Retail Sales (YoY) (Sep),2007-09-01 00:00:00,-0.3
2073,2007-10-01 04:00:00,Switzerland,Retail Sales (YoY),Retail Sales (YoY) (Sep),2007-09-01 00:00:00,5.1
2074,2007-10-01 04:00:00,Germany,Retail Sales (YoY),German Retail Sales (YoY) (Sep),2007-09-01 00:00:00,-2.7
2075,2007-10-01 04:00:00,Netherlands,Retail Sales (YoY),Dutch Retail Sales (YoY) (Sep),2007-09-01 00:00:00,1.81
2076,2007-10-01 04:00:00,Spain,Retail Sales (YoY),Spanish Retail Sales (YoY) (Sep),2007-09-01 00:00:00,1.6
2077,2007-10-01 04:00:00,Brazil,Retail Sales (YoY),Retail Sales (YoY) (Sep),2007-09-01 00:00:00,8.18
2078,2007-10-01 04:00:00,Ireland,Retail Sales (YoY),Irish Retail Sales (YoY) (Sep),2007-09-01 00:00:00,6.9
2079,2007-10-01 04:00:00,Japan,Retail Sales (YoY),Retail Sales (YoY) (Sep),2007-09-01 00:00:00,1.2
2080,2007-10-01 04:00:00,Singapore,Retail Sales (YoY),Retail Sales (YoY) (Sep),2007-09-01 00:00:00,7.3
2081,2007-10-01 04:00:00,China,Retail Sales (YoY),Retail Sales (YoY) (Sep),2007-09-01 00:00:00,17.0
2082,2007-10-01 04:00:00,Hong Kong,Retail Sales (YoY),Retail Sales (YoY) (Sep),2007-09-01 00:00:00,15.8
2083,2007-10-01 04:00:00,New Zealand,Retail Sales (YoY),Electronic Card Retail Sales (YoY) (Sep),2007-09-01 00:00:00,8.1
2084,2007-10-01 04:00:00,Indonesia,Retail Sales (YoY),Retail Sales (YoY) (Sep),2007-09-01 00:00:00,16.8
2085,2007-10-01 04:00:00,Poland,Retail Sales (YoY),Retail Sales (YoY) (Sep),2007-09-01 00:00:00,14.2
2086,2007-10-01 04:00:00,Eurozone,Retail Sales (YoY),Retail Sales (YoY) (Sep),2007-09-01 00:00:00,1.6
2087,2007-10-01 04:00:00,South Africa,Retail Sales (YoY),Retail Sales (YoY) (Sep),2007-09-01 00:00:00,2.3
2089,2007-11-01 04:00:00,United Kingdom,Retail Sales (YoY),Retail Sales (YoY) (Oct),2007-10-01 00:00:00,2.3
2090,2007-11-01 04:00:00,Sweden,Retail Sales (YoY),Retail Sales (YoY) (Oct),2007-10-01 00:00:00,5.3
2091,2007-11-01 04:00:00,Italy,Retail Sales (YoY),Italian Retail Sales (YoY) (Oct),2007-10-01 00:00:00,2.02
2092,2007-11-01 04:00:00,Switzerland,Retail Sales (YoY),Retail Sales (YoY) (Oct),2007-10-01 00:00:00,4.5
2093,2007-11-01 04:00:00,Germany,Retail Sales (YoY),German Retail Sales (YoY) (Oct),2007-10-01 00:00:00,2.1
2094,2007-11-01 04:00:00,Netherlands,Retail Sales (YoY),Dutch Retail Sales (YoY) (Oct),2007-10-01 00:00:00,6.04
2095,2007-11-01 04:00:00,Spain,Retail Sales (YoY),Spanish Retail Sales (YoY) (Oct),2007-10-01 00:00:00,1.6
2096,2007-11-01 04:00:00,Brazil,Retail Sales (YoY),Retail Sales (YoY) (Oct),2007-10-01 00:00:00,9.59
2097,2007-11-01 04:00:00,Ireland,Retail Sales (YoY),Irish Retail Sales (YoY) (Oct),2007-10-01 00:00:00,5.3
2098,2007-11-01 04:00:00,Japan,Retail Sales (YoY),Retail Sales (YoY) (Oct),2007-10-01 00:00:00,1.5
2099,2007-11-01 04:00:00,Singapore,Retail Sales (YoY),Retail Sales (YoY) (Oct),2007-10-01 00:00:00,5.1
2100,2007-11-01 04:00:00,China,Retail Sales (YoY),Retail Sales (YoY) (Oct),2007-10-01 00:00:00,18.1
2101,2007-11-01 04:00:00,Hong Kong,Retail Sales (YoY),Retail Sales (YoY) (Oct),2007-10-01 00:00:00,16.8
2102,2007-11-01 04:00:00,New Zealand,Retail Sales (YoY),Electronic Card Retail Sales (YoY) (Oct),2007-10-01 00:00:00,7.6
2103,2007-11-01 04:00:00,Indonesia,Retail Sales (YoY),Retail Sales (YoY) (Oct),2007-10-01 00:00:00,-5.5
2104,2007-11-01 04:00:00,Poland,Retail Sales (YoY),Retail Sales (YoY) (Oct),2007-10-01 00:00:00,19.4
2105,2007-11-01 04:00:00,Eurozone,Retail Sales (YoY),Retail Sales (YoY) (Oct),2007-10-01 00:00:00,1.1
2106,2007-11-01 04:00:00,South Africa,Retail Sales (YoY),Retail Sales (YoY) (Oct),2007-10-01 00:00:00,3.5
2107,2007-11-01 04:00:00,Denmark,Retail Sales (YoY),Retail Sales (YoY) (Oct),2007-10-01 00:00:00,3.2
2108,2007-11-01 04:00:00,Greece,Retail Sales (YoY),Greek Retail Sales (YoY) (Oct),2007-10-01 00:00:00,-1.1
2109,2007-11-01 04:00:00,Czechia,Retail Sales (YoY),Retail Sales (YoY) (Oct),2007-10-01 00:00:00,12.4
2110,2007-11-01 04:00:00,Hungary,Retail Sales (YoY),Retail Sales (YoY) (Oct),2007-10-01 00:00:00,-3.7
2111,2007-11-01 04:00:00,Colombia,Retail Sales (YoY),Retail Sales (YoY) (Oct),2007-10-01 00:00:00,3.3
2112,2007-12-01 04:00:00,Denmark,Retail Sales (YoY),Retail Sales (YoY) (Nov),2007-11-01 00:00:00,0.8
2113,2007-12-01 04:00:00,Greece,Retail Sales (YoY),Greek Retail Sales (YoY) (Nov),2007-11-01 00:00:00,1.0
2114,2007-12-01 04:00:00,Czechia,Retail Sales (YoY),Retail Sales (YoY) (Nov),2007-11-01 00:00:00,8.8
2115,2007-12-01 04:00:00,Hungary,Retail Sales (YoY),Retail Sales (YoY) (Nov),2007-11-01 00:00:00,-4.3
2116,2007-12-01 04:00:00,Colombia,Retail Sales (YoY),Retail Sales (YoY) (Nov),2007-11-01 00:00:00,6.4
2118,2007-12-01 04:00:00,United Kingdom,Retail Sales (YoY),Retail Sales (YoY) (Nov),2007-11-01 00:00:00,2.5
2119,2007-12-01 04:00:00,Sweden,Retail Sales (YoY),Retail Sales (YoY) (Nov),2007-11-01 00:00:00,3.9
2120,2007-12-01 04:00:00,Italy,Retail Sales (YoY),Italian Retail Sales (YoY) (Nov),2007-11-01 00:00:00,1.2
2121,2007-12-01 04:00:00,Switzerland,Retail Sales (YoY),Retail Sales (YoY) (Nov),2007-11-01 00:00:00,3.4
2122,2007-12-01 04:00:00,Germany,Retail Sales (YoY),German Retail Sales (YoY) (Nov),2007-11-01 00:00:00,-1.8
2123,2007-12-01 04:00:00,Netherlands,Retail Sales (YoY),Dutch Retail Sales (YoY) (Nov),2007-11-01 00:00:00,4.23
2124,2007-12-01 04:00:00,Spain,Retail Sales (YoY),Spanish Retail Sales (YoY) (Nov),2007-11-01 00:00:00,1.2
2125,2007-12-01 04:00:00,Brazil,Retail Sales (YoY),Retail Sales (YoY) (Nov),2007-11-01 00:00:00,10.32
2126,2007-12-01 04:00:00,Ireland,Retail Sales (YoY),Irish Retail Sales (YoY) (Nov),2007-11-01 00:00:00,3.8
2127,2007-12-01 04:00:00,Japan,Retail Sales (YoY),Retail Sales (YoY) (Nov),2007-11-01 00:00:00,2.1
2128,2007-12-01 04:00:00,Singapore,Retail Sales (YoY),Retail Sales (YoY) (Nov),2007-11-01 00:00:00,0.7
2129,2007-12-01 04:00:00,China,Retail Sales (YoY),Retail Sales (YoY) (Nov),2007-11-01 00:00:00,18.8
2130,2007-12-01 04:00:00,Hong Kong,Retail Sales (YoY),Retail Sales (YoY) (Nov),2007-11-01 00:00:00,19.4
2131,2007-12-01 04:00:00,New Zealand,Retail Sales (YoY),Electronic Card Retail Sales (YoY) (Nov),2007-11-01 00:00:00,9.6
2132,2007-12-01 04:00:00,Indonesia,Retail Sales (YoY),Retail Sales (YoY) (Nov),2007-11-01 00:00:00,34.4
2133,2007-12-01 04:00:00,Poland,Retail Sales (YoY),Retail Sales (YoY) (Nov),2007-11-01 00:00:00,19.2
2134,2007-12-01 04:00:00,Eurozone,Retail Sales (YoY),Retail Sales (YoY) (Nov),2007-11-01 00:00:00,0.5
2135,2007-12-01 04:00:00,South Africa,Retail Sales (YoY),Retail Sales (YoY) (Nov),2007-11-01 00:00:00,1.6
2137,2008-01-01 04:00:00,United Kingdom,Retail Sales (YoY),Retail Sales (YoY) (Dec),2007-12-01 00:00:00,2.7
2138,2008-01-01 04:00:00,Italy,Retail Sales (YoY),Italian Retail Sales (YoY) (Dec),2007-12-01 00:00:00,0.88
2139,2008-01-01 04:00:00,Switzerland,Retail Sales (YoY),Retail Sales (YoY) (Dec),2007-12-01 00:00:00,2.8
2140,2008-01-01 04:00:00,Germany,Retail Sales (YoY),German Retail Sales (YoY) (Dec),2007-12-01 00:00:00,-6.3
2141,2008-01-01 04:00:00,Spain,Retail Sales (YoY),Spanish Retail Sales (YoY) (Dec),2007-12-01 00:00:00,-2.1
2142,2008-01-01 04:00:00,Brazil,Retail Sales (YoY),Retail Sales (YoY) (Dec),2007-12-01 00:00:00,9.44
2143,2008-01-01 04:00:00,Japan,Retail Sales (YoY),Retail Sales (YoY) (Dec),2007-12-01 00:00:00,0.8
2144,2008-01-01 04:00:00,Singapore,Retail Sales (YoY),Retail Sales (YoY) (Dec),2007-12-01 00:00:00,3.3
2145,2008-01-01 04:00:00,China,Retail Sales (YoY),Retail Sales (YoY) (Dec),2007-12-01 00:00:00,20.2
2146,2008-01-01 04:00:00,Hong Kong,Retail Sales (YoY),Retail Sales (YoY) (Dec),2007-12-01 00:00:00,16.9
2147,2008-01-01 04:00:00,New Zealand,Retail Sales (YoY),Electronic Card Retail Sales (YoY) (Dec),2007-12-01 00:00:00,6.9
2148,2008-01-01 04:00:00,Eurozone,Retail Sales (YoY),Retail Sales (YoY) (Dec),2007-12-01 00:00:00,-0.8
2149,2008-01-01 04:00:00,South Africa,Retail Sales (YoY),Retail Sales (YoY) (Dec),2007-12-01 00:00:00,2.1
2150,2008-01-01 04:00:00,Denmark,Retail Sales (YoY),Retail Sales (YoY) (Dec),2007-12-01 00:00:00,-1.1
2151,2008-01-01 04:00:00,Greece,Retail Sales (YoY),Greek Retail Sales (YoY) (Dec),2007-12-01 00:00:00,0.6
2152,2008-01-01 04:00:00,Czechia,Retail Sales (YoY),Retail Sales (YoY) (Dec),2007-12-01 00:00:00,6.6
2153,2008-01-01 04:00:00,Hungary,Retail Sales (YoY),Retail Sales (YoY) (Dec),2007-12-01 00:00:00,-4.0
2154,2008-01-01 04:00:00,Colombia,Retail Sales (YoY),Retail Sales (YoY) (Dec),2007-12-01 00:00:00,3.4
2155,2008-01-01 04:00:00,Sweden,Retail Sales (YoY),Retail Sales (YoY) (Dec),2007-12-01 00:00:00,2.6
2156,2008-01-01 04:00:00,Netherlands,Retail Sales (YoY),Dutch Retail Sales (YoY) (Dec),2007-12-01 00:00:00,3.04
2157,2008-01-01 04:00:00,Ireland,Retail Sales (YoY),Irish Retail Sales (YoY) (Dec),2007-12-01 00:00:00,4.8
2158,2008-01-01 04:00:00,Indonesia,Retail Sales (YoY),Retail Sales (YoY) (Dec),2007-12-01 00:00:00,2.2
2159,2008-01-01 04:00:00,Poland,Retail Sales (YoY),Retail Sales (YoY) (Dec),2007-12-01 00:00:00,12.4
2160,2008-02-01 04:00:00,Sweden,Retail Sales (YoY),Retail Sales (YoY) (Jan),2008-01-01 00:00:00,5.0
2161,2008-02-01 04:00:00,Netherlands,Retail Sales (YoY),Dutch Retail Sales (YoY) (Jan),2008-01-01 00:00:00,4.85
2162,2008-02-01 04:00:00,Ireland,Retail Sales (YoY),Irish Retail Sales (YoY) (Jan),2008-01-01 00:00:00,3.9
2163,2008-02-01 04:00:00,Indonesia,Retail Sales (YoY),Retail Sales (YoY) (Jan),2008-01-01 00:00:00,-3.8
2164,2008-02-01 04:00:00,Poland,Retail Sales (YoY),Retail Sales (YoY) (Jan),2008-01-01 00:00:00,21.0
2165,2008-02-01 04:00:00,Denmark,Retail Sales (YoY),Retail Sales (YoY) (Jan),2008-01-01 00:00:00,0.8
2166,2008-02-01 04:00:00,Greece,Retail Sales (YoY),Greek Retail Sales (YoY) (Jan),2008-01-01 00:00:00,8.2
2167,2008-02-01 04:00:00,Czechia,Retail Sales (YoY),Retail Sales (YoY) (Jan),2008-01-01 00:00:00,7.6
2168,2008-02-01 04:00:00,Hungary,Retail Sales (YoY),Retail Sales (YoY) (Jan),2008-01-01 00:00:00,-2.2
2169,2008-02-01 04:00:00,Colombia,Retail Sales (YoY),Retail Sales (YoY) (Jan),2008-01-01 00:00:00,3.0
2171,2008-02-01 04:00:00,United Kingdom,Retail Sales (YoY),Retail Sales (YoY) (Jan),2008-01-01 00:00:00,5.6
2172,2008-02-01 04:00:00,Italy,Retail Sales (YoY),Italian Retail Sales (YoY) (Jan),2008-01-01 00:00:00,1.23
2173,2008-02-01 04:00:00,Germany,Retail Sales (YoY),German Retail Sales (YoY) (Jan),2008-01-01 00:00:00,1.7
2174,2008-02-01 04:00:00,Spain,Retail Sales (YoY),Spanish Retail Sales (YoY) (Jan),2008-01-01 00:00:00,-2.2
2175,2008-02-01 04:00:00,Brazil,Retail Sales (YoY),Retail Sales (YoY) (Jan),2008-01-01 00:00:00,11.69
2176,2008-02-01 04:00:00,Singapore,Retail Sales (YoY),Retail Sales (YoY) (Jan),2008-01-01 00:00:00,8.6
2177,2008-02-01 04:00:00,China,Retail Sales (YoY),Retail Sales (YoY) (Jan),2008-01-01 00:00:00,21.2
2178,2008-02-01 04:00:00,Hong Kong,Retail Sales (YoY),Retail Sales (YoY) (Jan),2008-01-01 00:00:00,23.4
2179,2008-02-01 04:00:00,New Zealand,Retail Sales (YoY),Electronic Card Retail Sales (YoY) (Jan),2008-01-01 00:00:00,8.1
2180,2008-02-01 04:00:00,Eurozone,Retail Sales (YoY),Retail Sales (YoY) (Jan),2008-01-01 00:00:00,1.6
2181,2008-02-01 04:00:00,South Africa,Retail Sales (YoY),Retail Sales (YoY) (Jan),2008-01-01 00:00:00,1.6
2182,2008-02-18 03:15:00,Switzerland,Retail Sales (YoY),Retail Sales (YoY),2008-01-01 00:00:00,1.2
2183,2008-02-27 18:50:00,Japan,Retail Sales (YoY),Retail Sales (YoY),2008-02-01 00:00:00,1.5
2185,2008-03-01 04:00:00,United Kingdom,Retail Sales (YoY),Retail Sales (YoY) (Feb),2008-02-01 00:00:00,5.5
2186,2008-03-01 04:00:00,Italy,Retail Sales (YoY),Italian Retail Sales (YoY) (Feb),2008-02-01 00:00:00,3.74
2187,2008-03-01 04:00:00,Germany,Retail Sales (YoY),German Retail Sales (YoY) (Feb),2008-02-01 00:00:00,4.0
2188,2008-03-01 04:00:00,Spain,Retail Sales (YoY),Spanish Retail Sales (YoY) (Feb),2008-02-01 00:00:00,-2.3
2189,2008-03-01 04:00:00,Brazil,Retail Sales (YoY),Retail Sales (YoY) (Feb),2008-02-01 00:00:00,12.85
2190,2008-03-01 04:00:00,Singapore,Retail Sales (YoY),Retail Sales (YoY) (Feb),2008-02-01 00:00:00,-0.9
2191,2008-03-01 04:00:00,China,Retail Sales (YoY),Retail Sales (YoY) (Feb),2008-02-01 00:00:00,19.1
2192,2008-03-01 04:00:00,Hong Kong,Retail Sales (YoY),Retail Sales (YoY) (Feb),2008-02-01 00:00:00,9.6
2193,2008-03-01 04:00:00,New Zealand,Retail Sales (YoY),Electronic Card Retail Sales (YoY) (Feb),2008-02-01 00:00:00,10.5
2194,2008-03-01 04:00:00,Eurozone,Retail Sales (YoY),Retail Sales (YoY) (Feb),2008-02-01 00:00:00,1.7
2195,2008-03-01 04:00:00,South Africa,Retail Sales (YoY),Retail Sales (YoY) (Feb),2008-02-01 00:00:00,5.1
2196,2008-03-01 04:00:00,Denmark,Retail Sales (YoY),Retail Sales (YoY) (Feb),2008-02-01 00:00:00,7.4
2197,2008-03-01 04:00:00,Greece,Retail Sales (YoY),Greek Retail Sales (YoY) (Feb),2008-02-01 00:00:00,0.9
2198,2008-03-01 04:00:00,Czechia,Retail Sales (YoY),Retail Sales (YoY) (Feb),2008-02-01 00:00:00,11.8
2199,2008-03-01 04:00:00,Hungary,Retail Sales (YoY),Retail Sales (YoY) (Feb),2008-02-01 00:00:00,-2.1
2200,2008-03-01 04:00:00,Colombia,Retail Sales (YoY),Retail Sales (YoY) (Feb),2008-02-01 00:00:00,6.4
2201,2008-03-01 04:00:00,Sweden,Retail Sales (YoY),Retail Sales (YoY) (Feb),2008-02-01 00:00:00,3.7
2202,2008-03-01 04:00:00,Netherlands,Retail Sales (YoY),Dutch Retail Sales (YoY) (Feb),2008-02-01 00:00:00,9.71
2203,2008-03-01 04:00:00,Ireland,Retail Sales (YoY),Irish Retail Sales (YoY) (Feb),2008-02-01 00:00:00,-0.5
2204,2008-03-01 04:00:00,Indonesia,Retail Sales (YoY),Retail Sales (YoY) (Feb),2008-02-01 00:00:00,11.7
2205,2008-03-01 04:00:00,Poland,Retail Sales (YoY),Retail Sales (YoY) (Feb),2008-02-01 00:00:00,25.2
2206,2008-03-17 03:15:00,Switzerland,Retail Sales (YoY),Retail Sales (YoY),2008-02-01 00:00:00,1.3
2207,2008-03-27 18:50:00,Japan,Retail Sales (YoY),Retail Sales (YoY),2008-03-01 00:00:00,3.1
2209,2008-04-01 04:00:00,United Kingdom,Retail Sales (YoY),Retail Sales (YoY) (Mar),2008-03-01 00:00:00,4.6
2210,2008-04-01 04:00:00,Italy,Retail Sales (YoY),Italian Retail Sales (YoY) (Mar),2008-03-01 00:00:00,-0.1
2211,2008-04-01 04:00:00,Germany,Retail Sales (YoY),German Retail Sales (YoY) (Mar),2008-03-01 00:00:00,-7.1
2212,2008-04-01 04:00:00,Spain,Retail Sales (YoY),Spanish Retail Sales (YoY) (Mar),2008-03-01 00:00:00,-6.1
2213,2008-04-01 04:00:00,Brazil,Retail Sales (YoY),Retail Sales (YoY) (Mar),2008-03-01 00:00:00,11.11
2214,2008-04-01 04:00:00,Singapore,Retail Sales (YoY),Retail Sales (YoY) (Mar),2008-03-01 00:00:00,5.6
2215,2008-04-01 04:00:00,China,Retail Sales (YoY),Retail Sales (YoY) (Mar),2008-03-01 00:00:00,21.5
2216,2008-04-01 04:00:00,Hong Kong,Retail Sales (YoY),Retail Sales (YoY) (Mar),2008-03-01 00:00:00,20.0
2217,2008-04-01 04:00:00,New Zealand,Retail Sales (YoY),Electronic Card Retail Sales (YoY) (Mar),2008-03-01 00:00:00,4.4
2218,2008-04-01 04:00:00,Eurozone,Retail Sales (YoY),Retail Sales (YoY) (Mar),2008-03-01 00:00:00,-1.7
2219,2008-04-01 04:00:00,South Africa,Retail Sales (YoY),Retail Sales (YoY) (Mar),2008-03-01 00:00:00,1.3
2220,2008-04-01 04:00:00,Sweden,Retail Sales (YoY),Retail Sales (YoY) (Mar),2008-03-01 00:00:00,-1.1
2221,2008-04-01 04:00:00,Netherlands,Retail Sales (YoY),Dutch Retail Sales (YoY) (Mar),2008-03-01 00:00:00,-2.66
2222,2008-04-01 04:00:00,Ireland,Retail Sales (YoY),Irish Retail Sales (YoY) (Mar),2008-03-01 00:00:00,-4.0
2223,2008-04-01 04:00:00,Indonesia,Retail Sales (YoY),Retail Sales (YoY) (Mar),2008-03-01 00:00:00,1.7
2224,2008-04-01 04:00:00,Poland,Retail Sales (YoY),Retail Sales (YoY) (Mar),2008-03-01 00:00:00,16.0
2225,2008-04-01 04:00:00,Denmark,Retail Sales (YoY),Retail Sales (YoY) (Mar),2008-03-01 00:00:00,-4.3
2226,2008-04-01 04:00:00,Greece,Retail Sales (YoY),Greek Retail Sales (YoY) (Mar),2008-03-01 00:00:00,7.3
2227,2008-04-01 04:00:00,Czechia,Retail Sales (YoY),Retail Sales (YoY) (Mar),2008-03-01 00:00:00,-1.9
2228,2008-04-01 04:00:00,Hungary,Retail Sales (YoY),Retail Sales (YoY) (Mar),2008-03-01 00:00:00,-3.2
2229,2008-04-01 04:00:00,Colombia,Retail Sales (YoY),Retail Sales (YoY) (Mar),2008-03-01 00:00:00,1.9
2230,2008-04-17 02:15:00,Switzerland,Retail Sales (YoY),Retail Sales (YoY),2008-03-01 00:00:00,7.6
2231,2008-04-27 18:50:00,Japan,Retail Sales (YoY),Retail Sales (YoY),2008-04-01 00:00:00,1.1
2233,2008-05-01 04:00:00,United Kingdom,Retail Sales (YoY),Retail Sales (YoY) (Apr),2008-04-01 00:00:00,4.2
2234,2008-05-01 04:00:00,Italy,Retail Sales (YoY),Italian Retail Sales (YoY) (Apr),2008-04-01 00:00:00,0.21
2235,2008-05-01 04:00:00,Germany,Retail Sales (YoY),German Retail Sales (YoY) (Apr),2008-04-01 00:00:00,0.5
2236,2008-05-01 04:00:00,Spain,Retail Sales (YoY),Spanish Retail Sales (YoY) (Apr),2008-04-01 00:00:00,-2.6
2237,2008-05-01 04:00:00,Brazil,Retail Sales (YoY),Retail Sales (YoY) (Apr),2008-04-01 00:00:00,8.63
2238,2008-05-01 04:00:00,Singapore,Retail Sales (YoY),Retail Sales (YoY) (Apr),2008-04-01 00:00:00,7.6
2239,2008-05-01 04:00:00,China,Retail Sales (YoY),Retail Sales (YoY) (Apr),2008-04-01 00:00:00,22.0
2240,2008-05-01 04:00:00,Hong Kong,Retail Sales (YoY),Retail Sales (YoY) (Apr),2008-04-01 00:00:00,18.5
2241,2008-05-01 04:00:00,New Zealand,Retail Sales (YoY),Electronic Card Retail Sales (YoY) (Apr),2008-04-01 00:00:00,5.5
2242,2008-05-01 04:00:00,Eurozone,Retail Sales (YoY),Retail Sales (YoY) (Apr),2008-04-01 00:00:00,-1.0
2243,2008-05-01 04:00:00,South Africa,Retail Sales (YoY),Retail Sales (YoY) (Apr),2008-04-01 00:00:00,2.5
2244,2008-05-01 04:00:00,Denmark,Retail Sales (YoY),Retail Sales (YoY) (Apr),2008-04-01 00:00:00,3.5
2245,2008-05-01 04:00:00,Greece,Retail Sales (YoY),Greek Retail Sales (YoY) (Apr),2008-04-01 00:00:00,7.0
2246,2008-05-01 04:00:00,Czechia,Retail Sales (YoY),Retail Sales (YoY) (Apr),2008-04-01 00:00:00,8.2
2247,2008-05-01 04:00:00,Hungary,Retail Sales (YoY),Retail Sales (YoY) (Apr),2008-04-01 00:00:00,-0.5
2248,2008-05-01 04:00:00,Colombia,Retail Sales (YoY),Retail Sales (YoY) (Apr),2008-04-01 00:00:00,-0.4
2249,2008-05-01 04:00:00,Sweden,Retail Sales (YoY),Retail Sales (YoY) (Apr),2008-04-01 00:00:00,4.6
2250,2008-05-01 04:00:00,Netherlands,Retail Sales (YoY),Dutch Retail Sales (YoY) (Apr),2008-04-01 00:00:00,3.82
2251,2008-05-01 04:00:00,Ireland,Retail Sales (YoY),Irish Retail Sales (YoY) (Apr),2008-04-01 00:00:00,-3.8
2252,2008-05-01 04:00:00,Indonesia,Retail Sales (YoY),Retail Sales (YoY) (Apr),2008-04-01 00:00:00,10.3
2253,2008-05-01 04:00:00,Poland,Retail Sales (YoY),Retail Sales (YoY) (Apr),2008-04-01 00:00:00,18.3
2254,2008-05-16 03:15:00,Switzerland,Retail Sales (YoY),Retail Sales (YoY),2008-04-01 00:00:00,9.7
2255,2008-05-28 19:50:00,Japan,Retail Sales (YoY),Retail Sales (YoY),2008-05-01 00:00:00,0.1
2257,2008-06-01 04:00:00,United Kingdom,Retail Sales (YoY),Retail Sales (YoY) (May),2008-05-01 00:00:00,8.1
2258,2008-06-01 04:00:00,Italy,Retail Sales (YoY),Italian Retail Sales (YoY) (May),2008-05-01 00:00:00,1.21
2259,2008-06-01 04:00:00,Germany,Retail Sales (YoY),German Retail Sales (YoY) (May),2008-05-01 00:00:00,1.8
2260,2008-06-01 04:00:00,Spain,Retail Sales (YoY),Spanish Retail Sales (YoY) (May),2008-05-01 00:00:00,-5.1
2261,2008-06-01 04:00:00,Brazil,Retail Sales (YoY),Retail Sales (YoY) (May),2008-05-01 00:00:00,11.07
2262,2008-06-01 04:00:00,Singapore,Retail Sales (YoY),Retail Sales (YoY) (May),2008-05-01 00:00:00,5.1
2263,2008-06-01 04:00:00,China,Retail Sales (YoY),Retail Sales (YoY) (May),2008-05-01 00:00:00,21.6
2264,2008-06-01 04:00:00,Hong Kong,Retail Sales (YoY),Retail Sales (YoY) (May),2008-05-01 00:00:00,13.1
