,United States,Japan,United Kingdom,Canada,Switzerland,Germany,Australia,Spain,Italy,Eurozone,China,India,Korea,Brazil,Turkiye,Russia,ACWI
2007-12-11,9.8072,125.095,,,,,118.97,,203.45,161.9267,,22.41,6.96,,,,
2007-12-12,9.8775,123.6171,,,,,119.08,,202.76,162.2878,,22.7,6.98,,,,
2007-12-13,9.9411,121.1118,,,,,116.3,,202.89,158.7321,,22.57,6.9,,,,
2007-12-14,9.9181,120.0247,,,,,112.61,,199.95,159.2783,,22.88,6.92,,,,
2007-12-17,9.8085,118.3682,,,,,111.29,,199.89,156.5258,,21.87,6.72,,,,
2007-12-18,9.8528,117.897,,,,,110.9,,195.51,156.5293,,21.67,6.78,,,,
2007-12-19,9.8499,116.9144,,,,,109.81,,196.3,156.007,,21.73,6.78,,,,
2007-12-20,9.9296,117.9172,,,,,111.35,,194.59,156.4188,,21.88,6.72,,,,
2007-12-21,10.0773,117.7569,,,,,114.14,,193.03,158.7567,,22.0,6.88,,,,
2007-12-24,10.1356,117.0229,,,,,114.95,,193.03,159.0164,,22.0,6.88,,,,
2007-12-25,10.1356,117.0229,,,,,114.95,,193.03,159.0164,,22.0,6.88,,,,
2007-12-26,10.1356,117.0229,,,,,114.95,,193.03,159.0164,,22.0,6.88,,,,
2007-12-27,10.1356,117.0229,,,,,114.41,,195.72,159.0164,,22.94,6.98,,,,
2007-12-28,9.8102,116.6273,,,,,113.24,,197.92,159.4314,,22.72,6.89,,,,
2007-12-31,9.7989,118.7639,,,,,114.39,,199.6,159.3441,,22.97,6.89,,,,
2008-01-01,9.7989,118.7639,,,,,114.39,,199.6,159.3441,,22.97,6.89,,,,
2008-01-02,9.5827,120.0119,,,,,113.1,,199.54,157.478,,23.42,6.76,,,,
2008-01-03,9.5846,120.2997,,,,,113.62,,197.55,156.8405,,23.23,6.73,,,,
2008-01-04,9.3165,116.1446,,,,,109.58,,196.46,154.3476,,23.65,6.72,,,,
2008-01-07,9.3824,114.3826,,,,,108.95,,192.42,154.1846,,23.68,6.6,,,,
2008-01-08,9.2142,114.2942,,,,,110.28,,191.41,154.8185,,23.24,6.59,,,,
2008-01-09,9.3692,116.5577,,,,,110.34,,190.67,152.9593,,23.65,6.65,,,,
2008-01-10,9.4007,114.1155,,,,,109.26,,187.24,151.7258,,22.86,6.55,,,,
2008-01-11,9.2385,112.2272,,,,,109.58,,185.74,151.3077,,22.93,6.41,,,,
2008-01-14,9.2827,112.5954,,,,,109.61,,185.18,152.0017,,22.66,6.33,,,,
2008-01-15,9.068,112.0134,,,,,105.68,,187.45,147.9385,,22.43,6.26,,,,
2008-01-16,9.122,109.2715,,,,,104.56,,182.71,146.452,,21.89,6.15,,,,
2008-01-17,8.8541,111.2526,,,,,104.57,,181.6,145.346,,21.93,6.3,,,,
2008-01-18,8.8389,112.6364,,,,,100.6,,181.45,143.4832,,21.29,6.42,,,,
2008-01-21,8.8389,112.6364,,,,,91.8,,177.91,143.4832,,19.27,6.33,,,,
2008-01-22,8.7468,102.6148,,,,,96.32,,168.8,136.1701,,18.0,6.03,,,,
2008-01-23,8.9701,106.7016,,,,,99.4,,171.01,130.8116,,19.37,6.08,,,,
2008-01-24,8.9643,107.3912,,,,,105.03,,163.77,138.7728,,18.9,6.17,,,,
2008-01-25,8.8313,111.9549,,,,,105.03,,169.76,138.5032,,20.1,6.25,,,,
2008-01-28,8.9266,107.2039,,,,,102.28,,172.81,137.7605,,19.83,5.99,,,,
2008-01-29,8.9987,110.2588,,,,,101.29,,172.88,139.9742,,19.69,6.11,,,,
2008-01-30,8.9451,109.016,,,,,102.53,,177.16,139.04,,19.22,5.99,,,,
2008-01-31,9.0838,111.9208,,,,,106.28,,175.87,138.746,,19.01,6.02,,,,
2008-02-01,9.1845,111.083,,,,,107.44,,175.59,141.5595,,19.36,6.04,,,,
2008-02-04,9.0926,112.9422,,,,,107.38,,178.75,141.9014,,19.82,6.25,,,,
2008-02-05,8.9074,113.3598,,,,,104.41,,180.53,136.4895,,19.99,6.31,,,,
2008-02-06,8.8327,108.6197,,,,,104.23,,174.96,137.825,,19.54,6.31,,,,
2008-02-07,8.9983,110.5095,,,,,105.77,,175.23,135.466,,18.94,6.31,,,,
2008-02-08,8.9646,108.0695,,,,,104.11,,170.65,135.5395,,18.92,6.31,,,,
2008-02-11,9.0176,108.774,,,,,106.0,,170.23,134.6107,,17.92,6.15,,,,
2008-02-12,9.0243,107.4967,,,,,104.91,,168.53,139.066,,17.74,6.12,,,,
2008-02-13,9.1661,106.9154,,,,,106.34,,174.46,139.4544,,17.97,6.08,,,,
2008-02-14,9.0077,110.5261,,,,,105.75,,175.73,139.4413,,18.98,6.29,,,,
2008-02-15,8.9751,110.8357,,,,,104.67,,176.53,136.864,,19.04,6.24,,,,
2008-02-18,8.9751,110.8357,,,,,106.66,,174.96,136.864,,19.01,6.24,,,,
2008-02-19,8.9335,111.4447,,,,,104.77,,176.33,139.9541,,18.86,6.26,,,,
2008-02-20,9.0675,108.0879,,,,,107.04,,178.11,138.3009,,18.39,6.16,,,,
2008-02-21,8.8667,110.1849,,,,,106.89,,177.97,139.0272,,18.53,6.17,,,,
2008-02-22,8.9226,109.4489,,,,,108.61,,179.2,137.6318,,18.05,6.04,,,,
2008-02-25,9.0361,110.9708,,,,,109.66,,177.54,139.781,,18.28,6.11,,,,
2008-02-26,9.0668,110.6268,,,,,111.74,,180.64,141.7993,,18.66,6.07,,,,
2008-02-27,8.9298,111.5182,,,,,109.08,,182.59,141.6802,,18.52,6.11,,,,
2008-02-28,8.8046,110.6538,,,,,108.4,,183.59,139.1512,,18.22,6.13,,,,
2008-02-29,8.565,109.8768,,,,,104.43,,181.74,137.1149,,18.07,6.0,,,,
2008-03-03,8.5579,105.8939,,,,,103.08,,178.81,135.3198,,16.86,5.82,,,,
2008-03-04,8.51,105.8955,,,,,102.16,,176.46,133.0482,,16.68,5.84,,,,
2008-03-05,8.5384,104.4192,,,,,103.45,,173.48,135.8462,,16.76,5.83,,,,
2008-03-06,8.3044,106.5598,,,,,100.58,,178.03,133.6584,,16.66,5.84,,,,
2008-03-07,8.2349,103.2059,,,,,98.84,,175.65,132.055,,15.94,5.69,,,,
2008-03-10,8.1007,102.2528,,,,,95.67,,172.53,130.5825,,15.95,5.55,,,,
2008-03-11,8.4246,102.3945,,,,,99.03,,169.72,132.4976,,16.25,5.66,,,,
2008-03-12,8.2604,103.4415,,,,,96.58,,173.41,133.957,,16.34,5.65,,,,
2008-03-13,8.2564,101.3602,,,,,98.63,,174.27,132.0793,,15.23,5.41,,,,
2008-03-14,8.0727,99.7251,,,,,96.24,,171.47,131.1089,,15.48,5.34,,,,
2008-03-17,8.0727,99.7251,,,,,92.51,,170.6,131.1089,,14.4,5.11,,,,
2008-03-18,8.2457,97.8102,,,,,96.43,,165.12,130.2857,,14.41,5.2,,,,
2008-03-19,8.1184,100.3591,,,,,93.0,,168.27,129.237,,14.52,5.33,,,,
2008-03-20,8.4343,102.4119,,,,,94.61,,164.83,128.5689,,14.78,5.44,,,,
2008-03-21,8.4343,102.4119,,,,,94.61,,164.83,128.5689,,14.78,5.58,,,,
2008-03-24,8.4343,102.4119,,,,,94.61,,164.83,128.5689,,14.78,5.58,,,,
2008-03-25,8.485,103.838,,,,,96.47,,162.52,132.9745,,15.56,5.68,,,,
2008-03-26,8.3227,104.1742,,,,,96.22,,167.1,132.5714,,15.41,5.6,,,,
2008-03-27,8.2087,102.122,,,,,95.71,,167.01,134.0488,,15.31,5.58,,,,
2008-03-28,8.1642,104.0444,,,,,95.58,,169.65,133.7368,,15.81,5.67,,,,
2008-03-31,8.1655,100.9873,,,,,94.4,,169.88,133.4258,,15.16,5.66,,,,
2008-04-01,8.5934,101.6526,,,,,97.21,,171.23,137.6077,,15.29,5.83,,,,
2008-04-02,8.5703,105.2189,,,,,100.19,,174.69,139.0796,,15.37,6.05,,,,
2008-04-03,8.5685,106.9808,,,,,100.61,,176.63,138.144,,15.37,6.11,,,,
2008-04-04,8.5167,106.0956,,,,,101.24,,176.44,138.8302,,14.92,6.05,,,,
2008-04-07,8.5461,106.7369,,,,,101.09,,177.79,140.1362,,15.25,6.09,,,,
2008-04-08,8.5074,104.8705,,,,,100.32,,179.1,139.1223,,15.15,6.02,,,,
2008-04-09,8.4018,103.0386,,,,,98.8,,178.42,138.0883,,15.27,6.02,,,,
2008-04-10,8.433,103.181,,,,,99.09,,178.19,137.5256,,15.12,6.05,,,,
2008-04-11,8.2454,105.3884,,,,,97.18,,178.09,135.7421,,15.22,6.12,,,,
2008-04-14,8.2063,102.855,,,,,97.22,,177.06,134.6879,,15.21,6.03,,,,
2008-04-15,8.2638,103.3362,,,,,98.77,,175.62,135.3187,,15.54,5.99,,,,
2008-04-16,8.3742,103.7066,,,,,100.58,,175.63,137.7461,,15.54,5.98,,,,
2008-04-17,8.4044,104.7742,,,,,98.64,,178.46,136.9858,,15.83,5.98,,,,
2008-04-18,8.6498,104.702,,,,,101.57,,177.5,140.0425,,16.01,6.04,,,,
2008-04-21,8.5351,107.2327,,,,,101.39,,180.4,138.8035,,16.02,6.08,,,,
2008-04-22,8.4284,105.0594,,,,,102.96,,179.56,137.7663,,16.05,6.02,,,,
2008-04-23,8.5064,105.544,,,,,103.37,,178.78,138.9165,,16.03,6.08,,,,
2008-04-24,8.6573,105.7486,,,,,103.37,,178.62,138.9234,,16.1,6.11,,,,
2008-04-25,8.7364,108.5548,,,,,103.08,,179.13,140.3207,,16.46,6.26,,,,
2008-04-28,8.7368,110.0314,,,,,103.21,,180.94,141.1934,,16.49,6.27,,,,
2008-04-29,8.7221,111.4736,,,,,102.05,,181.27,140.3254,,16.68,6.23,,,,
2008-04-30,8.7106,110.1747,,,,,105.08,,180.61,141.4716,,16.7,6.26,,,,
2008-05-01,8.9291,110.5592,,,,,105.08,,180.61,141.4718,,16.7,6.26,,,,
2008-05-02,8.9847,112.1566,,,,,106.46,,182.01,143.7008,,17.05,6.38,,,,
2008-05-05,8.9847,112.1566,,,,,107.61,,184.33,143.7008,,16.93,6.38,,,,
2008-05-06,8.9265,112.0094,,,,,107.21,,184.74,142.6976,,16.54,6.31,,,,
2008-05-07,8.8566,113.5018,,,,,108.49,,183.97,143.8846,,16.49,6.28,,,,
2008-05-08,8.8759,113.3985,,,,,108.98,,185.78,143.4402,,16.16,6.19,,,,
2008-05-09,8.8108,111.1113,,,,,109.05,,184.43,141.9006,,15.86,6.06,,,,
2008-05-12,8.8682,110.2141,,,,,109.05,,184.43,142.4314,,15.86,6.06,,,,
2008-05-13,8.8756,110.9773,,,,,110.34,,183.38,142.6749,,15.62,6.13,,,,
2008-05-14,8.928,111.1711,,,,,110.37,,183.36,144.0405,,15.66,6.12,,,,
2008-05-15,9.0119,113.0641,,,,,111.52,,186.52,144.0453,,15.76,6.2,,,,
2008-05-16,8.98,113.7034,,,,,113.45,,186.26,144.9659,,15.94,6.23,,,,
2008-05-19,9.01,114.2887,,,,,113.14,,187.05,146.3957,,15.87,6.23,,,,
2008-05-20,8.8563,113.7278,,,,,111.56,,189.26,143.9076,,15.63,6.11,,,,
2008-05-21,8.6428,110.9641,,,,,111.46,,186.61,142.8446,,15.47,6.04,,,,
2008-05-22,8.6949,111.3026,,,,,110.07,,186.6,143.0328,,15.2,5.93,,,,
2008-05-23,8.5513,111.2202,,,,,108.95,,187.56,140.6404,,15.05,5.91,,,,
2008-05-26,8.5513,111.2202,,,,,109.24,,186.04,140.6404,,14.78,5.82,,,,
2008-05-27,8.6359,110.1329,,,,,107.83,,185.62,140.0713,,14.69,5.92,,,,
2008-05-28,8.7228,108.5545,,,,,109.55,,184.47,141.4726,,14.99,5.96,,,,
2008-05-29,8.8236,111.1957,,,,,108.59,,184.74,141.7793,,14.93,6.15,,,,
2008-05-30,8.8324,113.1597,,,,,108.94,,185.36,142.874,,15.17,6.21,,,,
2008-06-02,8.8324,113.1597,,,,,107.89,,187.5,142.874,,14.88,6.2,,,,
2008-06-03,8.7345,114.1338,,,,,107.4,,185.34,141.5721,,14.66,6.13,,,,
2008-06-04,8.7422,116.3232,,,,,106.57,,186.21,140.2236,,14.31,6.17,,,,
2008-06-05,8.8626,113.7996,,,,,106.58,,184.73,139.9786,,14.36,6.1,,,,
2008-06-06,8.4815,113.6818,,,,,106.58,,184.68,136.8311,,14.18,6.1,,,,
2008-06-09,8.4909,110.4138,,,,,102.36,,181.4,136.2934,,13.71,5.93,,,,
2008-06-10,8.6051,109.7868,,,,,103.56,,180.76,135.2566,,13.66,5.88,,,,
2008-06-11,8.4319,110.4862,,,,,100.71,,177.86,132.8586,,13.93,5.9,,,,
2008-06-12,8.5239,107.7057,,,,,101.55,,175.03,133.9409,,14.09,5.82,,,,
2008-06-13,8.695,109.0775,,,,,102.24,,176.16,134.5201,,14.12,5.89,,,,
2008-06-16,8.6295,110.483,,,,,102.57,,175.69,133.8297,,14.13,5.89,,,,
2008-06-17,8.5471,110.3202,,,,,103.79,,175.33,134.6246,,14.4,5.94,,,,
2008-06-18,8.4576,111.1376,,,,,102.46,,177.08,132.8716,,14.23,5.99,,,,
2008-06-19,8.5061,108.4678,,,,,101.19,,174.88,131.9692,,13.94,5.9,,,,
2008-06-20,8.2715,106.5353,,,,,102.54,,175.1,129.7301,,13.38,5.79,,,,
2008-06-23,8.3499,106.2364,,,,,102.54,,175.1,129.4317,,13.38,5.76,,,,
2008-06-24,8.2699,105.7863,,,,,101.61,,171.55,128.3083,,12.97,5.75,,,,
2008-06-25,8.3331,105.2346,,,,,102.6,,169.41,130.3884,,13.16,5.77,,,,
2008-06-26,7.9964,104.8598,,,,,100.87,,172.36,126.9174,,13.15,5.7,,,,
2008-06-27,7.9658,103.9046,,,,,101.58,,169.31,126.0872,,12.59,5.57,,,,
2008-06-30,7.9731,103.9521,,,,,99.93,,168.79,126.4161,,12.26,5.49,,,,
2008-07-01,8.0052,103.9692,,,,,97.97,,168.69,123.8361,,11.72,5.45,,,,
2008-07-02,7.805,101.7205,,,,,95.39,,165.48,123.2866,,12.2,5.39,,,,
2008-07-03,7.8899,101.93,,,,,97.97,,166.99,124.3989,,11.78,5.38,,,,
2008-07-04,7.8899,101.93,,,,,96.5,,165.49,124.3989,,12.14,5.29,,,,
2008-07-07,7.849,102.6469,,,,,94.34,,163.5,124.3997,,12.24,5.37,,,,
2008-07-08,7.9769,100.5297,,,,,95.92,,165.51,122.4119,,12.08,5.23,,,,
2008-07-09,7.7707,100.4756,,,,,95.15,,162.16,124.5514,,12.57,5.28,,,,
2008-07-10,7.7936,100.6817,,,,,96.54,,164.11,122.2007,,12.61,5.33,,,,
2008-07-11,7.6515,100.3466,,,,,95.81,,161.51,118.8446,,12.18,5.36,,,,
2008-07-14,7.5881,99.59,,,,,94.12,,158.26,119.678,,12.04,5.31,,,,
2008-07-15,7.4706,98.7726,,,,,95.21,,158.73,116.8319,,11.36,5.09,,,,
2008-07-16,7.7311,99.0354,,,,,95.76,,153.7,118.2708,,11.37,5.09,,,,
2008-07-17,7.794,98.9697,,,,,94.59,,154.15,121.5663,,11.8,5.16,,,,
2008-07-18,7.8115,97.2566,,,,,97.04,,156.97,123.717,,12.21,5.14,,,,
2008-07-21,7.8031,97.0922,,,,,97.41,,158.18,124.4607,,12.35,5.36,,,,
2008-07-22,7.9202,100.0926,,,,,98.57,,159.95,123.9523,,12.51,5.34,,,,
2008-07-23,8.0233,101.3258,,,,,98.32,,160.29,126.3077,,13.51,5.53,,,,
2008-07-24,7.8505,103.9079,,,,,95.6,,162.66,124.4563,,13.46,5.68,,,,
2008-07-25,7.8835,100.9107,,,,,94.43,,160.56,124.3524,,13.11,5.55,,,,
2008-07-28,7.704,100.9365,,,,,93.14,,160.55,122.84,,13.02,5.52,,,,
2008-07-29,7.957,99.7732,,,,,94.76,,159.13,123.1604,,12.63,5.4,,,,
2008-07-30,8.1091,101.5669,,,,,95.86,,158.36,124.6385,,13.19,5.5,,,,
2008-07-31,7.9806,101.3726,,,,,93.67,,160.28,124.5512,,13.04,5.53,,,,
2008-08-01,7.9569,99.7657,,,,,93.03,,160.61,122.6167,,13.43,5.48,,,,
2008-08-04,7.9569,99.7657,,,,,90.67,,158.81,122.6167,,13.33,5.38,,,,
2008-08-05,8.1523,97.8427,,,,,92.03,,156.77,125.1118,,13.8,5.44,,,,
2008-08-06,8.2182,99.5474,,,,,91.95,,158.77,126.4608,,14.0,5.63,,,,
2008-08-07,8.0936,98.1054,,,,,92.98,,160.11,125.9924,,14.08,5.58,,,,
2008-08-08,8.4767,99.9211,,,,,93.33,,160.75,126.8164,,14.43,5.67,,,,
2008-08-11,8.5529,102.0936,,,,,93.83,,160.98,128.4128,,14.71,5.76,,,,
2008-08-12,8.5037,102.3173,,,,,91.15,,163.53,128.0219,,14.5,5.74,,,,
2008-08-13,8.5043,101.6256,,,,,91.79,,162.52,125.0019,,14.4,5.69,,,,
2008-08-14,8.5345,99.9679,,,,,92.15,,159.91,125.2592,,13.98,5.71,,,,
2008-08-15,8.6913,101.1757,,,,,92.15,,159.91,125.871,,13.98,5.71,,,,
2008-08-18,8.5529,102.5537,,,,,91.0,,160.32,125.7778,,13.87,5.77,,,,
2008-08-19,8.4736,100.72,,,,,93.06,,161.15,122.5907,,13.79,5.64,,,,
2008-08-20,8.5116,100.0634,,,,,92.05,,158.25,123.0782,,13.82,5.61,,,,
2008-08-21,8.4446,99.8241,,,,,93.58,,157.49,121.4944,,13.44,5.44,,,,
2008-08-22,8.5796,98.053,,,,,94.66,,156.54,123.9425,,13.61,5.35,,,,
2008-08-25,8.4324,100.5225,,,,,94.61,,158.19,122.8257,,13.61,5.32,,,,
2008-08-26,8.5372,100.3085,,,,,94.32,,157.49,123.3995,,13.71,5.28,,,,
2008-08-27,8.573,99.5352,,,,,95.3,,157.9,123.4485,,13.57,5.27,,,,
2008-08-28,8.692,99.3767,,,,,97.55,,158.03,125.4973,,13.32,5.16,,,,
2008-08-29,8.5732,103.1324,,,,,96.38,,160.88,126.0123,,13.76,5.16,,,,
2008-09-01,8.5732,103.1324,,,,,95.59,,162.57,126.0123,,13.72,4.93,,,,
2008-09-02,8.6562,100.7628,,,,,92.86,,161.92,127.7223,,14.16,4.86,,,,
2008-09-03,8.6794,102.1922,,,,,91.06,,162.94,126.1084,,14.19,4.84,,,,
2008-09-04,8.464,101.4923,,,,,89.57,,161.68,122.452,,14.1,4.95,,,,
2008-09-05,8.5731,101.1564,,,,,90.41,,157.6,119.3043,,13.83,4.94,,,,
2008-09-08,8.7861,104.1013,,,,,90.3,,154.1,122.9388,,14.28,5.41,,,,
2008-09-09,8.5296,102.9265,,,,,87.71,,157.63,121.8747,,14.27,5.31,,,,
2008-09-10,8.6298,103.385,,,,,86.24,,154.64,121.0493,,13.99,5.4,,,,
2008-09-11,8.8343,102.7794,,,,,87.73,,152.65,120.1643,,13.76,5.31,,,,
2008-09-12,8.6957,101.4613,,,,,87.63,,151.89,122.1096,,13.32,5.36,,,,
2008-09-15,8.2769,102.3143,,,,,85.38,,153.99,117.8162,,12.71,5.36,,,,
2008-09-16,8.4623,98.6135,,,,,82.96,,148.64,115.6959,,12.3,4.83,,,,
2008-09-17,8.0229,98.6771,,,,,80.67,,144.72,112.8441,,12.21,5.14,,,,
2008-09-18,8.2649,94.7744,,,,,83.84,,141.98,112.0184,,12.03,4.59,,,,
2008-09-19,8.5797,97.6544,,,,,90.31,,138.32,121.1234,,12.81,5.04,,,,
2008-09-22,8.1228,98.0918,,,,,90.51,,146.59,118.6638,,12.56,4.93,,,,
2008-09-23,7.9468,98.4594,,,,,89.78,,145.76,116.6776,,12.17,4.83,,,,
2008-09-24,7.9648,98.4738,,,,,89.11,,143.91,115.9876,,12.24,4.9,,,,
2008-09-25,8.119,97.5636,,,,,88.47,,143.37,118.5752,,12.04,4.89,,,,
2008-09-26,8.1804,97.9407,,,,,85.86,,146.08,116.4435,,11.72,4.8,,,,
2008-09-29,7.5517,98.3291,,,,,81.25,,143.82,110.35,,11.43,4.69,,,,
2008-09-30,8.1805,95.9523,,,,,84.41,,137.37,111.7144,,11.79,4.65,,,,
2008-10-01,8.1695,98.1648,,,,,84.22,,137.99,112.2898,,12.11,4.74,,,,
2008-10-02,7.9551,97.6618,,,,,82.35,,136.49,110.2291,,12.31,4.62,,,,
2008-10-03,7.846,94.3592,,,,,80.0,,132.58,113.2086,,11.87,4.62,,,,
2008-10-06,7.7168,96.4023,,,,,75.84,,133.67,104.3016,,11.22,4.32,,,,
2008-10-07,7.201,92.0818,,,,,71.79,,121.78,103.5416,,10.98,4.25,,,,
2008-10-08,7.1172,86.6269,,,,,65.66,,119.84,97.5186,,10.5,3.82,,,,
2008-10-09,6.5741,86.5867,,,,,63.45,,112.21,95.572,,10.61,3.89,,,,
2008-10-10,6.5657,81.8424,,,,,62.95,,111.22,88.609,,10.02,3.92,,,,
2008-10-13,7.2831,80.5191,,,,,67.61,,104.3,97.6393,,10.41,4.31,,,,
2008-10-14,7.22,90.0442,,,,,68.68,,115.85,100.5261,,10.66,4.7,,,,
2008-10-15,6.592,91.1024,,,,,62.89,,119.11,94.2663,,10.18,4.38,,,,
2008-10-16,6.9626,83.9344,,,,,60.49,,112.9,89.1622,,10.07,3.83,,,,
2008-10-17,6.8954,85.5251,,,,,65.54,,107.0,92.0579,,9.67,3.76,,,,
2008-10-20,7.3027,89.5941,,,,,70.17,,110.07,94.7003,,9.84,3.87,,,,
2008-10-21,7.1427,94.1122,,,,,68.07,,112.58,94.4128,,10.25,3.8,,,,
2008-10-22,6.8535,91.0402,,,,,64.6,,112.45,89.4356,,10.13,3.48,,,,
2008-10-23,6.9527,90.5505,,,,,62.15,,108.87,88.8627,,9.77,3.35,,,,
2008-10-24,6.7896,88.4638,,,,,57.05,,107.33,84.844,,8.93,3.03,,,,
2008-10-27,6.7896,88.4638,,,,,57.72,,102.85,84.844,,8.93,3.09,,,,
2008-10-28,7.4356,85.3787,,,,,60.52,,100.52,85.2276,,9.37,3.3,,,,
2008-10-29,7.139,86.4925,,,,,65.63,,98.72,90.5036,,8.98,3.12,,,,
2008-10-30,7.3247,94.0711,,,,,65.7,,105.15,91.6441,,9.39,3.73,,,,
2008-10-31,7.5365,90.5343,,,,,68.85,,106.71,93.9812,,9.76,3.69,,,,
2008-11-03,7.4712,89.432,,,,,70.56,,109.65,94.9147,,10.36,3.89,,,,
2008-11-04,7.6519,92.0173,,,,,73.95,,111.48,99.8,,10.61,3.98,,,,
2008-11-05,7.2011,97.5011,,,,,70.84,,118.82,98.054,,10.34,4.05,,,,
2008-11-06,6.9865,94.4321,,,,,68.32,,116.82,92.0108,,9.98,3.52,,,,
2008-11-07,7.189,91.0462,,,,,68.99,,112.05,93.9515,,10.21,3.8,,,,
2008-11-10,7.0808,94.3707,,,,,67.67,,113.36,94.8178,,10.62,3.82,,,,
2008-11-11,7.0744,94.5159,,,,,65.18,,113.96,90.3085,,10.1,3.64,,,,
2008-11-12,6.7228,94.9114,,,,,60.64,,109.17,87.6662,,9.71,3.66,,,,
2008-11-13,7.162,89.9431,,,,,61.04,,106.96,88.2065,,9.53,3.5,,,,
2008-11-14,6.8041,89.5139,,,,,60.76,,107.8,89.0741,,9.46,3.44,,,,
2008-11-17,6.6484,90.3753,,,,,57.79,,108.87,86.0885,,9.28,3.4,,,,
2008-11-18,6.7142,87.703,,,,,57.68,,106.24,86.6141,,9.01,3.2,,,,
2008-11-19,6.2997,87.0904,,,,,54.65,,105.54,83.1629,,8.85,3.1,,,,
2008-11-20,5.9378,84.5423,,,,,53.47,,102.38,80.5949,,8.73,2.82,,,,
2008-11-21,6.3218,87.0921,,,,,53.92,,99.77,78.6779,,8.99,3.0,,,,
2008-11-24,6.5624,83.6415,,,,,58.5,,96.01,85.6127,,8.87,2.85,,,,
2008-11-25,6.5254,86.4802,,,,,55.13,,101.5,86.0247,,8.59,2.81,,,,
2008-11-26,6.8078,86.0464,,,,,56.34,,101.12,85.6252,,8.89,3.02,,,,
2008-11-27,6.8078,86.0464,,,,,59.43,,100.85,85.6252,,8.73,3.17,,,,
2008-11-28,6.9836,89.3363,,,,,58.67,,101.55,87.7671,,9.01,3.28,,,,
2008-12-01,6.4081,90.5145,,,,,56.44,,100.91,83.0018,,8.91,3.25,,,,
2008-12-02,6.6007,85.382,,,,,55.86,,96.87,85.0173,,8.78,3.14,,,,
2008-12-03,6.7877,86.9808,,,,,56.49,,97.65,85.4517,,8.88,3.19,,,,
2008-12-04,6.5646,85.78,,,,,55.93,,97.25,85.4041,,9.17,3.09,,,,
2008-12-05,6.8363,86.4967,,,,,57.42,,96.25,81.501,,9.03,3.12,,,,
2008-12-08,6.9604,86.8679,,,,,57.98,,93.09,87.4561,,9.01,3.42,,,,
2008-12-09,6.818,88.2969,,,,,57.9,,96.33,88.6248,,9.05,3.45,,,,
2008-12-10,6.8502,89.5709,,,,,57.02,,97.21,89.2865,,9.38,3.66,,,,
2008-12-11,6.5337,90.5057,,,,,55.78,,98.9,88.8861,,9.27,3.7,,,,
2008-12-12,6.5104,85.8726,,,,,55.76,,99.62,86.7589,,9.34,3.47,,,,
2008-12-15,6.2864,88.3818,,,,,54.83,,97.84,86.5013,,9.3,3.56,,,,
2008-12-16,6.5663,86.2355,,,,,55.02,,97.35,87.7537,,9.37,3.57,,,,
2008-12-17,6.2467,86.0084,,,,,54.99,,97.64,87.6841,,8.86,3.57,,,,
2008-12-18,6.0506,83.8985,,,,,55.88,,97.75,88.0456,,9.13,3.6,,,,
2008-12-19,6.3056,86.5416,,,,,55.57,,98.3,87.6978,,9.47,3.7,,,,
2008-12-22,6.1953,87.2279,,,,,55.02,,99.01,86.1937,,9.15,3.66,,,,
2008-12-23,6.1269,86.9178,,,,,55.63,,98.38,85.9717,,8.83,3.45,,,,
2008-12-24,6.1438,84.3418,,,,,56.44,,98.38,85.7553,,8.83,3.45,,,,
2008-12-25,6.1438,84.3418,,,,,56.44,,98.38,85.7553,,8.83,3.45,,,,
2008-12-26,6.1438,84.3418,,,,,56.44,,98.38,85.7553,,8.83,3.45,,,,
2008-12-29,6.1438,84.3418,,,,,56.81,,97.32,85.7553,,8.63,3.5,,,,
2008-12-30,6.2358,87.0845,,,,,57.93,,98.3,88.1416,,8.83,3.56,,,,
2008-12-31,6.4353,88.153,,,,,59.28,,99.8,88.1,,8.85,3.56,,,,
2009-01-01,6.4353,88.153,,,,,59.28,,99.8,88.1,,8.85,3.56,,,,
2009-01-02,6.6245,87.625,,,,,59.19,,99.93,91.2502,,9.13,3.62,,,,
2009-01-05,6.7389,89.4562,,,,,61.79,,102.92,92.1722,,9.53,3.8,,,,
2009-01-06,6.9186,89.9374,,,,,63.54,,104.69,93.2192,,9.69,3.95,,,,
2009-01-07,6.5835,91.2684,,,,,61.04,,107.67,92.0307,,9.0,3.96,,,,
2009-01-08,6.572,89.3382,,,,,61.12,,106.02,91.1972,,8.82,3.83,,,,
2009-01-09,6.5316,91.1809,,,,,60.68,,105.58,90.2633,,9.08,3.78,,,,
2009-01-12,6.4596,93.293,,,,,59.18,,104.09,88.9622,,8.85,3.7,,,,
2009-01-13,6.5573,89.4958,,,,,58.61,,103.21,87.5472,,8.75,3.79,,,,
2009-01-14,6.3449,90.8145,,,,,55.85,,101.39,83.7247,,9.17,3.79,,,,
2009-01-15,6.4021,87.8758,,,,,56.22,,98.71,82.4786,,8.91,3.61,,,,
2009-01-16,6.3595,88.0803,,,,,57.34,,97.82,83.2443,,8.99,3.68,,,,
2009-01-19,6.3595,88.0803,,,,,55.56,,99.29,83.2443,,9.16,3.77,,,,
2009-01-20,6.1806,89.4838,,,,,55.14,,98.52,80.4077,,9.03,3.73,,,,
