Series Name,Series Code,Country Name,Country Code,1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Czechia,CZE,34.8137558073008,33.5883876596674,36.6830856654541,37.0092033317205,38.2850850660822,34.6353135726179,33.478623849944,32.6028263201167,32.3566866768596,32.0802600139505,35.0403609217261,34.9873399334313,34.9337804994827,36.608882754141,34.7340247962072,34.4712071473706,33.2582980245074,32.8355368174225,31.8073908236043,32.2107925299232,32.5785832957207,38.428300208911,38.0504122224028,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Denmark,DNK,38.1758420989158,36.7934107533369,36.6254755765814,36.6384893476224,37.0814365888419,36.8121318883923,34.8998439246717,33.2287477094202,36.0667508169168,36.760980329934,41.9424059218607,42.2686056002143,42.3863047125002,43.523694932766,41.4137695541439,40.9107774305507,40.4442008479026,38.3836154110677,37.0221526730792,36.8022464830679,35.9531907511295,39.6950955953815,37.8098963812479,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,"Egypt, Arab Rep.",EGY,..,..,..,27.2483504882555,27.3324550898204,26.8903770863383,27.3888579387187,32.7636716852841,29.3352309344791,30.3182043551089,30.0771253118403,28.8602519476214,29.1899277952009,28.6894966262614,32.2017308105784,32.9206291079812,30.2303694913867,..,..,..,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Finland,FIN,36.4989441835545,33.9067149411472,33.2563542329286,34.319060382797,34.8957818502923,34.5941621839529,34.6845834826064,34.2793686414455,32.6403737598358,33.3703961084086,38.2234644863464,38.3830384335319,37.8832109415247,38.8973174092331,40.0898586048424,40.5525454694848,40.4243442060695,39.5843102639782,37.8973137546895,37.408657511715,37.0185693201811,41.2501365328225,39.8521113833531,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,France,FRA,45.3891466018177,44.1329000361832,44.374324535171,45.3515498205411,45.6356507095874,45.0159798687691,45.1413507521639,44.7043320594475,44.1951595788519,44.6826820184904,48.0210057518454,49.3240362674279,47.5857458016517,48.0719239335045,48.119369598085,48.2894176805372,47.9919779188076,47.8819262450825,47.7079907123412,46.7732066858883,46.3024611970209,52.032985510734,49.9017941756269,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Germany,DEU,31.6223512731369,31.3132203936295,30.7393649829232,31.1779156733936,31.5756227476408,30.3906705797076,30.4945571185722,29.1920187163533,28.0020803744674,28.2725241410726,31.0460680451235,31.3667134612385,28.8749832934852,28.4938677234993,28.5460010315329,28.0521822895851,27.9881897309479,27.902920178388,28.0782392046915,27.9221203702328,28.3871924359248,32.5894233621011,33.465787464427,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Greece,GRC,41.7927585050364,42.8468439986057,42.4340438802785,41.9978460396771,42.0223251231969,43.4528260324257,42.9431876899722,42.4195973839682,44.0495839110452,47.2109656916541,51.2654639796872,50.9570526640985,54.8290674605195,56.1735018242533,60.2970641475374,48.9894895830856,51.5170299646372,48.5041976415305,47.6282619580863,47.9444833090845,47.0654086410269,58.4126621152697,55.5636267624546,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Hungary,HUN,43.9370207430329,41.3571337007691,40.939494892426,42.9174917612905,42.6711254896822,41.6103479388665,41.787298993944,42.8299602606799,42.375142656536,44.2888579881118,44.9999276039283,43.5272422036192,44.981831721564,44.5997295340966,46.9322911976887,45.0215129127658,43.2697919414934,43.5168402277084,42.0818241090581,39.9066782708345,39.5429697416759,44.1598743271638,42.5375218554368,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,India,IND,14.8040380607811,15.4104025950524,15.5456255204777,16.0529482128082,15.5775937223536,15.1334829998657,15.1739835904273,15.1894795636051,15.2578600235882,17.2276704329522,16.8518927116795,16.5051359514265,14.4898394030493,16.1667124010779,16.6386825486965,14.803137644208,15.1256903622794,15.2719500252316,15.6141099220983,15.6631319151388,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Indonesia,IDN,16.3291661347187,..,..,15.7134455872859,16.2579278221086,16.8539365479843,..,..,..,18.4485650887534,15.3672983977382,14.0120971721833,15.0246573999141,15.6134649232689,15.3750198771566,15.9053658966348,14.5013182937363,14.8729842077676,14.2990290989907,14.8190963634313,14.4946887502633,16.5400276038392,15.5092181659149,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Ireland,IRL,29.4091917378592,27.6892879653051,28.9800895859939,29.4745512750367,29.7254665223086,29.7186782043724,30.4253603783737,30.6619440672932,31.9281112527488,37.0695232892569,44.0437590877705,62.3597357699285,44.8370738311113,40.2140608178264,38.353087638735,35.3774393816668,27.5587295800786,26.3288923354201,24.6472982747473,23.7123641294389,22.4852460899754,25.7950001056361,23.3852410347936,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Israel,ISR,38.800827553885,40.7587486020377,42.9493649549175,45.811457873779,41.3713228903961,40.0778912268835,39.3940880231895,38.3637405202589,37.0092254319332,37.5884330147362,38.1314378737067,36.7027314184031,36.2193315803174,36.3623484756134,36.1909934491544,34.8861331813148,34.3888611492608,34.4187537907379,35.5382274295489,35.7389855099388,35.1008952190861,41.6362253144588,38.3700469315018,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Japan,JPN,17.3108900923912,17.1095576406981,16.2333992095233,16.1070602104528,15.7293776764486,15.0737560136373,15.0518407348066,14.8453333163917,14.0037943063894,15.2644121011595,18.2117006884089,17.2217468141394,18.5956788727445,18.1117047475127,18.1406509054638,17.5741647729135,16.9738322401834,16.7112630027742,16.1953846960528,16.0713191758764,16.4238978704123,23.6249597464135,21.7418275497457,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Italy,ITA,41.0038041968277,39.4798153124305,40.0066925494319,39.4722078854655,39.6241983541613,38.8365090589602,39.1414155784883,39.7601113115665,39.2095859911305,40.6013460101408,44.030204610425,42.7521136309445,41.8898905465564,43.6129655352602,43.7106452805216,43.645112195755,43.6172905509694,43.2719490445379,42.9082165951627,42.5466717910759,42.2841195704112,50.4314848967192,48.8882937025368,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,"Korea, Rep.",KOR,14.845937547024,15.3909205836893,16.3307638680758,15.4395316010512,17.3011263905227,17.1688367256719,17.8194675469514,18.5519015236155,18.0211172253515,18.317231472605,19.3022879479722,17.6271254923594,18.1357749652036,24.6334415518133,24.0326099261397,23.6188944543038,23.4894294290035,23.5045488696898,23.9628732652167,24.9180357987045,27.5124513514783,29.7259285261153,30.6169157302666,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Kuwait,KWT,..,..,43.5046728971963,41.4150129421915,37.7859706179208,35.2749090867572,28.5124527406202,34.5543697721373,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Malaysia,MYS,18.5840060645556,16.5121871150754,18.7453892602793,17.6745047793264,17.6261853193527,18.8869059673282,17.6866981371579,17.7190817478083,18.1188211358944,19.567987381224,21.6713098871415,18.2319253890148,19.7347795900774,20.9798770041143,20.6021204303102,19.6835443850248,18.2910432040136,16.7638213141114,15.8258190286835,15.9220579344968,17.3574598059896,18.4779755168191,17.2914399854786,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Netherlands,NLD,37.7734176641817,36.6735470910849,37.204621057896,37.3855851793023,38.3615764123165,37.5836504271793,36.8949486551591,37.8989848532023,37.2703780867936,37.6791955475759,41.6788564149017,41.8689679233151,41.430655991537,41.5700051763798,41.733450624789,41.2948954672702,40.1814181864558,39.055280184432,37.8079675294589,37.6583844431496,37.4331379795955,42.9447729526823,42.4528037219306,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,New Zealand,NZL,..,..,31.5512928087513,30.7257906066681,31.2173416284896,30.4364592162216,30.9856975395398,31.3853166205437,31.3103662554306,32.6367696905061,34.1350285887796,34.2327900778,40.0870367327778,35.0312383614803,33.0921118762162,32.3602835125891,31.5439139970236,30.7379631438672,29.9228541256033,29.698541297256,30.0516189669405,36.4247258194908,33.3995926850127,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Norway,NOR,35.0568472983419,31.9618827246391,32.6023738948164,37.5461993613124,37.287473947029,35.2550691423353,33.1442532111323,32.0859501517167,32.002513374014,30.6744313317201,35.4125814850277,34.7251099755849,34.1417879241789,33.7289756030843,34.1933156114143,35.6063174620846,38.1512199127016,39.7385780326601,38.6946477433892,37.129454079189,38.5620876873851,45.3909564287933,37.5408037762191,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Peru,PER,17.8181315090752,18.4212887077482,18.2439858212758,17.6134329055327,17.7708378805601,17.3833715752298,18.0201336794962,17.0776767262438,18.1434002111455,17.8236305892688,18.4835822470063,17.8223398948007,17.6278849212839,17.9177884982323,18.9583513319003,20.5114219115948,20.5675823700928,19.1880269352898,20.1502784685185,19.8892517491084,20.6619118591877,26.8348703200112,23.1134061352439,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Portugal,PRT,37.0903404383349,37.2528277484671,38.0893570774869,38.5425576504857,39.8208098594833,40.4098446020985,41.3999833140657,40.1145409977161,39.2631659788723,40.3029459380645,43.6779216989797,43.9559003304585,44.2709262542682,44.1980204481795,45.3738022572742,47.4354280025151,43.7563701164476,41.1299296131519,41.4169071353453,39.1041857604929,38.5176295589469,44.4473514583484,42.8162908557443,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Poland,POL,38.7042829822247,38.3163011050351,39.8463050254111,39.7092391906566,40.6280100855572,37.9937219413755,37.0614317587554,36.7936781335121,35.14342640218,35.9419277503926,36.8163116561287,36.9158402864537,35.0611885242472,35.2619983766747,36.0757389306103,35.2621513485033,34.337984877154,35.0313645819,34.4967757618794,33.3791675170444,34.1940893828775,40.940474112707,37.53778657199,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Saudi Arabia,SAU,..,..,..,..,..,..,..,..,..,..,..,24.434627967945,23.0117316736684,25.641486420426,25.8887534947969,28.5643492509794,31.5059976327832,27.8822202243899,26.9356068442227,28.0609831527619,28.3126565846749,33.4352762030602,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Singapore,SGP,14.7723970530418,15.7167317505512,18.1694321928128,16.1456287066659,15.9371823893899,14.3921042209913,12.5938426968405,13.0568922267559,12.1489884766129,14.5049163763371,14.303988923297,12.4128043266242,12.7726522542327,12.3839623831082,12.3753378735642,13.1510655902688,15.9255259430938,14.4437230152418,14.3046671115011,14.6921597243708,14.1452546999092,25.8028118573581,16.7740600823787,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,South Africa,ZAF,25.3033512796678,24.4358091522258,24.3412920517984,23.6803783151852,24.7704671599849,25.6020497773113,25.6017227017192,25.8417852811827,26.0805418540207,27.1771183464084,29.1019033706759,29.5775128260769,31.0619734464171,30.3651797341743,31.259190573785,31.9053501556958,33.6797787454907,32.1896608002111,33.2518124768773,34.0881771126419,34.7245211657463,37.8859123311267,34.250037147981,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Spain,ESP,..,..,..,..,..,..,..,..,..,..,..,..,..,38.4999961206629,35.758717008417,34.789484489758,33.1950334479803,32.6811256079396,31.8392728724155,32.2576813397582,32.3262784089769,41.0920858791992,39.5232350216516,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Sweden,SWE,36.4229271528209,34.5346699604801,33.2391538867394,33.6279834478682,33.7047460913443,32.7152484953328,33.0994154041933,31.9787690427041,31.1815456416601,31.5468108607422,33.7671238821645,33.0984522248132,32.2785317758902,32.8706847772132,33.5963518701976,33.0399250638035,32.1565695803515,31.9699680477895,31.65589715582,31.7280429202292,31.2516845330311,34.7776478018028,32.9923618281814,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Switzerland,CHE,19.2106707982503,18.516531788552,17.5202183407864,19.4819504580923,18.3415985235915,18.1701679230064,17.8222313074719,16.8917221176105,16.3543043101587,15.8397851197895,16.918582516051,16.7197445429207,16.6376791837765,16.5219261840556,16.7887620098092,16.7192645031926,17.0674446630017,17.2408228496826,17.2162171396998,16.7182236540887,16.8530605013535,20.0964437557735,19.316888742853,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Thailand,THA,19.5492278842697,13.5039212437522,15.7434569460324,20.1914554917214,14.8543666875635,15.4915595237061,15.3149810274229,15.0648962132471,16.5511413907824,17.0589483038353,18.411805894126,17.4114153723881,19.41745835874,18.6216196174385,19.0937265311292,19.3047821192786,18.682549909541,18.9291963468067,18.3813208970104,18.3425141280084,17.921486968699,22.0864512877152,24.409255182981,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Turkiye,TUR,..,..,..,..,..,..,..,..,..,30.3401672410523,35.5678145437389,32.8762824550817,30.3387665314319,29.5802922093597,29.1213621409762,29.3775784216453,28.8819262840793,30.6454877440116,31.7322423517169,33.5649993564249,35.6217744826449,34.0705927314555,30.9717974815771,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,United Arab Emirates,ARE,6.20006062052198,..,..,..,..,..,..,..,..,..,..,..,4.1254998473781,4.1377317382164,3.90972548785967,3.79210885739276,4.14789859152812,4.31828112482361,4.01528734006126,3.91824991328935,4.25932372166568,5.25917164753361,4.33841480109233,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,United Kingdom,GBR,33.7170904563521,34.1554185060433,34.4873018353774,35.8182649819767,36.9706471907436,37.4259116531411,37.8601543393565,38.11643786787,38.4024500062104,41.2123754575206,43.7171125124204,44.040459419951,42.6475969693747,43.3368685433048,40.1624645962287,39.3822936858871,38.325026887066,37.0946470073685,37.044701986755,37.4283979401227,36.6119119993853,47.5572076902001,43.9616675902083,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,United States,USA,18.1044378542979,17.9265371411288,19.5097628135138,20.0840096450444,20.6606326076555,20.4485355966129,20.7451029772761,20.5951351231726,20.8646452748144,22.7876261253222,25.5765201833291,26.0546053822546,25.3457058278502,23.91190131866,22.938948454635,22.6950725585024,22.5019912823354,22.5650938133122,22.3111722132414,22.3205732607659,22.726135948873,32.1949146282003,31.3541237019856,24.7201655755281
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Euro area,EMU,38.7993576819437,37.9073600937742,37.8744299206645,38.130331264954,38.4967226546572,37.7906448300932,37.9125121269947,37.3387693539218,36.5901460096058,37.3694244414779,40.686274092957,41.1557313118606,39.4599636731577,39.6216667667445,39.5115375791514,39.0486377494302,38.3573588657851,37.9103022044235,37.5187223959925,37.1792630361787,37.0958505727458,43.0732610563581,42.1439078576095,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Russian Federation,RUS,20.2861006003545,21.1628915021522,22.7585313017298,22.5352476801625,23.046306391951,21.5738426684628,19.9480998631588,19.500541407903,23.0065326912153,21.5321667594705,32.1089747155738,27.3772390022191,23.3499683933859,24.1958551261758,24.606189979681,26.4617539784902,30.6476505158828,31.0284467524216,30.7103051722937,28.9441478427563,29.6140297769421,35.2998185923772,30.6536679108614,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Qatar,QAT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Philippines,PHL,..,15.7043454809422,16.3761597643013,16.2398182535247,16.3039879253457,15.2483585913628,16.5075781461687,14.5746291197224,13.8880937726132,13.581599410109,14.509485683653,13.7936889438216,13.5211906618935,13.5454813748711,13.20715199779,12.8216477698348,13.4767411156598,13.4351490147382,13.6131575683624,14.2125593180425,14.8359837064468,19.5603029244639,19.1392292224671,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Mexico,MEX,11.9628652649859,12.6800596655801,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.4117818186306,20.4206535576881,20.3582237390034,22.3059220957939,21.6101785464373,..
GDP (current US$),NY.GDP.MKTP.CD,Argentina,ARG,283523000000,284203750000,268696750000,97724004251.8602,127586973492.177,164657930452.787,198737095012.282,232557260817.308,287530508430.568,361558037110.419,332976484577.619,423627422092.49,530158176673.789,545982375701.128,552025140252.246,526319673731.638,594749285413.212,557532317363.451,643628396190.388,524819898586.906,447754686715.081,385540406815.599,487227125385.641,632770284408.51
GDP (current US$),NY.GDP.MKTP.CD,Australia,AUS,389389647825.542,415844972940.496,379357823192.53,395573025330.447,467497961560.862,614326362213.686,695305000206.729,747907432136.598,854427259166.209,1055686110665.53,928629769751.884,1148569537284.62,1398456161407.85,1546952690139.99,1576329690003.93,1467589901175.46,1350580336316.75,1206562910556.58,1326467487376.42,1428266513154.48,1392218527563.26,1326944627876.87,1552703151616.01,1675418665067.09
GDP (current US$),NY.GDP.MKTP.CD,Austria,AUT,217259147049.954,197289625479.906,197508773215.323,214394866675.24,262273631180.054,301457562038.541,316092273276.015,336280064332.411,389185571506.052,432051935642.945,401758735822.211,392275107258.677,431685217367.514,409401816050.531,430190979705.965,442584815286.027,381971148530.543,395837353031.51,417261151844.981,454991174096.094,444621176100.54,435225238000.43,480368403893.364,471400066091.247
GDP (current US$),NY.GDP.MKTP.CD,Belgium,BEL,258245733221.468,236792460312.471,236746141604.37,258383599375.177,318082528506.588,369214712443.206,385714762230.039,408259840868.823,470922156309.453,517328087920.078,483254171097.812,481420882905.012,523330354138.137,496152879924.727,521791015247.064,535390200131.009,462335574841.484,476062757356.94,502764720556.358,543299066998.892,535865692402.342,525213067068.319,594351961634.487,578604103123.349
GDP (current US$),NY.GDP.MKTP.CD,Brazil,BRA,599642075039.049,655448188246.11,559983704075.658,509795270707.268,558233724160.742,669289321953.683,891633826582.606,1107626711436.44,1397114247287.58,1695855391816.48,1666996294324.76,2208838108593.19,2616156606734.51,2465228293862.62,2472819362259,2456043766063.5,1802211999555.59,1795693265824.27,2063514688761.67,1916933708404.16,1873288159000.64,1476107292036.59,1649622972159.35,1920095560995.06
GDP (current US$),NY.GDP.MKTP.CD,Canada,CAN,678409995711.893,744773415931.587,738962729044.525,760649334098.005,895540646634.787,1026690238278.25,1173108598778.68,1319264809590.97,1468820407783.26,1552989690721.65,1374625142157.29,1617343367486.26,1793326630174.52,1828366481521.6,1846597421834.98,1805749878439.94,1556508816217.14,1527994741907.43,1649265644244.09,1725297938435.76,1743725183672.52,1647598402302.68,2001486745423.92,2139840023673.81
GDP (current US$),NY.GDP.MKTP.CD,Chile,CHL,75596598517.3586,78249883995.6255,71517267767.736,70295232513.0515,76507853875.6649,99079365628.3333,122314960843.922,153840051814.059,172565861848.899,179663390874.653,171412643623.963,217105434199.5,251224856981.294,267175870677.659,277239473853.807,259405194672.935,242496655711.515,249298706449.182,276364936832.331,295402646018.151,278493308134.096,254096103516.324,316713577508.673,301025249437.947
GDP (current US$),NY.GDP.MKTP.CD,China,CHN,1094010482677.39,1211331627479,1339400843164.88,1470557565965.51,1660280610709.71,1955346808095.44,2285961242869.55,2752118542130.4,3550327569655.47,4594336785737.67,5101691085625.95,6087191720866.69,7551545321799.88,8532185615746.62,9570470577244.86,10475624783235.6,11061573199439.7,11233314018690.1,12310491176727.3,13894907485398.9,14279968485748,14687743556969.6,17820459342451.2,17963170521079.8
GDP (current US$),NY.GDP.MKTP.CD,Colombia,COL,86278947620.5906,99875074935.083,98200641189.1568,97945812789.8533,94644969146.1352,117092416651.395,145600527535.771,161792959247.85,206229536757.674,242504150472.931,232468666665.153,286498534094.963,334966134865.305,370691143086.761,382093697077.685,381240864422.407,293492370228.847,282720100286.228,311866875135.576,334198218100.716,323031701210.767,270150956772.567,318511813576.972,343939445259.487
GDP (current US$),NY.GDP.MKTP.CD,Czechia,CZE,65173036730.6204,61823494487.0363,67808695573.681,82196206089.7585,100090467581.268,119814667457.855,137143375920.47,156264210926.177,190184113270.15,236816948159.718,207434296805.33,209069940963.177,229562733398.948,208857719320.649,211685616592.931,209358834156.329,188033050459.881,196272068576.338,218628940951.675,249000540729.179,252548179964.897,245974558654.043,281791218507.1,290923534700.518
GDP (current US$),NY.GDP.MKTP.CD,Denmark,DNK,177964167947.204,164157842126.821,164791096044.098,178634843165.633,218096916361.973,251374821136.171,264466895451.157,282885978374.285,319423375611.047,353358901702.046,321243301145.337,321995279401.502,344003137611.271,327148943812.137,343584391647.927,352993631617.708,302673070846.857,313115929314.339,332121063806.391,356841216410.068,346498737961.635,355222449505.211,398303272764.46,395403906582.001
GDP (current US$),NY.GDP.MKTP.CD,"Egypt, Arab Rep.",EGY,90710704806.8416,99838543960.0763,96684636118.5984,85146067415.7303,80288461538.4615,78782467532.4675,89600665557.4043,107426086956.522,130437828371.278,162818181818.182,189147005444.646,218983666061.706,235989672977.625,279116666666.667,288434108527.132,305595408895.265,329366576819.407,332441717791.411,248362771739.13,262588632526.73,318678815489.749,383817841547.099,424671765455.704,476747720364.742
GDP (current US$),NY.GDP.MKTP.CD,Finland,FIN,135264083658.688,126019543413.334,129533107311.811,140404460203.138,171652458349.411,197479443979.151,204885494686.381,217089269791.764,256378067752.158,285716311136.719,253497520828.515,249424310816.673,275604356167.318,258290060227.734,271362405890.591,274862826772.152,234534382384.766,240771351298.84,255647979916.473,275708001767.838,268514916972.544,271886077382.097,296387625263.561,280825957768.484
GDP (current US$),NY.GDP.MKTP.CD,France,FRA,1493151737698.46,1365639660792.16,1377657339291.34,1501409382971.38,1844544792036.86,2119633181634.37,2196945232435.8,2320536221304.7,2660591246211.77,2930303780828.12,2700887366932.03,2645187882116.73,2865157541994.19,2683671716967.19,2811876903329.05,2855964488590.14,2439188643162.5,2472964344587.23,2595151045197.67,2790956878746.61,2728870246705.83,2639008701648.21,2957879759263.52,2782905325624.52
GDP (current US$),NY.GDP.MKTP.CD,Germany,DEU,2194945278872.59,1947981991011.77,1945790973803.15,2078484517474.51,2501640388482.35,2814353869359.08,2846864211175.1,2994703642023.53,3425578382921.58,3745264093617.19,3411261212652.34,3399667820000.09,3749314991050.62,3527143188785.16,3733804649549.06,3889093051023.45,3357585719351.56,3469853463945.63,3690849152517.69,3974443355019.53,3888226035921.49,3889668895299.56,4259934911821.64,4072191736089.51
GDP (current US$),NY.GDP.MKTP.CD,Greece,GRC,142588875293.749,130457756628.436,136309295225.34,154564203586.954,202370140236.265,240963562236.127,247875422204.414,273546728473.073,318902829550.733,355908689477.445,331308500253.274,297124961971.508,282995942006.559,242029307133.408,238907690051.132,235458133124.604,195683527003.375,193148146586.938,199844406013.533,212049447242.107,205257014892.498,188925995936.803,214873879833.648,219065872466.25
GDP (current US$),NY.GDP.MKTP.CD,Hungary,HUN,49073373275.9379,47218411470.2538,53749989092.0197,67608919144.3684,85285075491.886,104120803140.221,113211158292.936,115715618613.052,140186691233.532,158325583917.574,131069277212.635,132175349953.713,141942264554.475,128814279315.132,135684315697.713,141033843265.669,125174166987.372,128609822750.039,143112196040.326,160565642983.587,164020460331.659,157227094449.074,182275444031.79,178788572067.589
GDP (current US$),NY.GDP.MKTP.CD,India,IND,458820417337.807,468394937262.37,485441014538.638,514937948870.08,607699285433.872,709148514804.659,820381595512.902,940259888792.141,1216736448906.29,1198895147694.77,1341888016988.57,1675615502766.2,1823051829894.55,1827637579584.79,1856721494834.64,2039126469963.35,2103588347241.77,2294796889945.04,2651474263257.15,2702929639861.5,2835606242052.48,2671595389575.7,3150306834279.65,3385089881935.39
GDP (current US$),NY.GDP.MKTP.CD,"Hong Kong SAR, China",HKG,165768095391.557,171668898538.944,169404327616.605,166348873240.942,161385558801.811,169099768875.193,181569303960.226,193535434591.37,211596953544.762,219278739753.002,214047795659.045,228638678536.952,248513617677.287,262628877166.217,275696879834.966,291459983449.58,309385622601.348,320860317562.562,341273289534.466,361731070995.726,363074560517.276,344943149590.058,368911387845.418,359838598806.091
GDP (current US$),NY.GDP.MKTP.CD,Indonesia,IDN,140001351215.462,165021012077.81,160446947784.909,195660611165.183,234772463823.808,256836875295.452,285868619205.904,364570515631.625,432216737774.861,510228634992.258,539580085612.401,755094157594.248,892969104529.233,917869913365.243,912524136718.018,890814755511.291,860854232717.853,931877364033.902,1015618744168.15,1042271532953.36,1119099871386.16,1059054842711.72,1186505455720.81,1319100220389.02
GDP (current US$),NY.GDP.MKTP.CD,Ireland,IRL,98893958262.6438,100207610429.909,109346669229.695,128596035288.401,164670771259.602,194372115041.065,211876989655.907,232180617162.279,270079279419.5,275447471451.063,236443115853.695,221913560882.372,239003132208.134,225628699652.993,238340859896.939,259170903647.532,291775166506.891,299091127524.513,336377500160.549,385736680797.111,399321701632.424,425852281928.114,504182603275.542,529244870222.765
GDP (current US$),NY.GDP.MKTP.CD,Israel,ISR,120922450570.289,136034659581.426,134637422752.725,125059962957.686,131298954868.837,139973668874.271,147083996033.603,158670160184.179,184052885585.912,220529762562.362,211968128528.444,238364092298.023,266791854430.897,262282344091.849,297732778479.129,314330061977.263,303414276832.04,322102790386.835,358245427458.541,376691526553.276,402470513619.148,413267669231.522,488526545878.891,522033446211.625
GDP (current US$),NY.GDP.MKTP.CD,Japan,JPN,4635982020564.97,4968359152795.66,4374709984220.01,4182845406488.62,4519563042183.73,4893116005656.56,4831466523975.98,4601662661030.07,4579749785984.82,5106679413137.57,5289493734900.39,5759071769013.11,6233147172341.35,6272362996105.03,5212328181166.18,4896994405353.29,4444930651964.18,5003677627544.24,4930837369151.42,5040880939324.86,5117993853016.51,5048789595589.43,5005536736792.29,4231141201863.17
GDP (current US$),NY.GDP.MKTP.CD,Italy,ITA,1252446659833.79,1146676894209.73,1168023426056.38,1276769338449.3,1577621707050.51,1806542968545.56,1858217147203.73,1949551719389.64,2213102482751.46,2408655348718.59,2199928804118.63,2136099955236.72,2294994296589.51,2086957656821.6,2141924094298.57,2162009615996.51,1836637711060.55,1877071687633.83,1961796197354.37,2091932426266.94,2011302198827.41,1897210466667.52,2114355756913.92,2010431598465.38
GDP (current US$),NY.GDP.MKTP.CD,"Korea, Rep.",KOR,497512659612.052,576178114168.494,547658231279.87,627246081417.004,702717332012.991,793175007858.066,934901101762.491,1053216892422.02,1172614134912.05,1047339041903.85,943941876218.743,1144066965324.49,1253223044718.99,1278427634342.59,1370795199976.18,1484318219633.63,1465773245547.15,1500111596236.37,1623901496835.79,1724845615629.26,1651422932447.77,1644312785467.12,1810955871380.98,1665245538594.96
GDP (current US$),NY.GDP.MKTP.CD,Kuwait,KWT,30122398833.1705,37718794714.1811,34889597791.4123,38135756834.1741,47874659167.9939,59439090600.6108,80798630136.9863,101557251976.794,114634060167.406,147379536212.138,105968538479.915,115416745328.985,154079870424.898,174048271288.151,174167626656.763,162650191195.358,114585567439.674,109406169162.833,120687635952.46,138202309918.726,136191752590.897,105948765156.029,136797422273.868,184558274288.737
GDP (current US$),NY.GDP.MKTP.CD,Malaysia,MYS,79148421052.6316,93789736842.1053,92783947368.4211,100845526315.789,110202368421.053,124749473684.211,143534418452.154,162692260155.07,193549547954.753,230811591306.52,202257458160.849,255017645207.18,297951667650.449,314443061220.138,323276281683.441,338066121289.413,301354783698.72,301255332137.075,319109103242.055,358788833524.945,365177744321.011,337339463179.961,372981073017.749,406305924656.071
