,United States,Japan,United Kingdom,Canada,France,Switzerland,Germany,Australia,Netherlands,Denmark,Sweden,Spain,Hong Kong,Italy,Finland,Belgium,Norway,Israel,Ireland,New Zealand,Austria,Portugal,China,India,Korea,Brazil,Saudi Arabia,South Africa,Mexico,Thailand,Indonesia,Malaysia,Turkiye,Philippines,Poland,Chile,Greece,Peru,Hungary,Czechia,Colombia,Argentina,Russia
2013-09-19,0.125,0.05,0.5,1.0,0.5,0.125,0.5,2.5,0.5,-0.1,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.25,0.5,2.5,0.5,0.5,6.0,7.25,2.5,9.0,2.0,5.0,3.75,2.5,7.25,3.0,4.5,3.5,2.5,5.0,0.5,4.25,3.8,0.05,3.25,9.5,5.5
2013-09-20,0.125,0.05,0.5,1.0,0.5,0.125,0.5,2.5,0.5,-0.1,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.25,0.5,2.5,0.5,0.5,6.0,7.5,2.5,9.0,2.0,5.0,3.75,2.5,7.25,3.0,4.5,3.5,2.5,5.0,0.5,4.25,3.8,0.05,3.25,9.5,5.5
2013-09-23,0.125,0.05,0.5,1.0,0.5,0.125,0.5,2.5,0.5,-0.1,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.25,0.5,2.5,0.5,0.5,6.0,7.5,2.5,9.0,2.0,5.0,3.75,2.5,7.25,3.0,4.5,3.5,2.5,5.0,0.5,4.25,3.8,0.05,3.25,9.5,5.5
2013-09-24,0.125,0.05,0.5,1.0,0.5,0.125,0.5,2.5,0.5,-0.1,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.25,0.5,2.5,0.5,0.5,6.0,7.5,2.5,9.0,2.0,5.0,3.75,2.5,7.25,3.0,4.5,3.5,2.5,5.0,0.5,4.25,3.8,0.05,3.25,9.5,5.5
2013-09-25,0.125,0.05,0.5,1.0,0.5,0.125,0.5,2.5,0.5,-0.1,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.25,0.5,2.5,0.5,0.5,6.0,7.5,2.5,9.0,2.0,5.0,3.75,2.5,7.25,3.0,4.5,3.5,2.5,5.0,0.5,4.25,3.6,0.05,3.25,9.5,5.5
2013-09-26,0.125,0.05,0.5,1.0,0.5,0.125,0.5,2.5,0.5,-0.1,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.25,0.5,2.5,0.5,0.5,6.0,7.5,2.5,9.0,2.0,5.0,3.75,2.5,7.25,3.0,4.5,3.5,2.5,5.0,0.5,4.25,3.6,0.05,3.25,9.5,5.5
2013-09-27,0.125,0.05,0.5,1.0,0.5,0.125,0.5,2.5,0.5,-0.1,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.0,0.5,2.5,0.5,0.5,6.0,7.5,2.5,9.0,2.0,5.0,3.75,2.5,7.25,3.0,4.5,3.5,2.5,5.0,0.5,4.25,3.6,0.05,3.25,9.5,5.5
2013-09-30,0.125,0.05,0.5,1.0,0.5,0.125,0.5,2.5,0.5,-0.1,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.0,0.5,2.5,0.5,0.5,6.0,7.5,2.5,9.0,2.0,5.0,3.75,2.5,7.25,3.0,4.5,3.5,2.5,5.0,0.5,4.25,3.6,0.05,3.25,9.5,5.5
2013-10-01,0.125,0.05,0.5,1.0,0.5,0.125,0.5,2.5,0.5,-0.1,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.0,0.5,2.5,0.5,0.5,6.0,7.5,2.5,9.0,2.0,5.0,3.75,2.5,7.25,3.0,4.5,3.5,2.5,5.0,0.5,4.25,3.6,0.05,3.25,9.5,5.5
2013-10-02,0.125,0.05,0.5,1.0,0.5,0.125,0.5,2.5,0.5,-0.1,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.0,0.5,2.5,0.5,0.5,6.0,7.5,2.5,9.0,2.0,5.0,3.75,2.5,7.25,3.0,4.5,3.5,2.5,5.0,0.5,4.25,3.6,0.05,3.25,9.5,5.5
2013-10-03,0.125,0.05,0.5,1.0,0.5,0.125,0.5,2.5,0.5,-0.1,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.0,0.5,2.5,0.5,0.5,6.0,7.5,2.5,9.0,2.0,5.0,3.75,2.5,7.25,3.0,4.5,3.5,2.5,5.0,0.5,4.25,3.6,0.05,3.25,9.5,5.5
2013-10-04,0.125,0.05,0.5,1.0,0.5,0.125,0.5,2.5,0.5,-0.1,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.0,0.5,2.5,0.5,0.5,6.0,7.5,2.5,9.0,2.0,5.0,3.75,2.5,7.25,3.0,4.5,3.5,2.5,5.0,0.5,4.25,3.6,0.05,3.25,9.5,5.5
2013-10-07,0.125,0.05,0.5,1.0,0.5,0.125,0.5,2.5,0.5,-0.1,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.0,0.5,2.5,0.5,0.5,6.0,7.5,2.5,9.0,2.0,5.0,3.75,2.5,7.25,3.0,4.5,3.5,2.5,5.0,0.5,4.25,3.6,0.05,3.25,9.5,5.5
2013-10-08,0.125,0.05,0.5,1.0,0.5,0.125,0.5,2.5,0.5,-0.1,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.0,0.5,2.5,0.5,0.5,6.0,7.5,2.5,9.0,2.0,5.0,3.75,2.5,7.25,3.0,4.5,3.5,2.5,5.0,0.5,4.25,3.6,0.05,3.25,9.5,5.5
2013-10-09,0.125,0.05,0.5,1.0,0.5,0.125,0.5,2.5,0.5,-0.1,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.0,0.5,2.5,0.5,0.5,6.0,7.5,2.5,9.0,2.0,5.0,3.75,2.5,7.25,3.0,4.5,3.5,2.5,5.0,0.5,4.25,3.6,0.05,3.25,9.5,5.5
2013-10-10,0.125,0.05,0.5,1.0,0.5,0.125,0.5,2.5,0.5,-0.1,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.0,0.5,2.5,0.5,0.5,6.0,7.5,2.5,9.5,2.0,5.0,3.75,2.5,7.25,3.0,4.5,3.5,2.5,5.0,0.5,4.25,3.6,0.05,3.25,9.5,5.5
2013-10-11,0.125,0.05,0.5,1.0,0.5,0.125,0.5,2.5,0.5,-0.1,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.0,0.5,2.5,0.5,0.5,6.0,7.5,2.5,9.5,2.0,5.0,3.75,2.5,7.25,3.0,4.5,3.5,2.5,5.0,0.5,4.25,3.6,0.05,3.25,9.5,5.5
2013-10-14,0.125,0.05,0.5,1.0,0.5,0.125,0.5,2.5,0.5,-0.1,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.0,0.5,2.5,0.5,0.5,6.0,7.5,2.5,9.5,2.0,5.0,3.75,2.5,7.25,3.0,4.5,3.5,2.5,5.0,0.5,4.25,3.6,0.05,3.25,9.5,5.5
2013-10-15,0.125,0.05,0.5,1.0,0.5,0.125,0.5,2.5,0.5,-0.1,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.0,0.5,2.5,0.5,0.5,6.0,7.5,2.5,9.5,2.0,5.0,3.75,2.5,7.25,3.0,4.5,3.5,2.5,5.0,0.5,4.25,3.6,0.05,3.25,9.5,5.5
2013-10-16,0.125,0.05,0.5,1.0,0.5,0.125,0.5,2.5,0.5,-0.1,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.0,0.5,2.5,0.5,0.5,6.0,7.5,2.5,9.5,2.0,5.0,3.75,2.5,7.25,3.0,4.5,3.5,2.5,5.0,0.5,4.25,3.6,0.05,3.25,9.5,5.5
2013-10-17,0.125,0.05,0.5,1.0,0.5,0.125,0.5,2.5,0.5,-0.1,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.0,0.5,2.5,0.5,0.5,6.0,7.5,2.5,9.5,2.0,5.0,3.75,2.5,7.25,3.0,4.5,3.5,2.5,5.0,0.5,4.25,3.6,0.05,3.25,9.5,5.5
2013-10-18,0.125,0.05,0.5,1.0,0.5,0.125,0.5,2.5,0.5,-0.1,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.0,0.5,2.5,0.5,0.5,6.0,7.5,2.5,9.5,2.0,5.0,3.75,2.5,7.25,3.0,4.5,3.5,2.5,4.75,0.5,4.25,3.6,0.05,3.25,9.5,5.5
2013-10-21,0.125,0.05,0.5,1.0,0.5,0.125,0.5,2.5,0.5,-0.1,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.0,0.5,2.5,0.5,0.5,6.0,7.5,2.5,9.5,2.0,5.0,3.75,2.5,7.25,3.0,4.5,3.5,2.5,4.75,0.5,4.25,3.6,0.05,3.25,9.5,5.5
2013-10-22,0.125,0.05,0.5,1.0,0.5,0.125,0.5,2.5,0.5,-0.1,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.0,0.5,2.5,0.5,0.5,6.0,7.5,2.5,9.5,2.0,5.0,3.75,2.5,7.25,3.0,4.5,3.5,2.5,4.75,0.5,4.25,3.6,0.05,3.25,9.5,5.5
2013-10-23,0.125,0.05,0.5,1.0,0.5,0.125,0.5,2.5,0.5,-0.1,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.0,0.5,2.5,0.5,0.5,6.0,7.5,2.5,9.5,2.0,5.0,3.75,2.5,7.25,3.0,4.5,3.5,2.5,4.75,0.5,4.25,3.6,0.05,3.25,9.5,5.5
2013-10-24,0.125,0.05,0.5,1.0,0.5,0.125,0.5,2.5,0.5,-0.1,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.0,0.5,2.5,0.5,0.5,6.0,7.5,2.5,9.5,2.0,5.0,3.75,2.5,7.25,3.0,4.5,3.5,2.5,4.75,0.5,4.25,3.6,0.05,3.25,9.5,5.5
2013-10-25,0.125,0.05,0.5,1.0,0.5,0.125,0.5,2.5,0.5,-0.1,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.0,0.5,2.5,0.5,0.5,6.0,7.5,2.5,9.5,2.0,5.0,3.5,2.5,7.25,3.0,4.5,3.5,2.5,4.75,0.5,4.25,3.6,0.05,3.25,9.5,5.5
2013-10-28,0.125,0.05,0.5,1.0,0.5,0.125,0.5,2.5,0.5,-0.1,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.0,0.5,2.5,0.5,0.5,6.0,7.5,2.5,9.5,2.0,5.0,3.5,2.5,7.25,3.0,4.5,3.5,2.5,4.75,0.5,4.25,3.6,0.05,3.25,9.5,5.5
2013-10-29,0.125,0.05,0.5,1.0,0.5,0.125,0.5,2.5,0.5,-0.1,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.0,0.5,2.5,0.5,0.5,6.0,7.75,2.5,9.5,2.0,5.0,3.5,2.5,7.25,3.0,4.5,3.5,2.5,4.75,0.5,4.25,3.6,0.05,3.25,9.5,5.5
2013-10-30,0.125,0.05,0.5,1.0,0.5,0.125,0.5,2.5,0.5,-0.1,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.0,0.5,2.5,0.5,0.5,6.0,7.75,2.5,9.5,2.0,5.0,3.5,2.5,7.25,3.0,4.5,3.5,2.5,4.75,0.5,4.25,3.4,0.05,3.25,9.5,5.5
2013-10-31,0.125,0.05,0.5,1.0,0.5,0.125,0.5,2.5,0.5,-0.1,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.0,0.5,2.5,0.5,0.5,6.0,7.75,2.5,9.5,2.0,5.0,3.5,2.5,7.25,3.0,4.5,3.5,2.5,4.75,0.5,4.25,3.4,0.05,3.25,9.5,5.5
2013-11-01,0.125,0.05,0.5,1.0,0.5,0.125,0.5,2.5,0.5,-0.1,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.0,0.5,2.5,0.5,0.5,6.0,7.75,2.5,9.5,2.0,5.0,3.5,2.5,7.25,3.0,4.5,3.5,2.5,4.75,0.5,4.25,3.4,0.05,3.25,9.5,5.5
2013-11-04,0.125,0.05,0.5,1.0,0.5,0.125,0.5,2.5,0.5,-0.1,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.0,0.5,2.5,0.5,0.5,6.0,7.75,2.5,9.5,2.0,5.0,3.5,2.5,7.25,3.0,4.5,3.5,2.5,4.75,0.5,4.25,3.4,0.05,3.25,9.5,5.5
2013-11-05,0.125,0.05,0.5,1.0,0.5,0.125,0.5,2.5,0.5,-0.1,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.0,0.5,2.5,0.5,0.5,6.0,7.75,2.5,9.5,2.0,5.0,3.5,2.5,7.25,3.0,4.5,3.5,2.5,4.75,0.5,4.25,3.4,0.05,3.25,9.5,5.5
2013-11-06,0.125,0.05,0.5,1.0,0.5,0.125,0.5,2.5,0.5,-0.1,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.0,0.5,2.5,0.5,0.5,6.0,7.75,2.5,9.5,2.0,5.0,3.5,2.5,7.25,3.0,4.5,3.5,2.5,4.75,0.5,4.25,3.4,0.05,3.25,9.5,5.5
2013-11-07,0.125,0.05,0.5,1.0,0.5,0.125,0.5,2.5,0.5,-0.1,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.0,0.5,2.5,0.5,0.5,6.0,7.75,2.5,9.5,2.0,5.0,3.5,2.5,7.25,3.0,4.5,3.5,2.5,4.75,0.5,4.25,3.4,0.05,3.25,9.5,5.5
2013-11-08,0.125,0.05,0.5,1.0,0.5,0.125,0.5,2.5,0.5,-0.1,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.0,0.5,2.5,0.5,0.5,6.0,7.75,2.5,9.5,2.0,5.0,3.5,2.5,7.25,3.0,4.5,3.5,2.5,4.75,0.5,4.0,3.4,0.05,3.25,9.5,5.5
2013-11-11,0.125,0.05,0.5,1.0,0.5,0.125,0.5,2.5,0.5,-0.1,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.0,0.5,2.5,0.5,0.5,6.0,7.75,2.5,9.5,2.0,5.0,3.5,2.5,7.25,3.0,4.5,3.5,2.5,4.75,0.5,4.0,3.4,0.05,3.25,9.5,5.5
2013-11-12,0.125,0.05,0.5,1.0,0.5,0.125,0.5,2.5,0.5,-0.1,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.0,0.5,2.5,0.5,0.5,6.0,7.75,2.5,9.5,2.0,5.0,3.5,2.5,7.5,3.0,4.5,3.5,2.5,4.75,0.5,4.0,3.4,0.05,3.25,9.5,5.5
2013-11-13,0.125,0.05,0.5,1.0,0.25,0.125,0.25,2.5,0.25,-0.1,1.0,0.25,0.5,0.25,0.25,0.25,1.5,1.0,0.25,2.5,0.25,0.25,6.0,7.75,2.5,9.5,2.0,5.0,3.5,2.5,7.5,3.0,4.5,3.5,2.5,4.75,0.25,4.0,3.4,0.05,3.25,9.5,5.5
2013-11-14,0.125,0.05,0.5,1.0,0.25,0.125,0.25,2.5,0.25,-0.1,1.0,0.25,0.5,0.25,0.25,0.25,1.5,1.0,0.25,2.5,0.25,0.25,6.0,7.75,2.5,9.5,2.0,5.0,3.5,2.5,7.5,3.0,4.5,3.5,2.5,4.75,0.25,4.0,3.4,0.05,3.25,9.5,5.5
2013-11-15,0.125,0.05,0.5,1.0,0.25,0.125,0.25,2.5,0.25,-0.1,1.0,0.25,0.5,0.25,0.25,0.25,1.5,1.0,0.25,2.5,0.25,0.25,6.0,7.75,2.5,9.5,2.0,5.0,3.5,2.5,7.5,3.0,4.5,3.5,2.5,4.75,0.25,4.0,3.4,0.05,3.25,9.5,5.5
2013-11-18,0.125,0.05,0.5,1.0,0.25,0.125,0.25,2.5,0.25,-0.1,1.0,0.25,0.5,0.25,0.25,0.25,1.5,1.0,0.25,2.5,0.25,0.25,6.0,7.75,2.5,9.5,2.0,5.0,3.5,2.5,7.5,3.0,4.5,3.5,2.5,4.75,0.25,4.0,3.4,0.05,3.25,9.5,5.5
2013-11-19,0.125,0.05,0.5,1.0,0.25,0.125,0.25,2.5,0.25,-0.1,1.0,0.25,0.5,0.25,0.25,0.25,1.5,1.0,0.25,2.5,0.25,0.25,6.0,7.75,2.5,9.5,2.0,5.0,3.5,2.5,7.5,3.0,4.5,3.5,2.5,4.75,0.25,4.0,3.4,0.05,3.25,9.5,5.5
2013-11-20,0.125,0.05,0.5,1.0,0.25,0.125,0.25,2.5,0.25,-0.1,1.0,0.25,0.5,0.25,0.25,0.25,1.5,1.0,0.25,2.5,0.25,0.25,6.0,7.75,2.5,9.5,2.0,5.0,3.5,2.5,7.5,3.0,4.5,3.5,2.5,4.5,0.25,4.0,3.4,0.05,3.25,9.5,5.5
2013-11-21,0.125,0.05,0.5,1.0,0.25,0.125,0.25,2.5,0.25,-0.1,1.0,0.25,0.5,0.25,0.25,0.25,1.5,1.0,0.25,2.5,0.25,0.25,6.0,7.75,2.5,9.5,2.0,5.0,3.5,2.5,7.5,3.0,4.5,3.5,2.5,4.5,0.25,4.0,3.4,0.05,3.25,9.5,5.5
2013-11-22,0.125,0.05,0.5,1.0,0.25,0.125,0.25,2.5,0.25,-0.1,1.0,0.25,0.5,0.25,0.25,0.25,1.5,1.0,0.25,2.5,0.25,0.25,6.0,7.75,2.5,9.5,2.0,5.0,3.5,2.5,7.5,3.0,4.5,3.5,2.5,4.5,0.25,4.0,3.4,0.05,3.25,9.5,5.5
2013-11-25,0.125,0.05,0.5,1.0,0.25,0.125,0.25,2.5,0.25,-0.1,1.0,0.25,0.5,0.25,0.25,0.25,1.5,1.0,0.25,2.5,0.25,0.25,6.0,7.75,2.5,9.5,2.0,5.0,3.5,2.5,7.5,3.0,4.5,3.5,2.5,4.5,0.25,4.0,3.4,0.05,3.25,9.5,5.5
2013-11-26,0.125,0.05,0.5,1.0,0.25,0.125,0.25,2.5,0.25,-0.1,1.0,0.25,0.5,0.25,0.25,0.25,1.5,1.0,0.25,2.5,0.25,0.25,6.0,7.75,2.5,9.5,2.0,5.0,3.5,2.5,7.5,3.0,4.5,3.5,2.5,4.5,0.25,4.0,3.4,0.05,3.25,9.5,5.5
2013-11-27,0.125,0.05,0.5,1.0,0.25,0.125,0.25,2.5,0.25,-0.1,1.0,0.25,0.5,0.25,0.25,0.25,1.5,1.0,0.25,2.5,0.25,0.25,6.0,7.75,2.5,9.5,2.0,5.0,3.5,2.25,7.5,3.0,4.5,3.5,2.5,4.5,0.25,4.0,3.2,0.05,3.25,9.5,5.5
2013-11-28,0.125,0.05,0.5,1.0,0.25,0.125,0.25,2.5,0.25,-0.1,1.0,0.25,0.5,0.25,0.25,0.25,1.5,1.0,0.25,2.5,0.25,0.25,6.0,7.75,2.5,10.0,2.0,5.0,3.5,2.25,7.5,3.0,4.5,3.5,2.5,4.5,0.25,4.0,3.2,0.05,3.25,9.5,5.5
2013-11-29,0.125,0.05,0.5,1.0,0.25,0.125,0.25,2.5,0.25,-0.1,1.0,0.25,0.5,0.25,0.25,0.25,1.5,1.0,0.25,2.5,0.25,0.25,6.0,7.75,2.5,10.0,2.0,5.0,3.5,2.25,7.5,3.0,4.5,3.5,2.5,4.5,0.25,4.0,3.2,0.05,3.25,9.5,5.5
2013-12-02,0.125,0.05,0.5,1.0,0.25,0.125,0.25,2.5,0.25,-0.1,1.0,0.25,0.5,0.25,0.25,0.25,1.5,1.0,0.25,2.5,0.25,0.25,6.0,7.75,2.5,10.0,2.0,5.0,3.5,2.25,7.5,3.0,4.5,3.5,2.5,4.5,0.25,4.0,3.2,0.05,3.25,9.5,5.5
2013-12-03,0.125,0.05,0.5,1.0,0.25,0.125,0.25,2.5,0.25,-0.1,1.0,0.25,0.5,0.25,0.25,0.25,1.5,1.0,0.25,2.5,0.25,0.25,6.0,7.75,2.5,10.0,2.0,5.0,3.5,2.25,7.5,3.0,4.5,3.5,2.5,4.5,0.25,4.0,3.2,0.05,3.25,9.5,5.5
2013-12-04,0.125,0.05,0.5,1.0,0.25,0.125,0.25,2.5,0.25,-0.1,1.0,0.25,0.5,0.25,0.25,0.25,1.5,1.0,0.25,2.5,0.25,0.25,6.0,7.75,2.5,10.0,2.0,5.0,3.5,2.25,7.5,3.0,4.5,3.5,2.5,4.5,0.25,4.0,3.2,0.05,3.25,9.5,5.5
2013-12-05,0.125,0.05,0.5,1.0,0.25,0.125,0.25,2.5,0.25,-0.1,1.0,0.25,0.5,0.25,0.25,0.25,1.5,1.0,0.25,2.5,0.25,0.25,6.0,7.75,2.5,10.0,2.0,5.0,3.5,2.25,7.5,3.0,4.5,3.5,2.5,4.5,0.25,4.0,3.2,0.05,3.25,9.5,5.5
2013-12-06,0.125,0.05,0.5,1.0,0.25,0.125,0.25,2.5,0.25,-0.1,1.0,0.25,0.5,0.25,0.25,0.25,1.5,1.0,0.25,2.5,0.25,0.25,6.0,7.75,2.5,10.0,2.0,5.0,3.5,2.25,7.5,3.0,4.5,3.5,2.5,4.5,0.25,4.0,3.2,0.05,3.25,9.5,5.5
2013-12-09,0.125,0.05,0.5,1.0,0.25,0.125,0.25,2.5,0.25,-0.1,1.0,0.25,0.5,0.25,0.25,0.25,1.5,1.0,0.25,2.5,0.25,0.25,6.0,7.75,2.5,10.0,2.0,5.0,3.5,2.25,7.5,3.0,4.5,3.5,2.5,4.5,0.25,4.0,3.2,0.05,3.25,9.5,5.5
2013-12-10,0.125,0.05,0.5,1.0,0.25,0.125,0.25,2.5,0.25,-0.1,1.0,0.25,0.5,0.25,0.25,0.25,1.5,1.0,0.25,2.5,0.25,0.25,6.0,7.75,2.5,10.0,2.0,5.0,3.5,2.25,7.5,3.0,4.5,3.5,2.5,4.5,0.25,4.0,3.2,0.05,3.25,9.5,5.5
2013-12-11,0.125,0.05,0.5,1.0,0.25,0.125,0.25,2.5,0.25,-0.1,1.0,0.25,0.5,0.25,0.25,0.25,1.5,1.0,0.25,2.5,0.25,0.25,6.0,7.75,2.5,10.0,2.0,5.0,3.5,2.25,7.5,3.0,4.5,3.5,2.5,4.5,0.25,4.0,3.2,0.05,3.25,9.5,5.5
2013-12-12,0.125,0.05,0.5,1.0,0.25,0.125,0.25,2.5,0.25,-0.1,1.0,0.25,0.5,0.25,0.25,0.25,1.5,1.0,0.25,2.5,0.25,0.25,6.0,7.75,2.5,10.0,2.0,5.0,3.5,2.25,7.5,3.0,4.5,3.5,2.5,4.5,0.25,4.0,3.2,0.05,3.25,9.5,5.5
2013-12-13,0.125,0.05,0.5,1.0,0.25,0.125,0.25,2.5,0.25,-0.1,1.0,0.25,0.5,0.25,0.25,0.25,1.5,1.0,0.25,2.5,0.25,0.25,6.0,7.75,2.5,10.0,2.0,5.0,3.5,2.25,7.5,3.0,4.5,3.5,2.5,4.5,0.25,4.0,3.2,0.05,3.25,9.5,5.5
2013-12-16,0.125,0.05,0.5,1.0,0.25,0.125,0.25,2.5,0.25,-0.1,1.0,0.25,0.5,0.25,0.25,0.25,1.5,1.0,0.25,2.5,0.25,0.25,6.0,7.75,2.5,10.0,2.0,5.0,3.5,2.25,7.5,3.0,4.5,3.5,2.5,4.5,0.25,4.0,3.2,0.05,3.25,9.5,5.5
2013-12-17,0.125,0.05,0.5,1.0,0.25,0.125,0.25,2.5,0.25,-0.1,1.0,0.25,0.5,0.25,0.25,0.25,1.5,1.0,0.25,2.5,0.25,0.25,6.0,7.75,2.5,10.0,2.0,5.0,3.5,2.25,7.5,3.0,4.5,3.5,2.5,4.5,0.25,4.0,3.2,0.05,3.25,9.5,5.5
2013-12-18,0.125,0.05,0.5,1.0,0.25,0.125,0.25,2.5,0.25,-0.1,0.75,0.25,0.5,0.25,0.25,0.25,1.5,1.0,0.25,2.5,0.25,0.25,6.0,7.75,2.5,10.0,2.0,5.0,3.5,2.25,7.5,3.0,4.5,3.5,2.5,4.5,0.25,4.0,3.0,0.05,3.25,9.5,5.5
2013-12-19,0.125,0.05,0.5,1.0,0.25,0.125,0.25,2.5,0.25,-0.1,0.75,0.25,0.5,0.25,0.25,0.25,1.5,1.0,0.25,2.5,0.25,0.25,6.0,7.75,2.5,10.0,2.0,5.0,3.5,2.25,7.5,3.0,4.5,3.5,2.5,4.5,0.25,4.0,3.0,0.05,3.25,9.5,5.5
2013-12-20,0.125,0.05,0.5,1.0,0.25,0.125,0.25,2.5,0.25,-0.1,0.75,0.25,0.5,0.25,0.25,0.25,1.5,1.0,0.25,2.5,0.25,0.25,6.0,7.75,2.5,10.0,2.0,5.0,3.5,2.25,7.5,3.0,4.5,3.5,2.5,4.5,0.25,4.0,3.0,0.05,3.25,9.5,5.5
2013-12-23,0.125,0.05,0.5,1.0,0.25,0.125,0.25,2.5,0.25,-0.1,0.75,0.25,0.5,0.25,0.25,0.25,1.5,1.0,0.25,2.5,0.25,0.25,6.0,7.75,2.5,10.0,2.0,5.0,3.5,2.25,7.5,3.0,4.5,3.5,2.5,4.5,0.25,4.0,3.0,0.05,3.25,9.5,5.5
2013-12-24,0.125,0.05,0.5,1.0,0.25,0.125,0.25,2.5,0.25,-0.1,0.75,0.25,0.5,0.25,0.25,0.25,1.5,1.0,0.25,2.5,0.25,0.25,6.0,7.75,2.5,10.0,2.0,5.0,3.5,2.25,7.5,3.0,4.5,3.5,2.5,4.5,0.25,4.0,3.0,0.05,3.25,9.5,5.5
2013-12-25,0.125,0.05,0.5,1.0,0.25,0.125,0.25,2.5,0.25,-0.1,0.75,0.25,0.5,0.25,0.25,0.25,1.5,1.0,0.25,2.5,0.25,0.25,6.0,7.75,2.5,10.0,2.0,5.0,3.5,2.25,7.5,3.0,4.5,3.5,2.5,4.5,0.25,4.0,3.0,0.05,3.25,9.5,5.5
2013-12-26,0.125,0.05,0.5,1.0,0.25,0.125,0.25,2.5,0.25,-0.1,0.75,0.25,0.5,0.25,0.25,0.25,1.5,1.0,0.25,2.5,0.25,0.25,6.0,7.75,2.5,10.0,2.0,5.0,3.5,2.25,7.5,3.0,4.5,3.5,2.5,4.5,0.25,4.0,3.0,0.05,3.25,9.5,5.5
2013-12-27,0.125,0.05,0.5,1.0,0.25,0.125,0.25,2.5,0.25,-0.1,0.75,0.25,0.5,0.25,0.25,0.25,1.5,1.0,0.25,2.5,0.25,0.25,6.0,7.75,2.5,10.0,2.0,5.0,3.5,2.25,7.5,3.0,4.5,3.5,2.5,4.5,0.25,4.0,3.0,0.05,3.25,9.5,5.5
2013-12-30,0.125,0.05,0.5,1.0,0.25,0.125,0.25,2.5,0.25,-0.1,0.75,0.25,0.5,0.25,0.25,0.25,1.5,1.0,0.25,2.5,0.25,0.25,6.0,7.75,2.5,10.0,2.0,5.0,3.5,2.25,7.5,3.0,4.5,3.5,2.5,4.5,0.25,4.0,3.0,0.05,3.25,9.5,5.5
2013-12-31,0.125,0.05,0.5,1.0,0.25,0.125,0.25,2.5,0.25,-0.1,0.75,0.25,0.5,0.25,0.25,0.25,1.5,1.0,0.25,2.5,0.25,0.25,6.0,7.75,2.5,10.0,2.0,5.0,3.5,2.25,7.5,3.0,4.5,3.5,2.5,4.5,0.25,4.0,3.0,0.05,3.25,9.5,5.5
2014-01-01,0.125,0.05,0.5,1.0,0.25,0.125,0.25,2.5,0.25,-0.1,0.75,0.25,0.5,0.25,0.25,0.25,1.5,1.0,0.25,2.5,0.25,0.25,6.0,7.75,2.5,10.0,2.0,5.0,3.5,2.25,7.5,3.0,4.5,3.5,2.5,4.5,0.25,4.0,3.0,0.05,3.25,9.5,5.5
2014-01-02,0.125,0.05,0.5,1.0,0.25,0.125,0.25,2.5,0.25,-0.1,0.75,0.25,0.5,0.25,0.25,0.25,1.5,1.0,0.25,2.5,0.25,0.25,6.0,7.75,2.5,10.0,2.0,5.0,3.5,2.25,7.5,3.0,4.5,3.5,2.5,4.5,0.25,4.0,3.0,0.05,3.25,9.5,5.5
