,United States,Japan,United Kingdom,Canada,France,Switzerland,Germany,Australia,Netherlands,Denmark,Sweden,Spain,Hong Kong,Italy,Singapore,Finland,Belgium,Norway,Israel,Ireland,New Zealand,Austria,Portugal,Eurozona,China,Taiwan,India,Korea,Brazil,Saudi Arabia,South Africa,Mexico,Thailand,Indonesia,Malaysia,Turkiye,Philippines,Poland,Chile,Greece,Hungary,Czechia,Colombia,Argentina,Russia
1999-04-14,1328.44,16764.68,6493.6,6948.9,4349.26,7378.2,5186.76,3003.0,543.6,,770.51,10080.39,11834.13,38398.0,1702.73,,3330.96,,366.08,5384.76,,1208.08,,,1181.52,7398.62,3464.52,687.41,11306.0,1483.74,5697.79,5297.35,370.68,435.56,578.11,4381.6,2167.85,1387.6,986.45,3732.64,,406.1,,444.5,82.06
1999-04-15,1322.85,16727.08,6466.1,6990.5,4310.64,7234.1,5189.72,3011.4,542.2,,754.89,9999.99,11962.23,38164.0,1706.13,,3320.93,,369.23,5339.68,,1207.58,,,1181.52,7498.14,3357.12,722.01,11246.0,1464.83,5834.01,5490.62,370.68,447.48,581.9,4350.9,2176.8,1391.0,990.05,3640.94,,400.7,,458.0,86.74
1999-04-16,1319.0,16851.58,6420.6,7013.2,4300.91,7164.8,5143.02,3021.9,548.44,,765.71,9777.29,12490.3,38254.0,1769.92,,3284.59,,369.23,5308.86,,1208.21,,,1166.24,7466.79,3572.91,725.14,11429.0,1464.83,5994.6,5556.44,402.54,479.53,599.41,4582.2,2233.07,1426.9,998.94,3559.32,,396.6,,493.9,88.79
1999-04-19,1289.48,16674.21,6515.3,6907.7,4379.34,7248.8,5252.4,3040.6,559.39,,778.57,9851.69,12766.44,38471.0,1842.31,,3301.57,,381.62,5318.97,,1243.41,,,1159.47,7623.15,3451.43,766.59,11197.0,1495.94,6044.31,5464.17,412.19,508.15,615.42,4562.6,2355.37,1510.9,1016.83,3386.09,,400.9,,509.4,92.5
1999-04-20,1306.17,16697.11,6319.8,6925.3,4253.27,7129.4,5101.41,3013.8,549.62,,763.3,9661.99,12409.78,38162.0,1809.48,,3223.27,,381.62,5250.0,,1243.26,,,1171.6,7627.71,3443.99,770.43,10989.0,1494.97,5982.65,5337.64,406.11,485.97,621.53,5018.7,2358.04,1463.7,1038.89,3373.62,,399.1,,503.7,88.37
1999-04-21,1336.12,16495.02,6311.0,7019.8,4291.6,7124.7,5175.57,2993.9,555.21,,774.1,9771.09,12543.76,38406.0,1842.33,,3255.71,,381.62,5282.36,,1250.04,,,1144.06,7474.13,3464.54,743.26,10989.0,1476.35,5822.53,5284.47,397.93,480.62,616.7,4981.1,2312.38,1485.5,1002.99,3350.56,,401.1,,511.4,86.92
1999-04-22,1358.82,16665.88,6413.6,7017.0,4291.85,7179.8,5226.64,3042.2,561.56,,780.3,9794.79,12933.54,38306.0,1862.39,,3254.23,,383.63,5404.54,,1245.39,,,1137.16,7494.57,3408.74,740.4,11084.0,1471.76,5774.26,5475.67,402.33,479.24,636.43,5154.2,2337.81,1508.0,979.59,3281.96,,403.0,,516.2,89.53
1999-04-23,1356.85,16923.25,6428.0,7028.5,4262.43,7145.8,5187.89,3045.7,561.23,,777.73,9901.59,12905.3,38310.0,1865.28,,3233.35,,383.63,5327.91,,1256.95,,,1140.0,7612.77,3406.59,750.99,11032.0,1471.76,5840.22,5481.78,401.07,473.59,646.92,5154.2,2383.86,1497.2,955.5,3312.88,,405.2,,508.4,92.18
1999-04-26,1360.04,16918.51,6503.6,7052.1,4284.4,7254.7,5269.12,3052.9,565.78,,783.73,9907.19,13127.02,37949.0,1869.62,,3244.67,,382.87,5298.45,,1266.12,,,1112.79,7629.06,3245.27,776.3,10798.0,1479.02,5881.32,5405.15,415.68,470.41,673.9,5305.1,2394.85,1509.0,926.02,3252.72,,409.0,,505.8,92.41
1999-04-27,1362.8,16957.27,6593.6,7063.3,4390.92,7377.3,5364.81,3067.5,574.41,,788.96,10069.89,13364.79,38750.0,1876.39,,3257.86,,376.64,5315.51,,1272.63,,,1091.69,7550.1,3245.27,793.98,10885.0,1475.28,5881.32,5382.39,425.33,469.2,670.02,5295.6,2420.23,1500.1,914.99,3431.31,,411.6,,503.4,92.65
1999-04-28,1350.91,16942.24,6598.8,7101.1,4374.7,7360.9,5352.72,3044.7,575.03,,781.17,10010.39,13133.39,38450.0,1837.16,,3237.47,,369.58,5296.86,,1263.98,,,1091.09,7496.58,3272.71,790.03,11127.0,1472.66,6019.45,5458.16,425.33,481.34,661.63,5483.7,2459.36,1457.1,936.94,3549.7,,410.8,,506.5,89.38
1999-04-29,1342.83,16942.24,6497.6,7093.3,4371.53,7304.6,5323.06,3031.6,573.52,,777.53,10007.59,13179.7,38279.0,1818.49,,3233.43,,372.91,5255.26,,1282.79,,,1116.41,7289.59,3325.69,752.61,11085.0,1486.03,6064.38,5517.31,432.49,490.99,668.72,5440.3,2432.86,1460.1,927.82,3523.54,,410.1,,514.3,93.48
1999-04-30,1335.18,16701.53,6552.2,7014.7,4405.35,7335.5,5360.44,3027.8,573.52,,776.95,9975.39,13333.2,38679.0,1886.19,,3227.69,,372.91,5226.14,,1298.53,,,1120.93,7371.14,3325.69,752.59,11351.0,1486.03,6185.31,5414.45,459.35,495.22,674.96,5354.0,2433.07,1478.7,939.86,3617.42,,412.8,,563.7,96.6
1999-05-03,1354.63,16701.53,6552.2,7082.0,4442.84,7443.1,5383.22,3001.6,575.77,,792.89,10090.79,13337.07,38735.0,1898.24,,3257.66,,389.66,5226.14,,1304.17,,,1120.93,7383.23,3378.4,756.59,11437.0,1479.5,6110.27,5579.14,459.35,523.36,677.93,5393.8,2446.11,1478.7,932.1,3806.33,,417.4,,574.2,96.6
1999-05-04,1332.0,16701.53,6533.1,7054.8,4438.55,7355.9,5377.4,3016.8,578.67,,792.35,10019.19,13559.69,38696.0,1931.9,,3251.54,,389.65,5216.22,,1326.28,,,1111.93,7588.01,3502.95,771.17,11268.0,1483.47,6119.35,5560.63,505.75,548.24,698.28,5451.8,2464.21,1500.5,935.14,3776.18,,421.6,,577.9,96.6
1999-05-05,1347.31,16701.53,6401.7,7023.6,4368.17,7283.8,5295.22,2974.8,570.08,,777.68,10012.09,13586.21,38447.0,1965.18,,3232.23,,389.45,5252.47,,1312.17,,,1116.93,7572.13,3557.07,771.17,11578.0,1480.17,5999.38,5560.63,505.75,563.84,710.59,5580.4,2447.04,1480.2,937.95,3799.36,,423.1,,597.6,105.99
1999-05-06,1332.05,17300.61,6406.6,6989.3,4333.24,7234.9,5275.57,2973.7,564.56,,767.04,10072.99,13570.24,38237.0,1974.64,,3204.23,,396.41,5206.96,,1302.59,,,1128.22,7560.02,3648.86,810.54,11889.0,1477.09,6052.43,5802.47,512.69,580.91,717.58,5590.7,2516.18,1483.7,937.16,3962.38,,429.4,,604.1,110.93
1999-05-07,1345.0,16946.52,6356.0,6958.9,4289.56,7215.4,5276.5,2923.8,565.94,,765.16,10154.99,12997.43,38049.0,1899.45,,3180.46,,396.41,5180.69,,1289.85,,,1120.74,7469.3,3707.75,810.62,12233.0,1477.09,6013.72,5964.37,488.35,575.12,691.68,5606.5,2526.11,1487.4,958.54,4037.02,,429.6,,590.0,109.88
1999-05-10,1340.3,16977.01,6348.8,6997.1,4347.15,7225.6,5261.01,2925.6,562.0,,767.86,10172.69,13163.2,38018.0,1862.38,,3204.91,,395.86,5156.09,,1275.82,,,1071.93,7484.34,3820.25,814.24,12412.0,1476.63,5992.69,6080.47,490.43,574.35,705.83,5668.6,2564.17,1467.4,980.37,4002.05,,437.2,,580.4,109.88
1999-05-11,1355.61,16743.18,6378.3,7010.6,4349.98,7202.2,5297.49,2917.7,559.77,,776.19,10167.09,12874.37,37637.0,1888.88,,3238.83,,397.05,5161.83,,1259.38,,,1095.4,7474.42,3900.49,781.41,12267.0,1476.06,5987.91,5981.09,495.23,573.23,723.39,5811.1,2536.93,1472.6,960.57,4104.69,,463.4,,562.4,104.02
1999-05-12,1364.0,16947.36,6343.1,7003.8,4354.79,7161.5,5249.24,2944.9,556.84,,778.32,10184.69,13012.97,37234.0,1889.02,,3213.39,,396.92,5236.69,,1235.43,,,1100.0,7448.38,3876.89,773.13,12148.0,1476.54,5892.79,5877.28,486.56,576.5,723.98,5457.7,2578.86,1461.4,958.21,4089.48,,448.0,,538.1,90.98
1999-05-13,1367.56,16851.25,6456.6,7057.2,4415.88,7161.5,5249.24,2958.9,556.84,,778.32,10274.99,13053.67,37549.0,1868.83,,3213.39,,400.93,5199.81,,1235.43,,,1088.86,7416.17,4014.68,742.37,12459.0,1465.07,5924.82,6022.86,476.89,576.5,733.53,5405.4,2521.36,1470.4,987.46,3996.68,,459.7,,546.6,92.92
1999-05-14,1337.8,16810.39,6300.4,6886.5,4323.83,7071.1,5183.49,2984.6,552.15,,774.5,10167.19,12855.52,36727.0,1883.28,,3159.83,,400.93,5111.63,,1244.71,,,1063.28,7592.5,4075.47,737.83,12335.0,1465.07,5875.11,5913.2,474.9,591.63,766.82,5656.2,2502.11,1445.3,965.52,4032.22,,461.0,,546.1,96.93
1999-05-17,1339.49,16421.02,6165.8,6873.6,4248.94,6910.9,5102.0,2920.4,543.84,,767.59,9966.09,12588.6,35929.0,1880.45,,3097.11,,400.93,5057.16,,1221.05,,,1065.56,7599.73,4039.39,717.83,12151.0,1469.01,5803.42,5851.5,467.62,590.8,762.86,5543.7,2452.96,1436.1,951.34,3936.59,,456.9,,539.9,106.21
1999-05-18,1333.32,16378.62,6206.4,6926.5,4312.74,7007.8,5160.47,2930.9,550.2,,777.89,9984.79,12627.1,36541.0,1917.82,,3091.8,,400.14,5074.08,,1223.09,,,1059.87,7585.48,4085.11,729.29,12268.0,1456.96,5860.77,5856.15,481.55,577.89,780.29,5703.2,2467.67,1477.8,949.88,4106.5,,463.1,,551.6,109.6
1999-05-19,1344.23,16128.18,6266.7,7014.4,4375.91,7034.9,5213.3,2914.3,558.0,,790.42,10174.39,12403.14,37432.0,1911.5,,3154.44,,398.59,5039.52,,1236.31,,,1109.09,7614.57,4123.58,734.98,12118.0,1448.95,5834.96,5731.2,483.5,593.6,775.73,5703.2,2390.21,1505.0,934.91,4109.1,,485.7,,527.9,111.19
1999-05-20,1338.83,16199.99,6368.2,6974.9,4421.91,7109.1,5243.21,2883.8,564.89,,795.0,10151.19,12375.42,37464.0,1926.89,,3186.59,,398.59,5103.89,,1241.29,,,1147.71,7608.85,4079.45,708.6,12088.0,1445.2,5873.68,5799.49,479.6,594.05,779.62,5653.4,2368.59,1506.3,930.97,4165.36,,492.1,,534.2,107.04
1999-05-21,1330.29,16292.98,6353.1,6966.0,4398.13,7055.2,5253.77,2881.1,567.17,,795.18,10213.69,12272.14,37737.0,1953.3,,3199.12,,398.59,5101.35,,1230.58,,,1168.72,7606.66,4015.75,710.49,11728.0,1445.2,5977.39,5639.5,479.33,591.66,769.79,5496.5,2376.52,1520.8,930.97,4206.76,,503.0,,511.2,109.97
1999-05-24,1306.65,16390.49,6322.1,6966.0,4398.13,7055.2,5253.77,2881.0,567.17,,795.18,10170.39,12436.86,37295.0,1932.8,,3199.12,,386.68,5133.56,,1230.58,,,1213.65,7588.2,4028.98,695.6,11155.0,1462.61,5904.27,5498.79,469.98,613.64,743.34,5272.2,2404.85,1516.0,906.67,4182.57,,517.4,,497.4,114.19
1999-05-25,1284.4,16214.23,6249.3,6799.5,4373.78,6887.6,5165.72,2840.5,560.94,,786.92,10140.99,12346.91,37234.0,1896.21,,3176.69,,379.12,4976.48,,1187.99,,,1202.89,7417.0,4060.08,698.69,10602.0,1459.18,5840.7,5441.06,451.05,619.88,758.1,5086.2,2369.76,1502.1,893.84,4111.9,,521.5,,497.4,110.18
1999-05-26,1304.76,16230.52,6236.8,6784.9,4376.68,6895.1,5183.08,2847.5,559.9,,782.45,10097.69,12409.16,37444.0,1893.73,,3150.22,,386.17,4949.72,,1190.02,,,1236.05,7426.6,3973.3,720.05,11245.0,1454.1,5785.25,5618.35,458.21,605.79,753.82,5077.8,2389.74,1507.7,919.16,4010.93,,508.2,,518.9,110.51
1999-05-27,1281.41,16177.19,6199.5,6727.8,4326.44,6750.6,5064.31,2832.2,553.13,,774.46,9990.89,12308.53,36883.0,1915.77,,3096.99,,393.9,4939.68,,1198.26,,,1283.02,7468.98,3862.45,726.66,10937.0,1448.57,5688.7,5498.85,464.28,603.12,760.34,5265.1,2402.26,1499.1,904.3,3961.79,,489.1,,506.6,112.92
1999-05-28,1301.84,15972.68,6226.2,6802.7,4315.04,6787.9,5070.98,2820.7,552.38,,772.15,10030.59,12059.25,36873.0,1903.68,,3107.61,,393.9,4902.88,,1172.65,,,1277.15,7387.34,3773.32,732.24,10930.0,1448.57,5692.53,5423.57,453.6,583.65,749.03,5247.4,2391.67,1483.5,903.06,3934.67,,494.3,,518.8,110.15
1999-05-31,1301.84,16111.65,6226.2,6841.8,4351.29,6911.6,5068.59,2831.9,554.06,,772.98,10072.29,12147.12,37088.0,1903.86,,3101.42,,390.91,4905.58,,1174.69,,,1279.33,7316.54,3966.07,736.02,11090.0,1430.07,5688.23,5477.65,453.6,585.24,743.04,5069.2,2419.21,1484.2,897.66,3934.67,,506.7,,524.1,107.87
1999-06-01,1294.26,16408.5,6250.0,6852.4,4313.69,6877.9,5010.71,2848.6,553.19,,772.74,10056.89,12363.56,36729.0,1908.88,,3107.16,,389.99,4876.9,,1198.16,,,1311.59,7397.59,3912.0,753.72,11051.0,1420.08,5866.98,5436.42,461.79,583.26,759.37,5126.6,2439.69,1496.7,906.67,4106.43,,507.8,,520.7,108.46
1999-06-02,1294.81,16417.99,6302.2,6850.8,4315.34,6970.8,5040.34,2851.6,556.56,,778.14,10068.79,12458.64,36580.0,1927.36,,3076.59,,382.58,4894.9,,1195.11,,,1287.93,7488.0,3935.82,775.0,10997.0,1410.1,5866.98,5400.2,474.86,574.32,749.46,4964.1,2415.15,1494.2,909.37,4071.31,,498.2,,522.1,105.27
1999-06-03,1299.54,16227.5,6348.6,6887.1,4354.52,7060.2,5040.34,2883.4,564.03,,788.37,10221.49,12471.61,37098.0,1942.1,,3086.02,,379.24,4939.61,,1195.11,,,1268.32,7572.88,3976.88,778.21,10997.0,1415.92,5995.56,5363.62,476.05,587.57,744.5,4986.2,2381.8,1494.2,909.37,4123.02,,500.3,,522.0,108.1
1999-06-04,1327.75,16300.75,6361.5,6940.1,4344.25,7156.4,5124.13,2873.0,566.53,,794.28,10244.69,12415.54,36973.0,1928.37,,3135.04,,379.24,4918.67,,1201.98,,,1285.58,7590.41,4042.52,797.5,11234.0,1415.92,5974.05,5371.26,476.47,612.38,739.8,5367.0,2353.99,1494.2,922.31,4063.15,,496.9,,526.8,111.75
1999-06-07,1334.52,16475.89,6412.0,7010.8,4404.24,7215.1,5212.86,2888.6,568.48,,806.08,10280.19,12837.39,37122.0,1955.41,,3167.97,,386.54,4918.67,,1215.14,,,1326.52,7802.66,4035.32,842.32,11047.0,1427.27,6091.15,5421.94,483.25,612.38,731.01,5298.6,2402.39,1494.8,931.76,4098.96,,491.5,,523.8,113.66
1999-06-08,1317.33,16562.92,6431.5,6937.7,4407.58,7194.8,5196.93,2908.9,566.7,,805.76,10221.79,12864.86,37251.0,1996.44,,3201.99,,391.22,5004.16,,1205.1,,,1333.64,7892.1,4066.82,853.6,11033.0,1433.22,6113.14,5428.88,493.67,686.95,755.09,5288.3,2414.45,1485.3,937.95,4053.95,,487.2,,530.5,116.01
1999-06-09,1318.64,16622.5,6453.0,6960.4,4422.39,7190.6,5250.63,2923.8,568.74,,817.11,10242.79,12874.42,37227.0,2006.54,,3204.87,,399.57,5007.67,,1209.46,,,1348.61,7957.68,4041.89,803.46,10890.0,1434.66,6146.11,5398.42,510.5,678.97,757.5,5289.1,2365.84,1503.5,939.19,4060.1,,487.9,,522.8,116.87
1999-06-10,1302.82,17102.62,6403.4,6921.4,4380.99,7026.4,5201.49,2919.0,564.28,,808.36,10096.19,12839.12,36871.0,2030.0,,3159.37,,401.22,4928.66,,1196.85,,,1364.34,7996.73,4056.47,856.06,11089.0,1435.46,6158.06,5366.59,511.44,664.57,767.69,5560.3,2372.29,1522.3,941.78,4043.8,,476.7,,520.7,119.3
1999-06-11,1293.64,17198.55,6484.8,6917.1,4385.83,7054.6,5296.01,2890.0,567.44,,821.17,10195.29,12992.76,36878.0,2067.17,,3196.71,,401.22,4983.18,,1196.72,,,1364.35,7979.37,3969.36,848.61,11105.0,1435.46,6232.15,5234.65,507.06,668.28,772.76,5531.8,2367.18,1589.6,948.75,4039.78,,483.5,,512.1,120.51
1999-06-14,1294.0,17188.82,6430.2,6895.6,4372.39,7030.8,5291.52,2890.0,565.63,,819.5,10099.99,13007.57,36402.0,2058.38,,3176.36,,405.51,4928.64,,1188.17,,,1427.71,7973.55,3950.96,821.91,11084.0,1438.28,6219.24,5117.85,514.67,679.45,782.98,5402.1,2390.59,1595.3,942.23,4020.75,,491.0,,512.1,120.51
1999-06-15,1301.16,17282.0,6451.2,6865.8,4418.18,7060.1,5344.92,2888.5,565.43,,810.67,10179.69,12935.41,36493.0,2046.83,,3191.45,,402.32,4892.73,,1194.99,,,1387.59,7959.97,3901.73,803.72,11183.0,1449.56,6212.55,5299.93,508.62,670.16,779.93,5241.1,2384.84,1588.9,944.81,3994.04,,499.5,,505.4,122.19
1999-06-16,1330.41,17210.18,6504.9,6925.3,4481.75,7103.1,5382.67,2889.2,570.73,,820.41,10190.79,13155.12,36927.0,2043.8,,3199.92,,407.45,4903.53,,1198.05,,,1460.17,8058.99,4021.4,829.53,11644.0,1448.45,6212.55,5628.53,509.84,661.85,791.91,5081.5,2390.69,1585.8,971.03,3985.63,,499.3,,518.1,123.68
1999-06-17,1339.9,17470.45,6493.6,6929.1,4508.77,7153.0,5415.51,2933.8,572.81,,817.95,10194.99,13408.27,36978.0,2057.34,,3198.9,,416.06,4901.25,,1193.61,,,1501.01,8274.33,4125.25,832.26,11629.0,1458.15,6216.85,5660.66,520.55,681.04,787.79,5262.6,2417.46,1595.0,980.94,3954.19,,497.0,,526.3,126.45
1999-06-18,1342.84,17431.26,6527.8,7005.1,4539.56,7189.8,5337.19,2939.1,576.03,,832.33,10337.49,13408.27,37312.0,2070.63,,3226.6,,416.06,4958.1,,1204.18,,,1498.92,8274.33,4109.89,837.73,11877.0,1458.15,6233.1,5716.65,518.81,707.88,786.63,5321.6,2429.02,1628.9,984.88,3968.04,,490.5,,525.7,126.13
1999-06-21,1349.0,17738.85,6581.3,6995.1,4545.09,7266.4,5468.47,2934.5,582.72,,840.98,10382.69,13994.23,37330.0,2120.38,,3241.12,,423.49,5045.97,,1227.53,,,1546.41,8413.45,4210.36,869.0,12005.0,1456.2,6319.14,5823.71,538.36,716.46,786.02,5289.2,2447.99,1635.8,1001.08,4001.77,,498.0,,525.7,132.72
1999-06-22,1335.88,17777.62,6552.4,6954.9,4538.04,7168.0,5468.67,2955.4,577.68,,836.69,10387.69,14004.88,37146.0,2123.23,,3216.58,,423.05,5063.36,,1227.17,,,1564.44,8608.88,4254.86,875.97,11974.0,1456.11,6262.26,5773.53,545.91,710.68,793.43,5219.2,2477.97,1638.6,996.02,3950.62,,495.1,,533.4,134.93
1999-06-23,1333.06,17586.75,6496.5,6937.0,4481.66,7076.0,5399.11,2936.9,571.9,,830.92,10380.69,13976.04,37168.0,2167.47,,3153.71,,415.23,5052.11,,1217.4,,,1606.5,8492.29,4157.13,888.63,11792.0,1454.37,6202.51,5637.35,540.99,700.67,794.83,5129.6,2470.28,1615.7,980.82,3897.33,,491.4,,544.7,131.1
1999-06-24,1315.78,17628.32,6416.7,6902.7,4434.21,7031.0,5327.6,2903.6,567.12,,830.57,10333.59,13780.12,37110.0,2191.73,,3123.95,,414.08,5018.69,,1209.49,,,1654.11,8589.28,4119.73,877.3,11431.0,1454.22,6194.87,5549.18,543.97,682.12,801.72,5090.1,2497.89,1619.4,979.25,3925.95,,494.5,,540.4,132.62
1999-06-25,1315.31,17436.52,6435.4,6939.3,4416.89,6964.0,5301.21,2905.2,561.65,,830.57,10290.29,13784.51,36754.0,2178.64,,3133.72,,414.08,4860.73,,1196.43,,,1593.86,8265.93,4111.77,882.08,11220.0,1454.22,6182.92,5515.24,543.85,673.16,806.23,4941.6,2463.35,1633.0,972.72,3948.78,,490.3,,535.8,129.77
1999-06-28,1331.35,17610.58,6405.8,6916.8,4465.23,6945.9,5356.95,2932.9,563.72,,832.12,10291.09,13840.29,36751.0,2163.66,,3150.44,,420.26,4812.4,,1195.33,,,1693.16,8281.42,4158.67,903.05,11264.0,1459.22,6232.15,5574.54,531.88,672.13,820.71,4681.0,2461.42,1651.5,971.6,3976.71,,488.8,,535.9,129.77
1999-06-29,1351.45,17782.79,6307.1,6958.9,4503.83,7007.0,5359.53,2930.9,565.55,,837.97,10299.59,13765.49,36827.0,2181.08,,3153.01,,419.82,4765.39,,1214.22,,,1739.2,8514.24,4170.83,897.45,11379.0,1463.3,6199.17,5645.07,517.65,680.56,829.72,4676.4,2483.93,1626.7,971.6,3990.23,,482.8,,524.3,130.25
1999-06-30,1372.71,17529.74,6318.5,7010.1,4536.61,6908.9,5378.52,2903.7,561.19,,829.14,10218.59,13532.14,36717.0,2167.7,,3135.16,,418.51,4817.86,,1231.74,,,1689.43,8467.34,4140.73,883.0,11627.0,1470.46,6268.95,5829.51,521.77,662.03,811.1,4950.2,2486.32,1625.2,1006.03,4031.64,,483.8,,498.7,131.64
1999-07-01,1380.96,17860.75,6488.9,7010.1,4609.26,7091.5,5480.22,2939.0,570.46,,837.16,10370.49,13532.14,37103.0,2214.75,,3151.42,,425.44,4928.49,,1247.54,,,1560.79,8467.34,4144.52,919.98,11708.0,1474.73,6396.09,5854.6,521.77,673.04,835.31,5160.0,2542.65,1655.2,1031.8,4124.79,,483.7,,512.7,136.08
1999-07-02,1391.22,17932.47,6491.9,7137.8,4620.67,7206.2,5519.05,2968.2,572.02,,846.99,10402.29,14184.58,37137.0,2222.45,,3175.18,,425.44,5014.04,,1250.2,,,1561.39,8572.06,4194.55,933.42,11836.0,1474.73,6456.79,5887.61,533.33,670.54,845.62,4860.9,2578.06,1660.0,1048.91,4152.55,,476.6,,524.0,138.57
1999-07-05,1391.22,18135.06,6592.0,7254.5,4697.84,7292.2,5625.62,3017.5,582.05,,852.78,10555.59,14506.74,37830.0,2211.44,,3179.55,,421.02,5092.0,,1268.56,,,1581.82,8593.32,4306.4,962.84,11936.0,1491.98,6573.89,5955.53,533.15,665.14,847.06,5030.7,2621.0,1654.5,1058.25,4350.13,,476.6,,526.6,142.09
1999-07-06,1388.12,18050.73,6620.6,7235.0,4692.51,7203.0,5612.9,3019.7,581.26,,847.59,10474.39,14372.61,38101.0,2175.51,,3147.69,,420.55,5087.31,,1261.26,,,1517.25,8454.46,4332.7,989.43,11674.0,1496.78,6510.32,5918.72,526.82,681.59,846.28,4819.8,2609.69,1645.7,1068.37,4314.7,,476.6,,528.5,150.34
1999-07-07,1395.86,17958.9,6597.4,7172.1,4662.2,7155.8,5588.5,3003.3,579.01,,826.01,10402.79,14257.44,38084.0,2144.53,,3124.48,,419.33,5062.28,,1256.2,,,1568.65,8470.04,4321.51,1005.98,11745.0,1501.66,6483.08,5931.24,516.11,665.77,839.52,4755.2,2604.92,1643.0,1071.07,4285.84,,481.1,,519.6,148.69
1999-07-08,1394.42,17967.65,6557.3,7138.8,4631.13,7171.9,5607.1,3021.0,578.79,,824.51,10311.29,14226.3,38240.0,2159.86,,3099.85,,421.87,5093.31,,1253.51,,,1577.99,8592.4,4326.41,999.11,11509.0,1499.05,6477.82,5890.48,496.65,660.25,847.36,4877.2,2611.51,1658.7,1062.75,4245.34,,481.3,,496.9,149.93
1999-07-09,1403.28,17937.73,6562.6,7198.2,4647.83,7156.1,5638.95,2976.8,586.89,,830.88,10333.19,14222.57,38318.0,2181.63,,3122.98,,421.87,5108.57,,1263.42,,,1584.75,8550.24,4362.87,1027.93,11509.0,1499.05,6484.51,5888.87,509.58,656.64,851.67,5128.8,2594.05,1693.5,1074.11,4225.05,,481.6,,496.9,147.42
1999-07-12,1399.1,18274.18,6545.5,7193.2,4662.28,7176.7,5652.02,2982.7,588.35,,834.07,10311.89,14061.84,38130.0,2198.78,,3106.49,,426.88,5123.32,,1263.75,,,1559.73,8463.87,4585.63,1004.25,11273.0,1508.41,6543.78,5769.37,511.87,663.12,851.49,5620.8,2605.54,1688.1,1062.63,4259.65,,480.3,,453.9,146.66
1999-07-13,1393.56,18181.09,6445.6,7139.0,4594.65,7066.0,5573.82,2996.7,582.17,,821.21,10118.99,13980.93,37500.0,2178.49,,3099.57,,420.49,5050.74,,1251.29,,,1524.82,8204.47,4615.2,987.5,11303.0,1498.32,6477.34,5844.6,500.25,656.19,842.01,5575.0,2603.82,1661.6,1067.92,4241.71,,471.1,,474.7,140.49
1999-07-14,1398.17,18357.86,6473.1,7253.1,4594.65,7093.9,5610.89,2992.2,589.37,,822.43,10009.29,13575.57,37666.0,2178.63,,3143.58,,418.6,5112.96,,1244.1,,,1559.52,7888.63,4710.25,953.67,11349.0,1503.42,6500.28,5834.89,494.0,664.88,851.21,5782.7,2570.3,1699.6,1058.81,4240.94,,477.6,,472.6,142.61
1999-07-15,1409.62,18431.86,6575.0,7292.7,4665.67,7112.5,5619.26,3001.4,594.34,,831.37,10134.59,13758.89,37859.0,2157.72,,3167.03,,425.07,5097.05,,1259.18,,,1549.34,7918.01,4679.92,982.14,11362.0,1506.46,6506.98,5875.97,496.7,660.54,844.86,5763.4,2578.67,1703.5,1061.62,4308.91,,483.1,,470.8,141.64
1999-07-16,1418.78,18248.3,6563.3,7285.6,4656.79,7077.2,5619.94,2990.6,588.63,,826.16,10119.19,13545.24,37635.0,2134.22,,3104.69,,425.07,5088.81,,1260.8,,,1519.74,7411.55,4639.94,1020.82,11407.0,1506.46,6469.69,5886.41,488.51,662.37,843.12,5676.3,2585.03,1691.7,1059.6,4410.33,,484.2,,493.0,141.27
1999-07-19,1407.65,18532.58,6483.7,7275.9,4618.75,7104.2,5624.74,3013.4,588.87,,831.69,10190.89,13447.13,37444.0,2121.34,,3111.23,,433.24,5137.05,,1256.34,,,1479.08,7386.86,4716.81,1024.58,11452.0,1512.85,6487.86,5912.29,481.7,658.27,831.77,5924.8,2558.83,1673.8,1047.67,4528.38,,492.1,,492.4,135.08
1999-07-20,1377.1,18532.58,6392.0,7154.4,4548.31,6990.8,5491.29,3053.9,575.25,,823.47,10057.89,13600.4,36668.0,2137.91,,3083.97,,431.43,5042.82,,1234.67,,,1574.6,7806.82,4617.82,998.45,11274.0,1512.44,6432.41,5814.97,487.95,649.86,830.75,5990.8,2550.76,1656.0,1050.93,4483.9,,499.5,,476.8,133.07
1999-07-21,1379.29,18257.52,6329.8,7136.4,4501.27,7016.9,5414.17,3040.8,567.73,,815.51,9999.79,13419.66,35873.0,2097.34,,3083.97,,424.44,4981.26,,1214.0,,,1609.81,7786.62,4659.59,965.11,11303.0,1509.5,6396.09,5857.63,496.86,641.11,836.65,6003.7,2518.8,1635.7,1060.61,4471.22,,496.9,,483.2,127.53
1999-07-22,1360.97,17730.34,6297.8,7082.6,4489.57,6949.7,5340.91,3013.5,559.49,,803.85,9896.09,13369.06,35729.0,2067.89,,3064.69,,424.44,4975.34,,1214.91,,,1550.73,7678.64,4728.78,976.66,11239.0,1501.29,6426.2,5784.69,487.22,642.66,829.77,5865.3,2487.98,1625.6,1058.02,4528.97,,506.9,,476.2,130.91
