,United States,Japan,United Kingdom,Canada,France,Switzerland,Germany,Australia,Netherlands,Denmark,Sweden,Spain,Hong Kong,Italy,Singapore,Finland,Belgium,Norway,Israel,Ireland,New Zealand,Austria,Portugal,Eurozona,China,Taiwan,India,Korea,Brazil,Saudi Arabia,South Africa,Mexico,Thailand,Indonesia,Malaysia,United Arab Emirates,Qatar,Kuwait,Turkiye,Philippines,Poland,Chile,Greece,Peru,Hungary,Czechia,Egypt,Colombia,Argentina,Russia
1999-01-04,78.89163208007812,28.450510025024414,16.06580924987793,5.851786136627197,11.390851020812988,11.481215476989746,12.743690490722656,3.4483797550201416,14.495270729064941,,7.729684829711914,13.37874698638916,4.621362686157227,21.464815139770508,5.098614692687988,,9.376996994018555,,,,,5.876226902008057,,,,,,,,,,6.279457092285156,,,4.772194862365723,,,,,,,,,,,,,,,
1999-01-05,79.79334259033203,28.275968551635742,16.21275520324707,5.942747592926025,11.45258903503418,11.644073486328125,12.609545707702637,3.4483797550201416,14.699427604675293,,7.8732709884643555,13.715806007385254,4.621362686157227,21.740596771240234,5.046588897705078,,9.455795288085938,,,,,5.948327541351318,,,,,,,,,,6.317980766296387,,,4.9457292556762695,,,,,,,,,,,,,,,
1999-01-06,81.71708679199219,28.62505531311035,16.898494720458984,6.276268482208252,11.699544906616211,11.888352394104004,13.615628242492676,3.5603387355804443,14.971640586853027,,7.968997001647949,13.975086212158203,4.84142541885376,22.24618911743164,5.306720733642578,,9.403263092041016,,,,,5.948327541351318,,,,,,,,,,6.202408313751221,,,5.29279899597168,,,,,,,,,,,,,,,
1999-01-07,81.3162841796875,28.79959487915039,16.60460662841797,6.18530797958374,11.60693359375,11.806924819946289,12.676617622375488,3.6275153160095215,14.529294967651367,,8.040788650512695,13.45653247833252,4.904303550720215,21.556739807128906,5.410772800445557,,9.114336967468262,,,,,5.984377861022949,,,,,,,,,,6.125359535217285,,,5.206031322479248,,,,,,,,,,,,,,,
1999-01-08,81.91743469238281,28.79959487915039,16.50663948059082,6.276268482208252,11.421713829040527,11.806924819946289,12.71015739440918,3.6275153160095215,14.359162330627441,,7.945065021514893,13.223182678222656,4.998617172241211,21.418851852416992,5.514826774597168,,8.930471420288086,,,,,5.840176582336426,,,,,,,,,,5.932738304138184,,,5.7266340255737305,,,,,,,,,,,,,,,
1999-01-11,81.13594818115234,28.450510025024414,16.163774490356445,6.215628147125244,11.205633163452148,11.399791717529297,12.274187088012695,3.5603387355804443,13.780718803405762,,7.777547836303711,12.782402992248535,4.84142541885376,20.591510772705078,5.4628005027771,,8.90420913696289,,,,,5.7320237159729,,,,,,,,,,5.778641223907471,,,5.639867305755615,,,,,,,,,,,,,,,
1999-01-12,79.67316436767578,27.752330780029297,16.01683235168457,6.124668598175049,10.989543914794922,11.277647972106934,11.972360610961914,3.6051225662231445,13.610583305358887,,7.705753803253174,12.5231294631958,4.872863292694092,19.948022842407227,5.358745574951172,,8.772875785827637,,,,,5.623872756958008,,,,,,,,,,5.47044563293457,,,5.29279899597168,,,,,,,,,,,,,,,
1999-01-13,79.11210632324219,27.577789306640625,15.86988639831543,5.942747592926025,10.680854797363281,11.236934661865234,11.93882942199707,3.493163585662842,13.100186347961426,,7.466447353363037,12.082356452941895,4.589925765991211,19.212617874145508,5.098614692687988,,8.79914379119873,,,,,5.551771640777588,,,,,,,,,,5.046679496765137,,,5.032496452331543,,,,,,,,,,,,,,,
1999-01-14,77.72940826416016,27.752330780029297,15.673961639404297,5.821465492248535,10.680854797363281,11.155508995056152,11.771147727966309,3.470771312713623,13.100186347961426,,7.418581008911133,11.719367980957031,4.527049541473389,18.93683624267578,4.994560718536377,,8.90420913696289,,,,,5.623872756958008,,,,,,,,,,5.1237287521362305,,,5.119264125823975,,,,,,,,,,,,,,,
1999-01-15,79.7532958984375,28.450510025024414,16.310714721679688,6.0337066650390625,10.927806854248047,11.318363189697266,12.072973251342773,3.5603387355804443,13.474479675292969,,7.490377902984619,12.36756706237793,4.872863292694092,19.810134887695312,5.4628005027771,,8.79914379119873,,,,,5.551771640777588,,,,,,,,,,5.817165851593018,,,5.379565715789795,,,,,,,,,,,,,,,
1999-01-19,80.2743148803711,28.101423263549805,16.359697341918945,6.003388404846191,11.14389419555664,11.196218490600586,12.072973251342773,3.6275153160095215,13.950849533081055,,7.777547836303711,12.60091495513916,4.778552055358887,19.718215942382812,5.514826774597168,,8.930471420288086,,,,,5.263368606567383,,,,,,,,,,5.701592445373535,,,5.466332912445068,,,,,,,,,,,,,,,
1999-01-20,80.91555786132812,28.79959487915039,16.40867805480957,6.0337066650390625,11.11302375793457,11.236934661865234,12.274187088012695,3.6275153160095215,13.746686935424805,,7.849340915679932,12.70462703704834,4.747115135192871,19.626285552978516,5.514826774597168,,8.95673942565918,,,,,5.371520519256592,,,,,,,,,,5.932738304138184,,,5.379565715789795,,,,,,,,,,,,,,,
1999-01-21,78.77140808105469,28.974132537841797,16.261735916137695,6.0337066650390625,10.927806854248047,11.155508995056152,12.173576354980469,3.5827314853668213,13.678634643554688,,7.610033988952637,12.60091495513916,4.527049541473389,18.844913482666016,5.254693031311035,,8.877942085266113,,,,,5.263368606567383,,,,,,,,,,5.778641223907471,,,5.379565715789795,,,,,,,,,,,,,,,
1999-01-22,78.59105682373047,28.450510025024414,15.86988639831543,5.912425994873047,10.742593765258789,11.074080467224121,11.871753692626953,3.5603387355804443,13.270316123962402,,7.5861005783081055,12.315707206726074,4.495610237121582,18.569133758544922,5.254693031311035,,8.641545295715332,,,,,5.119165897369385,,,,,,,,,,5.85568904876709,,,5.466332912445068,,,,,,,,,,,,,,,
1999-01-25,79.3926010131836,28.79959487915039,16.163774490356445,6.003388404846191,10.866065979003906,11.074080467224121,11.838221549987793,3.5379478931427,13.134212493896484,,7.5861005783081055,12.289775848388672,4.338422775268555,18.93683624267578,4.994560718536377,,8.589016914367676,,,,,5.191267967224121,,,,,,,,,,5.85568904876709,,,5.379565715789795,,,,,,,,,,,,,,,
1999-01-26,80.83535766601562,29.497764587402344,16.163774490356445,6.124668598175049,10.927806854248047,11.033368110656738,11.871753692626953,3.5155551433563232,13.202263832092285,,7.610033988952637,12.289775848388672,4.432735919952393,19.028759002685547,4.994560718536377,,8.667814254760742,,,,,5.335470199584961,,,,,,,,,,5.817165851593018,,,5.379565715789795,,,,,,,,,,,,,,,
1999-01-27,79.89358520507812,28.974132537841797,15.771926879882812,6.003388404846191,10.804327964782715,10.870512962341309,11.93882942199707,3.5155551433563232,13.202263832092285,,7.610033988952637,11.978646278381348,4.401297569274902,18.752988815307617,5.046588897705078,,8.536481857299805,,,,,5.263368606567383,,,,,,,,,,6.0097856521606445,,,5.29279899597168,,,,,,,,,,,,,,,
1999-01-28,81.23616027832031,28.974132537841797,15.820913314819336,6.0337066650390625,11.174764633178711,10.829803466796875,12.072973251342773,3.5827314853668213,13.202263832092285,,7.753616809844971,12.186063766479492,4.401297569274902,19.074726104736328,4.994560718536377,,8.641545295715332,,,,,5.371520519256592,,,,,,,,,,6.163885593414307,,,5.379565715789795,,,,,,,,,,,,,,,
1999-01-29,81.85734558105469,29.323213577270508,16.11479949951172,6.094348907470703,11.174764633178711,10.951937675476074,12.140043258666992,3.5827314853668213,13.168234825134277,,7.777547836303711,12.393488883972168,4.36985969543457,19.120695114135742,4.994560718536377,,8.615280151367188,,,,,5.407569408416748,,,,,,,,,,6.163885593414307,,,5.379565715789795,,,,,,,,,,,,,,,
1999-02-01,81.37641906738281,29.148677825927734,16.11479949951172,6.06402587890625,11.11302375793457,10.870512962341309,12.072973251342773,3.649909019470215,13.100186347961426,,7.825408935546875,12.289775848388672,4.401297569274902,19.074726104736328,4.8384809494018555,,8.510214805603027,,,,,5.407569408416748,,,,,,,,,,6.317980766296387,,,5.29279899597168,,,,,,,,,,,,,,,
1999-02-02,80.87542724609375,29.497764587402344,16.163774490356445,5.973067283630371,11.020413398742676,10.992652893066406,11.972360610961914,3.6275153160095215,13.032133102416992,,7.849340915679932,12.315707206726074,4.3069844245910645,18.844913482666016,4.682399749755859,,8.667814254760742,,,,,5.299418926239014,,,,,,,,,,6.240933418273926,,,5.206031322479248,,,,,,,,,,,,,,,
1999-02-03,81.697021484375,29.323213577270508,15.918872833251953,6.003388404846191,10.89693832397461,11.114792823791504,11.838221549987793,3.6275153160095215,12.998106956481934,,7.753616809844971,12.419415473937988,4.3069844245910645,18.615097045898438,4.630373954772949,,8.69407844543457,,,,,5.263368606567383,,,,,,,,,,6.356507778167725,,,5.119264125823975,,,,,,,,,,,,,,,
1999-02-04,80.47468566894531,29.148677825927734,15.918872833251953,6.06402587890625,10.77346134185791,10.992652893066406,11.804679870605469,3.649909019470215,12.896024703979492,,7.897200107574463,12.108283042907715,4.244110107421875,18.798946380615234,4.630373954772949,,8.69407844543457,,,,,5.407569408416748,,,,,,,,,,6.317980766296387,,,5.206031322479248,,,,,,,,,,,,,,,
