,United States,Japan,United Kingdom,Canada,France,Switzerland,Germany,Australia,Netherlands,Denmark,Sweden,Spain,Hong Kong,Italy,Singapore,Finland,Belgium,Norway,Israel,Ireland,New Zealand,Austria,Portugal,Eurozone,China,Taiwan,India,Korea,Brazil,Saudi Arabia,South Africa,Mexico,Thailand,Indonesia,Malaysia,United Arab Emirates,Qatar,Kuwait,Turkiye,Philippines,Poland,Chile,Greece,Peru,Hungary,Czechia,Egypt,Colombia,Argentina,Russia
2009-01-01,-2.62283669627863,2.75409551373788,-3.11861118658755,-2.96628242314574,-0.818234234576086,5.8501748132964,5.89620327507654,-5.26565153213096,5.74432577066824,3.52488638323535,5.93724275760804,-4.05095726023528,9.88359042348122,-1.83691265703513,16.3930600631386,1.73874015135206,1.81630166402495,11.642265282343,3.53326703028139,-2.11779729016475,-2.48010779620906,2.56465482326639,-10.2674816262429,,4.7681555750209,,-1.95146209112721,3.50525819794571,-1.75935802577746,4.88341028202236,-2.38458191814824,-0.836795931913013,7.87655953090213,1.9697705622352,15.7230101279618,,,27.3403810674317,-1.74960497961629,4.80078354266751,-3.95559440607861,1.87851795997011,-10.849584081935,-0.598288729210879,-0.680581806166548,-2.34761965959984,-1.7707391095759,-1.90692598838974,2.1785669619099,4.12086938066756
2010-01-01,-2.87064270506825,3.83547896264376,-2.89480115198539,-3.59618567149688,-0.832873473249638,13.0332803465038,5.77032561821022,-3.89303778662538,7.29345564010495,6.53767701922624,5.88848031612691,-3.6740907171544,7.00327276302268,-3.31535429352573,22.9333528248355,1.11946799672404,1.52422295376225,11.6594077914656,3.45966538856423,1.04529949217188,-2.34059485272367,2.92458810976223,-10.2499840848428,,3.90673401648824,,-3.25348372191402,2.44308251589734,-3.92594539848286,12.6372717985377,-1.29901804926325,-0.379534430561931,3.36732467219253,0.681277286873318,10.0556775847083,,,32.0484148643801,-5.7428402636621,3.44540919098216,-5.17703916289265,1.41350156469353,-10.1851459570818,-2.41611244249563,0.258479557471018,-3.51614605612017,-2.05668307641306,-2.99583091222973,-0.383118699737132,4.42333670279649
2011-01-01,-2.91862137859132,2.07915328846556,-1.80390247672811,-2.77400602599856,-1.02991205960483,6.21119893660374,6.18704186665794,-3.17715758850717,8.98884087375838,6.593530928633,5.47615820395927,-2.69973299934846,5.55641787886819,-2.823890502689,22.2184496648669,-1.74069593874467,-1.94312776528363,13.254644393537,1.70469972169934,1.1836742386097,-2.8657694547516,1.57498466679978,-6.00499083126169,,1.80223723460501,,-3.42928468606061,1.32763278413308,-3.19461785159279,23.4314388285671,-2.01967632193946,-0.929641548465041,2.54217099107423,0.188703954019777,10.9050020054075,,31.0675119241216,42.9295722998462,-8.87020564291784,2.40919069489442,-5.12382166107443,-2.72006461993477,-10.1059101857679,-1.96422212136988,0.624587935617537,-2.18679184024051,-2.32378812632193,-2.90611447138044,-1.00728073759033,4.75452658544662
2012-01-01,-2.57236812074952,0.958442611412041,-3.29026332235825,-3.53224767688726,-1.22500462637385,8.8773281834645,7.13185814001801,-4.16838281113441,10.6701120484139,6.2543349473166,5.50556204200994,0.0554935024043173,1.57916246660721,-0.245779424694012,17.6432767805451,-2.28389293220419,-0.0833647507311088,12.4021400249812,0.374672570280161,-3.41648641795262,-3.9086508377036,1.50022125840226,-1.64723823767356,,2.5244615760811,,-5.00488974769844,3.81645379756594,-3.75941536802493,22.209834088594,-4.68373643403848,-1.53056269460578,-1.23233636636103,-2.66027359461967,5.1887797258199,,33.1847245628586,45.4598416762476,-5.36910823216061,2.65327820420381,-4.10798546241312,-5.3254779235439,-2.55014449772779,-2.78917013523445,1.54460562715563,-1.5122722999931,-2.49788021735236,-3.14008013054381,-0.39159512386959,3.22793093736969
2013-01-01,-2.01538414033942,0.889785415808863,-4.78270084190495,-3.14687545091254,-0.86713423702194,9.60676890706284,6.57196399679286,-3.255319652515,9.74685158749163,7.76683882874506,5.23206210809343,2.03514463921476,1.52003210528648,1.15618758899073,15.707187590209,-1.78952566333748,0.973367522908959,10.1612768619559,2.92910308517184,1.55724239891013,-3.05746407056878,1.94778279886917,1.64325342723509,,1.54855446953939,,-2.6456671355592,5.63606438083111,-3.5742210467144,17.9664105623764,-5.33837274756912,-2.5444843746735,-2.10153456662363,-3.18996482895809,3.46614304164461,,30.4240457483909,39.8999487247965,-5.75193752689653,4.0096495676951,-1.95729810149645,-4.77874502435541,-2.07157049132439,-4.77392877326635,3.43886285910523,-0.522421128533657,-1.22513249838744,-3.23615067105022,-2.37749566620574,1.4581738683551
2014-01-01,-2.10805505161045,0.742322049627637,-5.13811212438362,-2.31892137730875,-1.30794679968551,6.86697602914757,7.18487262809079,-3.09356686660216,8.51330467344981,8.88212414255259,4.20942716179907,1.6519899690123,1.39201104718813,1.86445189260356,17.9502135491877,-1.37892277512013,0.75486363361911,10.954886718139,4.17389285564071,1.0749731639216,-3.0916687402964,2.3927545821788,0.148261272470483,,2.2532935529667,,-1.33950897087224,5.59378702637593,-4.49883030899533,9.62139735963754,-4.81243259488483,-1.9555852476478,2.85828412803433,-3.08816907533633,4.39159132129391,,23.9592611415734,33.179128804554,-4.04927104410675,3.61563915835882,-2.95373307951379,-3.46237797205589,-1.58614697539269,-4.27562642475605,1.13774676343237,0.21862935518319,-1.94849131455399,-5.19843119341792,-1.74400211981355,2.79290980226133
2015-01-01,-2.2434721228246,3.0702796590698,-5.0669574666325,-3.51398716666024,-0.374322697110554,8.87897961536886,8.57954112280744,-4.21735088708879,5.24602321657997,8.24429205132905,3.19907455423356,2.01542752807183,3.31756278823982,1.43573384558626,18.6930222903094,-0.9420502109786,1.37632572493282,8.01360708862411,5.31870160115547,4.42547883988195,-2.61855964424793,1.73679892329251,0.236036291433241,,2.64901123694042,,-1.06754907817712,7.17154582534087,-3.51839207262248,-8.47275770364983,-4.31028688643788,-2.75320007809648,6.91581510437454,-2.03504192738489,3.00892332652168,,8.50181028353526,7.491555550117,-3.08047783760678,2.37094985654127,-1.29319933432343,-2.73454600956932,-0.823468297481204,-4.6237089025564,2.33715658785807,0.449525739590104,-5.23529137853431,-6.37230442153408,-2.96292666513535,4.9708885826342
2016-01-01,-2.11937229657855,3.93809128404803,-5.54046933639408,-3.093111446907,-0.493544489276916,7.27641251378068,8.61588144190802,-3.41348868386436,7.07766494929035,7.76485063977862,2.19856084130717,3.18580462347612,3.95440937584328,2.64699630732524,17.7724480306166,-2.01089040138759,0.555977165115906,3.98049523650325,3.95516598434308,-4.18631203596402,-2.12677206948975,2.72121430646143,1.16898510929698,,1.70329998452501,,-0.527880605052541,6.52776101762567,-1.70014418114534,-3.57999356490764,-2.63361451678798,-2.39356404570546,10.5083544924478,-1.81915089252126,2.36769142849236,,-5.45006694867961,0.586535550613766,-3.06640481720001,-0.376262660444409,-1.02292527090455,-2.62114373680705,-1.68837124621958,-2.19552920869071,4.55246110276036,1.76416275349514,-6.16465951871263,-4.45195067751591,-2.70922169964784,1.91643731974009
2017-01-01,-1.85352858226673,4.12036966283801,-3.61020468141963,-2.8034274767599,-0.692772372570482,5.34410987370175,7.84795328105363,-2.68188645580846,8.91172270410105,8.04950606357382,2.77764886109438,2.80662885323038,4.57729182218877,2.70681137901309,18.1378090732291,-0.763733409316268,0.699770950800737,5.38896566318335,3.68613218420722,1.01004837284337,-2.80921255147797,1.35425515622106,1.37213389455161,,1.53264498883561,,-1.43948820293751,4.63272557766522,-1.22787633948636,1.46354818245906,-2.37436753188649,-1.8995119592474,9.63103020790703,-1.59465689988042,2.80787083131516,,3.98856887721847,6.4274761124371,-4.65140061117162,-0.652387926752736,-1.14668842720592,-2.75569749936124,-1.80440119084225,-0.821197762307768,1.93481360578556,1.3541969507893,-3.19681566782461,-3.18224191136608,-4.83995919619862,2.0441267426453
2018-01-01,-2.14216028970484,3.51661817468288,-4.06481853736583,-2.38511481724633,-0.873698957960523,5.04996129219345,7.97314517814207,-2.21331098520115,9.31488167687975,7.21946482043636,2.46545914026436,1.8626648318715,3.73603565842398,2.58066934226131,15.7165300054649,-1.87108538808628,-0.873036413661157,7.94959431636821,2.91471913383938,6.26584966551358,-4.04744721289636,0.96250031620649,0.545501327249672,,0.173667289327805,,-2.42697545971004,4.49121354966825,-2.85841617595429,8.50144572727181,-3.01430094893383,-2.13493337566352,5.61986310131392,-2.93907291486963,2.23708214546085,,9.08293669883969,17.4013844214159,-2.5885167321425,-2.5593930608875,-1.92805511011961,-4.49058036102366,-2.94672922643045,-1.1893149591628,0.258467747165692,0.505899330888471,-2.93164483711979,-4.201383446849,-5.16055251029552,6.9798987664776
2019-01-01,-2.08575603619755,3.45076611445329,-2.82733707277608,-1.95170274818579,0.50200756917196,4.27046352284521,8.17576537652277,0.443751171870826,6.92137956161479,8.81681334288117,5.33990524460884,2.09759572078518,5.85365330095732,3.29828816430451,16.154657184097,-0.327521660656385,0.0946645704089756,2.91600859889184,3.66416905114074,-11.2525465127354,-2.78985268607528,2.39207407212989,0.422018696880318,,0.720658985424908,,-1.04961204447008,3.61361701036494,-3.63113802631428,4.55896513493438,-2.5833076445877,-0.439582940412293,7.0327263535744,-2.70566198130856,3.50388647327514,,2.41529709782418,22.2149018617107,1.42064818427643,-0.80855785709315,-0.2424258802303,-5.20855206570591,-1.51620180923825,-0.561495704912979,-0.750143510279243,0.355605202541843,-3.20758543154937,-4.58395502247166,-0.779998442161832,3.8761247896886
2020-01-01,-2.94248843301167,2.97158206814151,-3.2468314878951,-2.14695980005145,-1.75599453055168,0.3036944191373,7.09238130953052,2.45053113783241,5.14331458135934,7.87866947753341,5.91441806469003,0.629975824649831,6.99412189485111,3.92693456186538,16.4514349336955,0.661344763954908,1.08565394019651,1.14557292891118,5.44104987496681,-6.43686759545406,-1.12933043224063,2.96322745235166,-1.00071904517426,,1.69417203514534,,1.2251124820741,4.61604389814664,-1.91094187019745,-3.10706029794965,2.01049973219578,2.08954014571297,4.18286737008913,-0.418606247730893,4.19101715214669,,-2.06750647355624,20.7927954208364,-4.42711305233217,3.20065009249545,2.46295399725311,-1.94899737665158,-6.57031433891417,1.10676675269066,-1.0285240501115,2.01941863408581,-3.70903990583376,-3.45966315094772,0.809447273519017,2.36911534752463
2021-01-01,-3.63007109420856,3.93872757953459,-1.50692756573464,-0.27220599439051,0.336271815890046,8.81224610249959,7.7458706442103,3.27157043467676,7.30937617096195,9.00615312629548,6.52431685877035,0.941944557799609,11.8344290930311,3.08911052013865,18.0214175741994,0.489929129138343,0.49080294502723,13.5130690073713,4.31706325437397,14.32427041965,-5.79295207625648,0.338674057939006,-1.17602728147633,,1.98022816277244,,-1.06092393903536,4.70625493127051,-2.81020513094685,5.10295167186642,3.71554380479971,-0.644934021395907,-2.10576822572052,0.295886970724441,3.7919698371325,,14.648069300275,25.5438519493553,-0.882990904363807,-1.50797765146247,-1.40733151597008,-7.32314289297458,-6.44928196548642,-2.26349268905227,-3.8187426452333,-2.72770653173786,-4.38238886956124,-5.64530718862526,1.37667790548324,6.65595935806719
2022-01-01,-3.70659827905132,2.14984798783669,-3.95296095188715,-0.371738330328132,-2.13800264378068,10.0852720917844,4.24154521589937,1.16677254706148,4.39786426747379,13.0147232572801,4.26918676936395,0.542047006629586,10.7279688592243,-1.32598929411591,19.3319574146859,-3.93791439040194,-3.50006900450946,30.2747290767844,3.68012818707634,8.99788947294843,-8.6000018819461,,,,2.23710736450684,,-2.37610207201776,1.79138146949607,-2.96846723274502,13.6040472962453,-0.44072023114554,-0.94920125383865,-3.47841207425509,1.00190776060997,2.58111863389539,,26.598887682997,34.1800874134488,-5.3809773932268,-4.4107634482073,-3.00082854042219,-9.00317287599506,-9.77967847244319,-4.08363948813507,-7.966634652086,-5.96917419620097,,-6.23540145461066,-0.598595956845084,10.4006501635571
